,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 10:49:33,1641984573000000000,MP_001,8,cse5,97.6,22.11,20.01,21.8,22.46,801.1,7,25.24,0.5821347,17.35181,33.54893,5.648293,,morning,,0.0337802136783839,,,,,
2022-02-13 10:58:29,1644749909000000000,MP_005,8,cse5,97.944,25.77,26.49,25.64,25.88,1169.8,7,66.53,0.356505,13.18663,27.03535,5.479598,,morning,,0.027185342910295895,,,,,
2022-03-16 11:34:44,1647430484000000000,MP_005,8,cse5,98.44,14.2,13.54,13.58,14.65,1235.6,7,62.66,0.7622693,5.520981,138.0677,0.5737476,3.05,morning,2.6229508196721314,0.1420708417043224,1.999394885245902,0.3726448306998621,1.5049117377049182,4.0384613275824925,0.7526835988278682
2022-04-14 08:49:23,1649926163000000000,MP_005,8,cse5,97.282,16.46,15.75,14.87,19.75,1198.8,7,61.6,0.3462066,6.632515,52.19839,1.785042,3.05,morning,2.6229508196721314,0.05276043278511969,0.9080828852459016,0.13838802041998607,4.682077377049181,33.83296735396464,5.15600222526087
2022-05-09 09:37:08,1652089028000000000,MP_005,8,cse5,97.188,26.49,25.79,26.53,30.51,1299.4,7,,0.109146,,,-0.3064243,3.27,morning,2.4464831804281344,,0.2670238532110092,,0.7496618960244648,,2.8074716434867053
2022-06-27 09:19:08,1656321548000000000,MP_001,8,cse5,96.96,27.61,27.74,25.98,27.88,1100.9,7,45.9,0.3172099,21.50071,14.75346,0.6341094,2.41,morning,3.3195020746887964,0.014798015495856633,1.0529789211618257,0.04912204313977305,2.104927468879668,42.850975536385086,1.9990214681193745
2022-07-27 08:34:37,1658910877000000000,MP_005,8,cse5,96.542,27.4,27.67,26.06,27.69,1699.3,7,31.99,0.2428775,26.97964,9.002253,2.966154,3.43,morning,2.332361516034985,0.009018822330690393,0.5664781341107871,0.02103515412405922,6.918143440233235,328.8848467395122,12.212551594939837
2022-08-17 09:33:26,1660728806000000000,MP_005,8,cse5,96.75,27.94,27.37,26.93,28.56,1249.9,7,62.14,0.1621936,13.88974,11.67722,-0.1776558,2.69,morning,2.9739776951672865,0.01170511453010065,0.48236014869888477,0.03481074953189785,0.5283443866171004,15.177621674964708,1.0953317516844068
2022-09-07 09:35:03,1662543303000000000,MP_005,8,cse5,96.968,27.4,29.1,27.43,29.3,1300.3,7,,0.2661195,,,2.358387,3.39,morning,2.359882005899705,,0.6280106194690266,,5.565515044247787,,8.862135243753276
2022-12-01 10:05:08,1669889108000000000,MP_001,8,cse5,97.76,23.42,23.71,22.29,23.52,698.8,7,37.38,0.3827724,19.36624,19.76493,-0.4933904,1.66,morning,4.819277108433735,0.019844977877264424,1.8446862650602411,0.09563844760127434,2.377785060240964,24.862229781835993,1.2889915782851638
2023-01-11 10:29:05,1673432945000000000,MP_001,8,cse5,98.04,21.25,21.36,20.31,21.35,700.6,7,29.69,0.3837885,18.59311,20.64144,3.211739,2.93,morning,2.73037542662116,0.020728760708251782,1.0478866894197951,0.0565972988621209,8.769253242320818,154.94119717062773,8.368512865810205
2023-02-26 11:17:22,1677410242000000000,MP_001,8,cse5,97.82,21.23,21.44,20.47,21.28,799.4,7,48.74,0.6456729,13.81137,46.74939,2.641653,2.43,morning,3.2921810699588474,0.04719970786754818,2.125672098765432,0.1553899847491298,8.696799999999998,55.96757097338412,4.091317755476495
2023-04-24 10:48:34,1682333314000000000,MP_001,8,cse5,97.37,26.01,25.96,24.26,25.99,1220.2,7,67.82,0.3380193,11.34118,29.8046,3.724606,2.55,morning,3.1372549019607847,0.029986998057613866,1.0604527058823532,0.09407685665133764,11.68503843137255,124.20736456660094,11.018915192120685
2023-05-22 11:01:44,1684753304000000000,MP_001,8,cse5,96.69,33.26,34.08,32.17,34.21,498.9,7,34.67,2.846427546,38.38369,0.000221,5.33,6.08,morning,1.3157894736842106,2.2100000996755148e-07,3.7452994026315793,2.9078948679940986e-07,7.0131578947368425,24117645.971068427,1.8725226319180652
2023-06-28 10:50:00,1687949400000000000,MP_001,8,cse5,,,,,,,7,51.0,0.21,22.8048,9.21,0.768,4.17,morning,1.9184652278177459,0.009227343639780077,0.4028776978417266,0.017702337918043314,1.4733812949640288,83.23088745595958,3.6571428571428575
2023-07-26 10:21:42,1690366902000000000,MP_001,8,cse5,96.66,35.03,35.97,34.14,36.05,799.6,7,43.57,0.1320368,37.59552,3.512035,0.2662931,2.97,morning,2.6936026936026933,0.003514554027909267,0.3556546801346801,0.009466812196388596,0.7172878114478114,75.76867445637536,2.01680970759667
