,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:09:55,1641989395000000000,MP_001,8,qc4,97.52,22.47,24.62,21.61,23.69,898.6,7,24.42,0.4031383,25.42815,15.85402,2.52496,,noon,,0.015905482415576776,,,,,
2022-02-13 12:10:35,1644754235000000000,MP_005,8,qc4,97.906,24.51,22.51,24.28,24.89,1500.3,7,68.9,0.2138587,6.353902,33.65785,2.544343,,noon,,0.03389064309832797,,,,,
2022-03-16 12:49:07,1647434947000000000,MP_005,8,qc4,98.412,11.67,11.05,9.95,13.62,1249.5,7,52.5,0.474034,6.124608,77.39825,2.74904,7.32,noon,1.0928961748633879,0.07864041956190972,0.5180699453551912,0.08594581372886306,3.0044153005464476,34.95708714824209,5.799246467552959
2022-04-14 12:41:45,1649940105000000000,MP_005,8,qc4,97.262,22.2,21.46,20.56,24.0,1078.2,7,38.51,0.431489,15.99331,26.97935,0.8872905,6.68,noon,1.1976047904191618,0.027128720458018167,0.5167532934131737,0.03248948557846487,1.0626233532934133,32.70668446648955,2.0563455847078376
2022-05-09 11:46:55,1652096815000000000,MP_005,8,qc4,97.05,27.67,27.08,28.27,29.88,1598.1,7,24.72,0.1319597,28.11152,4.694152,0.1495998,5.7,noon,1.4035087719298245,0.004698653263799096,0.1852065964912281,0.006594601071998731,0.20996463157894737,31.838867777836644,1.1336779334903004
2022-06-27 11:33:36,1656329616000000000,MP_001,8,qc4,96.92,28.22,29.5,27.53,28.68,1698.7,7,43.98,-0.06,25.94824,-2.311623,0.3528206,3.55,noon,2.2535211267605635,-0.002310532983431274,0.13521126760563382,-0.005206834892239491,0.795088676056338,-152.70095797379233,5.880343333333332
2022-07-27 10:49:48,1658918988000000000,MP_005,8,qc4,96.518,31.94,32.08,31.25,32.76,1750.1,7,24.42,0.208816,38.67128,5.399769,0.6834868,4.0,noon,2.0,0.00540572607593619,0.417632,0.01081145215187238,1.3669736,126.43755721226225,3.2731533982070338
2022-08-17 11:41:00,1660736460000000000,MP_005,8,qc4,96.682,29.81,28.94,28.59,30.19,1699.7,7,52.11,0.40224,19.27784,20.86541,1.598617,3.6,noon,2.2222222222222223,0.02095464003176842,0.8938666666666667,0.04656586673726316,3.5524822222222223,76.2894040449469,3.9742864956245025
2022-09-07 12:46:21,1662554781000000000,MP_005,8,qc4,96.858,28.03,28.41,25.44,28.88,1499.5,7,55.75,0.5428616,18.75241,28.94889,1.091253,3.99,noon,2.0050125313283207,0.029120934639505353,1.0884443107769424,0.058387838876201206,2.187975939849624,37.47314478428897,2.010186390048587
2022-12-01 13:14:59,1669900499000000000,MP_001,8,qc4,97.6,24.55,24.77,23.45,24.46,1149.7,7,29.72,0.1148197,23.09849,4.970875,-6.141098,3.27,noon,2.4464831804281344,0.004975922896066528,0.28090446483180426,0.012173511672334013,15.024092966360856,1234.162612297418,53.48470689263254
2023-01-11 13:11:32,1673442692000000000,MP_001,8,qc4,97.91,20.15,20.15,19.52,20.27,1198.2,7,29.46,0.1745568,17.2606,10.11302,2.093513,7.29,noon,1.0973936899862826,0.010133935242814139,0.19155753086419755,0.011120916590193843,2.297407956104253,206.58440673226988,11.99330533098682
2023-02-26 13:03:20,1677416600000000000,MP_001,8,qc4,97.78,21.21,21.34,20.05,21.37,1200.0,7,54.97,1.185635,12.04425,98.43998,8.395405,7.1,noon,1.1267605633802817,0.10045816359492264,1.3359267605633804,0.11319229700836354,9.459611267605634,83.57115738102465,7.080935532436205
2023-04-24 12:55:00,1682340900000000000,MP_001,8,qc4,97.32,26.36,26.5,24.44,26.36,1800.4,7,62.74,0.00682,13.83459,0.4928322,0.6399787,3.67,noon,2.1798365122615806,0.0004928817730629711,0.01486648501362398,0.0010744016851508907,1.3950489373297004,1298.442618445612,93.83851906158358
2023-05-22 13:26:37,1684761997000000000,MP_001,8,qc4,96.73,31.99,32.38,30.78,32.98,999.8,7,30.09,1.037966039,36.64477,6.8e-05,1.58,4.78,noon,1.6736401673640167,6.800000094367348e-08,1.7371816552301256,1.1380753296012297e-07,2.6443514644351462,23235293.79519808,1.522207799324733
2023-07-26 12:27:16,1690374436000000000,MP_001,8,qc4,96.62,39.31,39.87,37.69,41.01,1599.3,7,33.06,0.3287716,54.19239,6.066749,0.5651377,10.18,noon,1.2725,0.006074269626363565,0.418361861,0.007729508099547637,0.7191377232499999,93.03796748619577,1.7189370979731824
