,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:21:09,1641990069000000000,MP_001,8,pl5,97.5,23.15,24.59,23.95,24.22,899.7,7,24.82,0.9435977,24.95936,37.80537,6.137773,,noon,,0.038099320799916236,,,,,
2022-02-13 12:22:30,1644754950000000000,MP_005,8,pl5,97.896,24.63,22.63,23.82,25.18,1499.7,7,68.74,0.7550932,6.454826,116.9812,5.75842,,noon,,0.11984228036067933,,,,,
2022-03-16 13:00:40,1647435640000000000,MP_005,8,pl5,98.38,11.76,11.05,10.85,12.46,1249.8,7,56.35,1.225327,5.540519,221.1575,8.177157,10.14,noon,1.2675,0.23161107688493468,1.5531019725000001,0.29356703995165473,10.3645464975,35.30555235085947,6.673448801830041
2022-05-09 12:04:37,1652097877000000000,MP_005,8,pl5,97.036,28.71,28.24,28.45,30.57,1577.2,7,27.43,1.72438,29.10929,59.23814,1.441419,6.02,noon,1.3289036544850499,0.05996305837693078,2.29153488372093,0.07968512741120369,1.9155069767441861,24.03845032284992,0.8359056588454982
2022-06-27 11:44:06,1656330246000000000,MP_001,8,pl5,96.9,28.34,28.6,27.98,29.1,1699.7,7,47.47,1.105767,22.15641,49.90732,3.614709,5.55,noon,1.4414414414414416,0.0504208649472653,1.5938983783783784,0.07267872424831034,5.210391351351352,71.69073762976082,3.268960820860091
2022-07-27 11:05:03,1658919903000000000,MP_005,8,pl5,96.52,31.67,31.64,29.95,32.96,1749.9,7,26.94,1.088135,36.35952,29.9271,2.090987,6.66,noon,1.2012012012012012,0.03011100511452303,1.3070690690690692,0.036169375512940576,2.511696096096096,69.44261714437035,1.9216246145928584
2022-08-17 11:50:10,1660737010000000000,MP_005,8,pl5,96.68,29.76,29.48,29.31,30.87,1699.7,7,51.74,0.0847,20.87,4.057588,0.2246854,5.06,noon,1.58102766798419,0.00406095078881414,0.13391304347826088,0.006420475555437376,0.3552338339920949,55.32827450627926,2.652720188902007
2022-09-07 12:49:37,1662554977000000000,MP_005,8,pl5,96.866,27.41,27.96,26.38,28.63,1499.9,7,57.45,0.4673141,17.82049,26.22341,0.8826686,7.27,noon,1.1004126547455297,0.026364505353742528,0.514238349381018,0.02901183532736455,0.9712996973865201,33.47942956474631,1.8888122571092976
2022-12-01 13:34:14,1669901654000000000,MP_001,8,pl5,97.62,24.66,24.58,22.91,24.4,1147.9,7,33.56,0.3497797,21.41995,16.32962,-3.266354,7.97,noon,1.0037641154328734,0.01638422165584402,0.35109631116687584,0.0164458937574344,3.278648933500628,199.3597296600866,9.33831780403494
2023-01-11 13:23:23,1673443403000000000,MP_001,8,pl5,97.91,20.18,20.25,19.46,20.23,1198.2,7,35.12,1.146849,16.02258,71.57703,5.911496,4.77,noon,1.6771488469601679,0.07263809512529097,1.9234364779874216,0.12182489748476474,9.914458700209645,81.38286101533173,5.154554784457239
2023-02-26 13:08:07,1677416887000000000,MP_001,8,pl5,97.78,20.53,20.79,19.57,20.6,1200.0,7,53.45,0.7673516,12.1211,63.3071,5.647753,3.94,noon,2.030456852791878,0.06413572174491376,1.558074314720812,0.1302248157257132,11.467518781725888,88.0593972647995,7.360058935173916
2023-04-24 13:02:35,1682341355000000000,MP_001,8,pl5,97.31,25.7,25.9,24.59,25.81,1799.4,7,66.82,0.6443058,12.011,53.64297,4.27858,3.14,noon,2.5477707006369426,0.054236729026132025,1.6415434394904458,0.13818274911116438,10.900840764331209,78.88713196436532,6.640604507983631
2023-05-22 13:49:13,1684763353000000000,MP_001,8,pl5,96.72,32.32,33.46,31.41,33.29,998.8,7,30.18,1.496280718,39.6198,9.27e-05,2.32,2.67,noon,2.9962546816479403,9.270000175373268e-08,4.4832381063670415,2.7775281424339386e-07,6.951310861423221,25026968.242819715,1.5505111922454111
2023-07-26 12:46:42,1690375602000000000,MP_001,8,pl5,96.63,40.35,41.27,39.22,41.62,1600.2,7,28.93,0.1827671,62.39797,2.929056,0.197055,2.87,noon,2.787456445993031,0.0029308079388935234,0.5094553310104529,0.008169499481236301,0.5492822299651567,67.23572615761194,1.0781754484258927
