,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 11:05:10,1641985510000000000,MP_001,8,cse6,97.58,23.76,21.61,23.71,24.09,799.9,7,25.35,0.2959424,19.14045,15.46162,2.995004,,morning,,0.015510562535491837,,,,,
2022-02-13 11:11:24,1644750684000000000,MP_005,8,cse6,97.952,25.13,25.35,24.17,25.05,1170.1,7,69.4,-0.1840118,10.70059,-17.19641,1.888532,,morning,,-0.017136270747419666,,,,,
2022-03-16 11:38:32,1647430712000000000,MP_005,8,cse6,98.434,14.01,13.37,13.71,14.67,1284.9,7,61.66,0.5533166,5.642546,98.06151,-0.8349981,2.65,morning,3.018867924528302,0.10006404705113164,1.670389735849057,0.30208014204115213,2.5207489811320754,8.344636506390001,1.5090783468271145
2022-04-14 08:59:06,1649926746000000000,MP_005,8,cse6,97.278,17.61,16.88,16.84,20.34,1186.3,7,60.08,0.6260126,7.443061,84.10686,3.905027,3.77,morning,2.1220159151193636,0.08557573891683153,1.3284087002652523,0.18159307992961599,8.286529442970823,45.6324076125732,6.237936744404185
2022-05-09 09:50:53,1652089853000000000,MP_005,8,cse6,97.178,27.19,26.58,26.31,30.76,1300.6,7,,0.4015339,,,0.2028482,3.72,morning,2.150537634408602,,0.8635137634408602,,0.43623268817204297,,0.5051832485376702
2022-06-27 09:27:20,1656322040000000000,MP_001,8,cse6,96.95,28.34,28.66,26.54,28.52,1099.9,7,44.67,0.6035373,23.43604,25.75253,0.6778925,3.57,morning,2.2408963585434174,0.025888590552009864,1.352464537815126,0.058013648295820425,1.5190868347338935,26.184990590280385,1.1231990135489553
2022-07-27 08:49:18,1658911758000000000,MP_005,8,cse6,96.542,27.28,27.64,26.28,27.65,1698.9,7,30.35,0.1953033,27.64375,7.065007,3.108765,3.19,morning,2.5078369905956115,0.007075208305347701,0.4897888401253919,0.017743469104320255,7.796275862068966,439.388476753438,15.917626583882607
2022-08-17 09:40:10,1660729210000000000,MP_005,8,cse6,96.742,28.14,27.44,27.62,28.55,1250.5,7,59.6,0.2219744,14.77966,15.0189,1.175716,5.47,morning,1.4625228519195612,0.015065075686782083,0.32464263254113346,0.022033017457816575,1.7195115173674589,78.0424887630375,5.296628800438249
2022-09-07 09:58:59,1662544739000000000,MP_005,8,cse6,96.956,28.66,29.96,27.9,29.82,1300.7,7,,0.5473406,,,2.380087,3.51,morning,2.2792022792022792,,1.247499943019943,,5.424699715099715,,4.348456884068165
2022-12-01 10:13:23,1669889603000000000,MP_001,8,cse6,97.73,23.94,24.21,22.75,24.03,700.6,7,36.81,1.144719,20.13789,56.84405,3.154944,9.29,morning,1.16125,0.05751122777700355,1.32930493875,0.06678491325604537,3.6636787199999996,54.857879442830054,2.756085991409245
2023-01-11 10:44:04,1673433844000000000,MP_001,8,cse6,98.02,22.69,22.69,21.63,22.75,700.6,7,29.58,0.3522191,20.16442,17.46736,2.166559,5.3,morning,1.509433962264151,0.017529849836293156,0.5316514716981132,0.026460150696291557,3.270277735849057,123.5925589912605,6.15116840625622
2023-02-26 11:20:36,1677410436000000000,MP_001,8,cse6,97.82,20.79,20.93,19.55,20.82,801.2,7,50.0,0.4218372,13.0112,32.42107,2.86163,1.77,morning,4.519774011299435,0.03263701427025448,1.9066088135593222,0.14751192890510498,12.933920903954801,87.6805082813014,6.783730785241319
2023-04-24 10:58:57,1682333937000000000,MP_001,8,cse6,97.37,25.22,25.14,23.5,25.08,1252.2,7,70.0,0.2861569,10.00656,28.59693,2.882466,3.51,morning,2.2792022792022792,0.02876480451041798,0.6522094586894587,0.06556080800095267,6.5697230769230766,100.20808585561684,10.07302637119706
2023-05-22 10:38:31,1684751911000000000,MP_001,8,cse6,96.69,31.81,32.61,31.04,32.59,499.9,7,38.96,3.806676832,33.1141,0.000355,7.37,4.07,morning,1.9656019656019654,3.550000257193896e-07,7.482411463390663,6.977887483427805e-07,14.486486486486486,20760561.876200058,1.936071887701551
2023-07-26 10:24:11,1690367051000000000,MP_001,8,cse6,96.66,34.94,35.76,34.2,35.9,799.6,7,44.0,0.4015258,36.74418,10.9276,0.8711027,4.82,morning,1.6597510373443982,0.010952024355376696,0.6664328630705394,0.018177633784857587,1.4458136099585062,79.53805358114894,2.169481263719542
