,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 11:48:10,1641988090000000000,MP_001,8,cse2,97.55,22.53,20.42,22.57,23.27,899.7,7,26.31,0.9280087,17.50196,53.02314,3.951191,,noon,,0.053603182665080844,,,,,
2022-02-13 11:46:34,1644752794000000000,MP_005,8,cse2,97.914,24.27,24.94,22.19,24.47,1500.1,7,69.66,0.093,10.94951,8.494696,2.302327,,noon,,0.008509448076436143,,,,,
2022-03-16 12:23:55,1647433435000000000,MP_005,8,cse2,98.414,10.74,9.93,9.87,11.06,1250.1,7,63.2,0.9745038,4.172444,233.557,4.785716,5.95,noon,1.3445378151260503,0.24524660431939274,1.3102572100840335,0.3297433335386793,6.43457613445378,19.51389301915636,4.910925950211789
2022-04-14 12:27:15,1649939235000000000,MP_005,8,cse2,97.27,20.41,19.71,19.64,23.67,1168.4,7,45.97,0.9072996,12.49793,72.596,5.018297,4.92,noon,1.6260162601626016,0.07368772118513388,1.4752839024390243,0.1198174328213559,8.159832520325203,68.10221457916947,5.53102525340031
2022-05-09 11:27:17,1652095637000000000,MP_005,8,cse2,97.068,27.34,26.69,28.0,29.61,1615.9,7,29.82,1.691616,25.50031,66.33707,1.342405,4.05,noon,1.9753086419753088,0.06724747830109867,3.341463703703704,0.13283452503920726,2.6516641975308644,19.962161168176742,0.793563669296105
2022-06-27 10:57:44,1656327464000000000,MP_001,8,cse2,96.92,28.42,29.85,27.34,28.82,1699.7,7,42.74,0.2715009,27.1423,10.00287,0.6820622,2.43,noon,3.2921810699588474,0.010023331649685448,0.89383012345679,0.03299862271501382,2.2454722633744852,68.04745406397926,2.5121913039698947
2022-07-27 10:19:54,1658917194000000000,MP_005,8,cse2,96.522,32.69,33.15,30.29,33.28,1749.5,7,27.86,0.2828883,39.60907,7.142008,0.5941431,4.1,noon,1.9512195121951221,0.007152433047764612,0.5519771707317074,0.013955966922467537,1.1593036097560978,83.06866992424219,2.100274560665818
2022-08-17 10:55:45,1660733745000000000,MP_005,8,cse2,96.692,29.48,28.54,29.07,29.94,1699.1,7,52.89,0.1343622,18.40084,7.30196,0.2741289,3.8,noon,2.1052631578947367,0.007312857590533014,0.2828677894736842,0.015395489664280029,0.5771134736842105,37.48587971340756,2.040223366393227
2022-09-07 11:57:24,1662551844000000000,MP_005,8,cse2,96.89,27.31,28.63,26.52,28.82,1500.1,7,50.16,0.3249737,22.33587,14.54941,0.8426974,3.2,noon,2.5,0.014592739745629073,0.8124342499999999,0.036481849364072685,2.1067435000000003,57.74771665152262,2.5931249205704963
2022-12-01 12:33:20,1669898000000000000,MP_001,8,cse2,97.6,24.58,24.33,23.41,24.38,1147.9,7,30.45,0.7430933,21.98285,33.80331,4.229757,7.94,noon,1.0075566750629723,0.034038126601084844,0.7487086146095717,0.03429534166356155,4.261719899244333,124.26527022392565,5.6920941152342515
2023-01-11 12:29:47,1673440187000000000,MP_001,8,cse2,97.93,22.41,22.33,21.48,22.47,1200.0,7,33.05,0.8601943,18.73447,45.91506,4.612092,5.02,noon,1.5936254980079683,0.04634937311171155,1.3708275697211156,0.07386354280750845,7.349947410358566,99.50710636115632,5.361686307384273
2023-02-26 12:29:39,1677414579000000000,MP_001,8,cse2,97.78,21.4,21.76,20.53,21.5,1200.0,7,48.77,0.2703609,14.21717,19.01651,3.156997,3.1,noon,2.5806451612903225,0.01909059909563431,0.6977055483870968,0.049266062182282085,8.147089032258064,165.36919476361277,11.676973260556537
2023-04-24 12:08:13,1682338093000000000,MP_001,8,cse2,97.33,25.68,25.77,24.5,25.74,1799.4,7,70.49,0.2483382,10.48722,23.68008,3.143374,3.24,noon,2.4691358024691357,0.023795073724367125,0.6131807407407407,0.058753268455227464,7.7614172839506175,132.10188110411514,12.657633823551915
2023-05-22 13:03:23,1684760603000000000,MP_001,8,cse2,96.73,32.16,32.82,30.51,32.96,998.8,7,32.01,3.595286541,36.84826,0.000252,5.85,5.43,noon,1.4732965009208103,2.5200001296000064e-07,5.2969230806629835,3.712707373259678e-07,8.61878453038674,23214284.520408165,1.6271303923310851
