,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 09:52:30,1634032350000000000,MP_005,8,pl3,97.13,25.11,24.95,23.77,24.9,199.9,7,60.91,0.2527782,12.85711,19.66057,1.390397,,morning,,0.01973977310016734,,,,,
2022-01-12 10:19:43,1641982783000000000,MP_001,8,pl3,97.63,20.82,18.59,20.09,21.38,798.7,7,27.54,0.788139,15.20235,51.84322,4.337574,,morning,,0.05239759965023243,,,,,
2022-02-13 10:29:55,1644748195000000000,MP_005,8,pl3,97.966,25.71,27.58,25.35,26.73,1169.6,7,61.21,0.5764886,17.50781,32.92751,4.453644,,morning,,0.03315027654334361,,,,,
2022-03-16 10:43:56,1647427436000000000,MP_005,8,pl3,98.444,13.63,13.03,13.36,14.87,1249.9,7,68.17,0.7540101,4.493271,167.8087,0.654117,3.17,morning,2.5236593059936907,0.17375938077566727,1.9028646056782335,0.4385094782982139,1.650768454258675,3.7644989126918005,0.867517557125561
2022-04-14 08:28:56,1649924936000000000,MP_005,8,pl3,97.286,15.88,15.18,14.0,18.58,1198.3,7,61.13,0.4252803,6.490751,65.52097,2.995679,3.17,morning,2.5236593059936907,0.0664089658901675,1.0732625867507886,0.1675936047701388,7.560073186119873,45.109556516126084,7.04401073832952
2022-05-09 08:40:02,1652085602000000000,MP_005,8,pl3,97.202,23.99,23.27,23.2,24.34,1299.4,7,28.42,0.3122763,21.05937,14.82838,-1.333602,3.8,morning,2.1052631578947367,0.014873389852371246,0.6574237894736842,0.03131239968920262,2.8075831578947366,89.66362162472231,4.2705834544600405
2022-06-27 08:40:50,1656319250000000000,MP_001,8,pl3,96.95,25.1,24.96,23.75,25.27,1098.8,7,53.81,0.7409006,15.28776,48.46364,3.616904,3.57,morning,2.2408963585434174,0.04894775971543991,1.6602814565826332,0.10968685650518747,8.10510700280112,73.89314691881795,4.881766865892671
2022-07-27 08:06:38,1658909198000000000,MP_005,8,pl3,96.546,25.84,26.08,25.07,26.69,1699.1,7,38.48,0.2320663,22.24077,10.43427,2.737316,3.58,morning,2.2346368715083798,0.010456536597167292,0.5185839106145251,0.023366562228306798,6.116907262569832,261.7803681518742,11.795405020030913
2022-08-17 08:48:47,1660726127000000000,MP_005,8,pl3,96.772,28.75,30.0,27.38,29.35,1248.8,7,60.46,0.3414439,19.86341,17.1896,2.222896,3.5,morning,2.2857142857142856,0.017250114810929376,0.7804432,0.03942883385355286,5.080905142857143,128.86267855977465,6.510281776889263
2022-09-07 08:45:38,1662540338000000000,MP_005,8,pl3,96.99,23.99,23.07,23.06,24.35,1300.5,7,71.93,0.2436337,7.145085,34.09808,2.351448,3.81,morning,2.099737532808399,0.034337024203726654,0.5115668241469816,0.07209873848551529,4.937423622047244,68.48141487301025,9.651571190685033
2022-12-01 09:29:26,1669886966000000000,MP_001,8,pl3,97.78,23.44,23.76,22.34,23.26,700.6,7,50.88,0.4147679,15.4072,26.92039,0.3961118,5.42,morning,1.4760147601476015,0.02706910651106724,0.6122035424354244,0.03995440075434279,0.5846668634686347,14.633353333552003,0.9550203861002744
2023-01-11 09:47:34,1673430454000000000,MP_001,8,pl3,98.11,25.41,25.46,22.88,25.37,698.8,7,31.14,0.7823749,23.38343,33.45852,3.507838,2.9,morning,2.7586206896551726,0.03368855452558477,2.1582755862068965,0.09293394351885455,9.676794482758622,104.12551234087448,4.48357686321481
2023-02-26 10:52:25,1677408745000000000,MP_001,8,pl3,97.82,20.0,20.22,19.52,20.1,799.4,7,50.67,0.4786849,12.34138,38.78697,4.574413,3.5,morning,2.2857142857142856,0.03909644605720971,1.0941369142857142,0.08936330527362218,10.455801142857142,117.00329470628292,9.556209105405246
2023-04-24 10:12:14,1682331134000000000,MP_001,8,pl3,97.39,24.92,24.98,23.41,24.97,1249.3,7,72.84,0.6146154,9.168697,67.0341,4.000254,2.05,morning,3.9024390243902443,0.06796387493650637,2.39849912195122,0.26522487780100046,15.610747317073171,58.85853335668607,6.508548272627076
2023-05-22 10:02:33,1684749753000000000,MP_001,8,pl3,96.69,30.7,31.25,29.27,31.4,498.9,7,41.42,1.789833151,29.18542,0.000189,3.46,2.61,morning,3.0651340996168583,1.890000072900003e-07,5.48607862375479,5.793103671724147e-07,10.60536398467433,18306877.600755855,1.9331410852832056
2023-06-28 10:13:00,1687947180000000000,MP_001,8,pl3,,,,,,,7,53.74,0.531,21.17086,25.1,2.01,4.14,morning,1.9323671497584543,0.025229235471496855,1.0260869565217392,0.04875214583864127,3.8840579710144927,79.66947719326772,3.7853107344632764
2023-07-26 09:45:49,1690364749000000000,MP_001,8,pl3,96.64,33.3,34.12,32.59,34.25,799.6,7,46.68,0.00227,31.99172,0.071,0.3033775,2.97,morning,2.6936026936026933,7.100102879041716e-05,0.006114478114478113,0.00019124856239843005,0.8171784511784511,4272.860621435758,133.64647577092512
