,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 15:34:19,1642001659000000000,MP_001,8,cse5,97.43,18.87,16.83,20.24,20.27,199.7,7,29.21,0.1159554,13.311,8.711246,1.060133,,afternoon,,0.008726760481088539,,,,,
2022-02-13 15:43:18,1644766998000000000,MP_005,8,cse5,97.77,18.58,16.53,18.4,19.4,0.2,7,57.94,0.3689072,6.650442,55.47107,-0.9546937,,afternoon,,0.05610622764925877,,,,,
2022-03-16 15:28:55,1647444535000000000,MP_005,8,cse5,98.248,11.63,10.94,10.87,11.93,979.8,7,53.91,0.9917504,5.853539,169.4275,5.552691,6.13,afternoon,1.3050570962479608,0.17549561918774104,1.2942908972267537,0.22903180318139124,7.246578792822186,31.64005475293297,5.59887951645898
2022-04-14 15:15:44,1649949344000000000,MP_005,8,cse5,97.244,19.46,18.68,18.49,19.21,0.6,7,45.84,0.1847186,11.66856,15.83046,-0.4728163,3.57,afternoon,2.2408963585434174,0.01588176932940784,0.41393523809523813,0.035589399057496564,1.059532324929972,29.771009148489448,2.5596572299703437
2022-05-09 14:06:55,1652105215000000000,MP_005,8,cse5,96.854,27.49,26.89,27.77,29.54,1621.2,7,27.71,0.6389745,26.69706,23.93427,1.078935,3.27,afternoon,2.4464831804281344,0.024051751861843752,1.563240366972477,0.05884220638983181,2.639596330275229,44.85889452866205,1.6885415615177128
2022-06-27 15:14:00,1656342840000000000,MP_001,8,cse5,96.83,27.59,27.77,26.63,27.96,1400.3,7,43.48,0.4285229,22.55853,18.99605,0.7464111,3.03,afternoon,2.6402640264026402,0.019069979445519605,1.131413597359736,0.05034978071424318,1.9707223762376238,39.14063474123804,1.7418231324393634
2022-08-17 14:34:40,1660746880000000000,MP_005,8,cse5,96.638,28.13,28.38,27.16,28.47,1329.9,7,55.01,0.2130073,18.90134,11.26943,0.6980196,3.31,afternoon,2.416918429003021,0.011295408124731243,0.5148212688821753,0.027300080059773395,1.687056435045317,61.796757787944756,3.276975014471334
2022-09-07 15:16:41,1662563801000000000,MP_005,8,cse5,96.854,26.6,27.17,25.76,27.41,1399.3,7,63.75,0.3214371,14.70142,21.86435,1.948083,4.19,afternoon,1.909307875894988,0.02196234846400797,0.6137223866348448,0.04193288489548061,3.719490214797136,88.70103318834643,6.060541860289308
2022-12-01 16:20:38,1669911638000000000,MP_001,8,cse5,97.66,19.01,19.23,18.07,19.08,300.0,7,49.19,0.0153,11.94898,1.276984,-84.68356,6.05,afternoon,1.322314049586777,0.0012773168802487768,0.020231404958677687,0.0016890140565273082,111.97826115702479,66298.00428497163,5534.873202614379
2023-01-11 14:35:27,1673447727000000000,MP_001,8,cse5,97.89,19.83,19.96,19.08,19.88,1200.0,7,33.9,0.3536212,16.06263,22.01515,2.485202,6.03,afternoon,1.3266998341625207,0.02211450800221325,0.4691491873963516,0.029339314099122053,3.2971170812603647,112.37880579352151,7.027864845207244
2023-02-26 16:12:38,1677427958000000000,MP_001,8,cse5,97.83,17.88,18.09,17.0,17.92,600.0,7,67.43,0.0831,7.219676,11.5064,1.050148,2.62,afternoon,3.0534351145038165,0.011533483443652251,0.2537404580152671,0.035216743339396187,3.206558778625954,91.05210972301485,12.63716004813478
2023-04-24 16:30:34,1682353834000000000,MP_001,8,cse5,,,,,,,7,61.07,0.14,12.36,11.7,1.37,1.75,afternoon,4.571428571428571,0.011728003600433688,0.64,0.053613730744839716,6.262857142857143,116.81442525728242,9.785714285714286
