,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:03:06,1641988986000000000,MP_001,8,pl3,97.53,22.71,20.61,21.96,23.36,899.7,7,26.92,1.258867,17.55972,71.69061,7.302508,,noon,,0.07275507027937164,,,,,
2022-02-13 11:55:31,1644753331000000000,MP_005,8,pl3,97.91,23.96,21.97,24.27,24.39,1500.3,7,72.79,0.5476071,4.938391,110.8878,5.971167,,noon,,0.11345531223929145,,,,,
2022-03-16 12:40:35,1647434435000000000,MP_005,8,pl3,98.4,12.26,11.56,11.23,12.54,1249.8,7,58.73,1.691189,5.387419,313.9145,7.909821,6.84,noon,1.1695906432748537,0.33540173858511796,1.9779988304093568,0.39228273518727247,9.251252631578947,23.583124623525624,4.677076896786816
2022-04-14 12:16:02,1649938562000000000,MP_005,8,pl3,97.266,20.22,19.51,19.83,24.55,1364.6,7,46.92,0.7467712,12.08339,61.80145,3.334227,4.54,noon,1.7621145374449338,0.06259088002909678,1.3158963876651981,0.11029229961074323,5.875289867841409,53.27017288221557,4.464857509234421
2022-05-09 11:41:59,1652096519000000000,MP_005,8,pl3,97.062,27.89,27.28,27.53,30.17,1559.2,7,25.65,0.6373876,28.06919,22.70773,0.3593991,3.8,noon,2.1052631578947367,0.02281345280134299,1.3418686315789474,0.04802832168703787,0.7566296842105263,15.753823111723046,0.5638627108528625
2022-06-27 11:13:54,1656328434000000000,MP_001,8,pl3,96.91,28.86,29.62,27.96,29.18,1698.7,7,41.7,0.3138387,26.53826,11.82589,1.099741,6.84,noon,1.1695906432748537,0.011854500207235868,0.36706280701754385,0.013864912523082886,1.286246783625731,92.76991697454517,3.5041599394848375
2022-07-27 10:30:33,1658917833000000000,MP_005,8,pl3,96.516,32.61,33.38,31.58,33.33,1749.9,7,24.4,0.4874509,42.18851,11.55411,0.4219116,2.77,noon,2.888086642599278,0.011581418772746198,1.4078004332129965,0.03344814085991682,1.2185172563176896,36.43004439083553,0.865546868412798
2022-08-17 11:13:17,1660734797000000000,MP_005,8,pl3,96.69,29.12,28.25,27.94,30.26,1699.1,7,53.44,-0.00368,17.92702,-0.2052041,0.2483792,2.83,noon,2.8268551236749118,-0.000205195506743003,0.010402826855123675,-0.000580057969591528,0.7021320141342756,-1210.4514564789295,67.49434782608695
2022-09-07 12:12:38,1662552758000000000,MP_005,8,pl3,96.876,28.02,28.28,26.92,29.02,1500.1,7,52.92,0.4374368,19.56178,22.36181,0.8634897,3.54,noon,2.2598870056497176,0.02246432899115873,0.9885577401129944,0.050766845177759846,1.951389152542373,38.438259177019845,1.9739758977754045
2022-12-01 12:49:53,1669898993000000000,MP_001,8,pl3,97.6,24.4,24.56,23.54,24.42,1149.7,7,28.94,0.1267859,23.0132,5.509268,-6.219511,8.21,noon,1.02625,0.005515469264964581,0.130114029875,0.005660250333169902,6.3827731637500005,1127.648564648459,49.055226172626455
2023-01-11 12:54:41,1673441681000000000,MP_001,8,pl3,97.92,20.94,20.92,20.16,20.93,1198.2,7,31.51,0.5019192,17.58776,28.53799,1.656549,2.04,noon,3.9215686274509802,0.028705171201776444,1.968310588235294,0.11256929883049585,6.496270588235294,57.70907925807749,3.3004296309047354
2023-02-26 12:45:15,1677415515000000000,MP_001,8,pl3,97.78,21.4,21.48,20.73,21.52,1198.2,7,52.08,0.8786839,12.86633,68.29327,7.875137,4.73,noon,1.6913319238900633,0.0692585543162716,1.4861461310782238,0.1171392039175841,13.319470613107821,113.70634397070883,8.962423233201383
2023-04-24 12:27:31,1682339251000000000,MP_001,8,pl3,97.33,25.25,25.33,24.39,25.35,1800.4,7,70.6,0.3101107,10.15313,30.54337,1.845865,1.65,noon,4.848484848484849,0.030734951427219097,1.5035670303030304,0.14901794631378956,8.949648484848485,60.057521300173214,5.952277686645446
2023-05-22 13:07:38,1684760858000000000,MP_001,8,pl3,96.73,32.05,32.96,30.39,32.92,998.8,7,30.79,0.381435679,37.99591,2.48e-05,0.594,2.0,noon,4.0,2.4800000125518365e-08,1.525742716,9.920000050207346e-08,2.376,23951612.782001317,1.5572743524079191
2023-07-26 12:54:57,1690376097000000000,MP_001,8,pl3,96.63,40.24,41.41,38.65,41.58,1605.1,7,28.22,0.170303,63.76802,2.670664,0.2999059,2.77,noon,2.888086642599278,0.0026721203950495352,0.4918498194945849,0.007717315220359669,0.8661542238267149,112.23517494032691,1.7610136051625633
