,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:27:24,1641990444000000000,MP_001,8,qc5,97.48,22.9,21.26,22.92,23.32,899.7,7,22.47,0.426879,19.79788,21.56185,2.746731,,noon,,0.02165714963507327,,,,,
2022-02-13 12:24:55,1644755095000000000,MP_005,8,qc5,97.888,24.98,22.96,24.37,25.43,1500.1,7,67.88,1.189975,6.864516,173.3516,8.840231,,noon,,0.1797093348428455,,,,,
2022-03-16 13:13:57,1647436437000000000,MP_005,8,qc5,98.374,12.2,11.59,10.81,12.47,1249.6,7,55.55,1.431054,5.907485,242.2442,13.79789,7.11,noon,1.1251758087201125,0.254843025475917,1.610187341772152,0.2867432072865451,15.525052039381153,54.142702058385034,9.641767536375287
2022-04-14 12:53:02,1649940782000000000,MP_005,8,qc5,97.25,20.4,19.67,19.74,23.54,1525.7,7,45.01,1.057535,12.67806,83.41458,4.36813,4.31,noon,1.8561484918793505,0.08485917021274378,1.9629419953596288,0.15751122081251748,8.107897911832946,51.47504965048565,4.130482679060267
2022-05-09 12:00:12,1652097612000000000,MP_005,8,qc5,97.036,28.04,27.49,28.34,30.3,1558.0,7,24.24,0.2066265,29.02383,7.1192,0.1941396,6.24,noon,1.282051282051282,0.007129558521025078,0.2649057692307692,0.009140459642339843,0.24889692307692304,27.23024145569211,0.9395677708328796
2022-06-27 11:48:39,1656330519000000000,MP_001,8,qc5,96.9,29.1,30.05,28.39,30.25,1699.7,7,44.85,0.9321938,26.08219,35.74062,3.459208,5.94,noon,1.3468013468013467,0.03600322768972077,1.255479865319865,0.04848919554171147,4.658865993265993,96.0804967213435,3.710824937904543
2022-07-27 11:09:59,1658920199000000000,MP_005,8,qc5,96.52,31.24,30.48,30.65,32.0,1749.1,7,25.54,0.3276502,34.12373,9.601827,1.145089,4.45,noon,1.797752808988764,0.009620679264882427,0.5890340674157303,0.01729560317282234,2.058586966292135,119.02371635855528,3.4948521319382686
2022-08-17 11:54:16,1660737256000000000,MP_005,8,qc5,96.68,30.01,29.8,28.64,31.42,1699.7,7,57.74,2.521946,18.6663,135.1069,7.317414,8.94,noon,1.1175,0.1389378095386862,2.8182746549999997,0.15526300215948183,8.177210145,52.66683003205488,2.901495115280026
2022-09-07 13:02:43,1662555763000000000,MP_005,8,qc5,96.87,27.09,28.15,26.64,28.32,1499.7,7,62.92,1.218998,16.59163,73.47067,4.521834,8.94,noon,1.1175,0.07458905942253954,1.362230265,0.08335327390468794,5.0531494949999995,60.62328758409814,3.7094679400622477
2022-12-01 13:21:14,1669900874000000000,MP_001,8,qc5,97.62,24.09,24.07,23.11,24.13,1147.9,7,31.91,0.3417733,21.31596,16.03368,-2.520889,7.21,noon,1.1095700416088765,0.01608631731923983,0.37922141470180304,0.017848895777242527,2.797102912621359,156.7101375642344,7.375909703888513
2023-01-11 13:19:10,1673443150000000000,MP_001,8,qc5,97.91,20.31,20.41,19.42,20.4,1200.0,7,35.07,1.307281,16.21338,80.62975,9.665117,7.82,noon,1.0230179028132993,0.0819787139201434,1.3373718670076726,0.08386569198991653,9.887587723785167,117.8978851682758,7.393297232959096
2023-02-26 13:15:57,1677417357000000000,MP_001,8,qc5,97.78,21.29,21.4,20.27,21.43,1200.0,7,54.32,1.726837,12.2441,141.0342,10.6482,7.5,noon,1.0666666666666667,0.14521381515286366,1.8419594666666665,0.15489473616305457,11.35808,73.32773392662986,6.166302899463006
2023-04-24 12:58:47,1682341127000000000,MP_001,8,qc5,97.31,25.48,25.88,24.96,25.52,1800.4,7,68.79,0.9783794,11.60619,84.29807,7.671943,6.25,noon,1.28,0.08577369384653755,1.252325632,0.10979032812356807,9.82008704,89.44400848267415,7.841480513592171
2023-05-22 13:46:06,1684763166000000000,MP_001,8,qc5,96.73,32.06,32.89,30.45,33.18,997.9,7,32.72,8.552397772,36.77993,0.00061,14.1,6.93,noon,1.1544011544011545,6.10000075938785e-07,9.872897860894662,7.041847918485253e-07,16.27705627705628,23114751.220809635,1.6486604547513555
2023-07-26 12:25:02,1690374302000000000,MP_001,8,qc5,96.63,39.43,40.1,37.97,40.81,1599.3,7,35.06,1.759688,53.56845,32.84934,2.538417,10.06,noon,1.2575,0.03307104654122212,2.21280766,0.041586841025586824,3.1920593775,76.75647629826092,1.4425381090284186
