,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 08:09:10,1634026150000000000,MP_005,8,qc1,97.12,22.41,21.81,21.73,21.79,200.4,7,64.22,0.0544,9.186529,5.92136,0.9319699,,morning,,0.0059285242707093075,,,,,
2022-01-12 09:56:24,1641981384000000000,MP_001,8,qc1,97.63,18.92,16.81,18.77,19.89,797.6,7,26.26,0.1662149,13.8951,11.96212,1.687259,,morning,,0.011991393978313442,,,,,
2022-02-13 10:10:11,1644747011000000000,MP_005,8,qc1,97.988,24.1,25.12,23.66,24.81,1169.9,7,57.83,0.3826801,15.21881,25.1452,4.279913,,morning,,0.025274902546840984,,,,,
2022-03-16 10:31:23,1647426683000000000,MP_005,8,qc1,98.44,12.58,16.67,12.43,15.52,1250.3,7,71.43,0.4079199,8.828283,46.20602,1.344183,6.65,morning,1.2030075187969924,0.04664588133178245,0.49073070676691727,0.05611534596304655,1.6170622556390974,28.816756412835378,3.295213104337395
2022-04-14 08:00:46,1649923246000000000,MP_005,8,qc1,97.28,15.53,14.83,14.84,16.4,1199.4,7,59.93,0.7108295,6.565936,108.2602,6.722204,5.88,morning,1.3605442176870748,0.11070613224866677,0.9671149659863946,0.15062058809342416,9.145855782312925,60.72115305140159,9.456844433158725
2022-05-09 08:03:29,1652083409000000000,MP_005,8,qc1,97.256,22.2,21.51,21.96,22.79,1299.7,7,38.52,0.2619895,16.06647,16.3066,-0.3129675,6.79,morning,1.1782032400589102,0.016361047562895737,0.30867687776141384,0.019276639249361693,0.368739322533137,19.128817931546187,1.194580317150115
2022-06-27 08:06:03,1656317163000000000,MP_001,8,qc1,96.94,23.83,23.33,22.7,24.04,1100.9,7,54.74,0.2151457,13.18247,16.32059,0.7342225,6.26,morning,1.2779552715654952,0.016375131184133154,0.27494658146964857,0.020926685219339495,0.9383035143769968,44.837656061737825,3.4126756890795398
2022-08-17 08:00:37,1660723237000000000,MP_005,8,qc1,96.76,26.13,26.07,24.98,26.47,499.8,7,66.81,0.1180243,11.82618,9.979921,0.7686426,5.93,morning,1.349072512647555,0.01000028877386538,0.1592233389544688,0.013491114703359704,1.0369546037099495,76.86204042514855,6.512579189200869
2022-09-07 08:04:43,1662537883000000000,MP_005,8,qc1,96.952,25.18,26.49,23.69,25.67,1300.7,7,67.28,0.137434,13.85573,9.918929,0.6363975,3.42,morning,2.3391812865497075,0.009939048329532286,0.3214830409356725,0.023249235858555053,1.4886491228070173,64.03002369040172,4.630568127246533
2022-12-01 08:39:07,1669883947000000000,MP_001,8,qc1,97.78,20.28,20.27,18.71,20.21,698.8,7,46.81,0.4123524,13.16608,31.3193,4.354801,8.96,morning,1.12,0.03152077111978199,0.46183468800000005,0.035303263654155835,4.87737712,138.15655027763543,10.560872205424293
2023-01-11 09:03:04,1673427784000000000,MP_001,8,qc1,98.15,25.56,25.83,24.35,25.61,700.6,7,37.55,1.037009,21.87992,47.39547,6.714927,7.78,morning,1.0282776349614395,0.04785838235204385,1.0663331619537275,0.04921170421803995,6.904809254498715,140.30827349335243,6.475283242479091
2023-02-26 10:19:42,1677406782000000000,MP_001,8,qc1,97.83,18.8,19.3,17.81,18.87,799.4,7,51.81,0.5323364,11.57874,45.97532,4.567184,7.27,morning,1.1004126547455297,0.04641077927110993,0.5857897111416782,0.05107100882653088,5.025787070151307,98.40782834782111,8.579507243915689
2023-04-24 09:30:13,1682328613000000000,MP_001,8,qc1,97.37,23.45,23.64,22.47,23.51,1250.2,7,71.76,0.8878951,8.939469,99.32302,9.305157,8.02,morning,1.0025,0.10137795149049998,0.89011483775,0.10163139636922623,9.3284198925,91.78679252432887,10.480018416589978
2023-05-22 09:51:42,1684749102000000000,MP_001,8,qc1,96.7,30.43,31.09,29.77,31.26,499.9,7,41.99,0.772486856,28.76021,8.27e-05,1.49,6.95,morning,1.1510791366906474,8.270000139577351e-08,0.8891935033093524,9.519424621096231e-08,1.7151079136690646,18016928.353717636,1.9288354079127528
2023-06-28 09:19:00,1687943940000000000,MP_001,8,qc1,,,,,,,7,49.04,0.525,18.45933,28.7,1.59,9.2,morning,1.15,0.028869090386549792,0.60375,0.03319945394453226,1.8285,55.07620706819313,3.0285714285714285
2023-07-26 09:13:09,1690362789000000000,MP_001,8,qc1,96.62,32.03,32.42,31.69,32.94,799.6,7,47.53,0.5192527,28.00394,18.54213,1.438087,6.89,morning,1.1611030478955007,0.018612561947605216,0.602905892597968,0.021611102406508233,1.6697671988388967,77.26432309792963,2.7695320602088347
