,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 10:07:41,1634033261000000000,MP_005,8,qc6,97.118,30.31,30.06,29.64,29.41,194.6,7,41.12,0.3199622,26.37013,12.13351,0.2463982,,morning,,0.01216362990307454,,,,,
2022-01-12 11:01:37,1641985297000000000,MP_001,8,qc6,97.6,22.95,20.9,23.1,23.89,799.9,7,25.3,0.1687383,18.35713,9.191973,1.227068,,morning,,0.009209248748131246,,,,,
2022-02-13 11:05:00,1644750300000000000,MP_005,8,qc6,97.936,25.7,27.03,25.48,26.38,1169.4,7,69.23,0.6045509,13.52586,44.69593,4.413197,,morning,,0.04510738232713816,,,,,
2022-03-16 11:41:51,1647430911000000000,MP_005,8,qc6,98.44,15.09,14.38,13.1,15.73,1249.5,7,59.59,0.9803696,6.348756,154.4192,2.778824,6.95,morning,1.1510791366906474,0.15944393571383295,1.1284829928057554,0.1835325878720379,3.1986463309352517,17.42822006719266,2.8344656953867196
2022-04-14 08:57:01,1649926621000000000,MP_005,8,qc6,97.282,17.2,16.44,15.66,20.42,1199.6,7,60.94,0.5182547,7.033567,73.68305,1.690409,10.18,morning,1.2725,0.07480796407289413,0.6594791057499999,0.09519313428275777,2.1510454525,22.59664490204328,3.2617340469850062
2022-05-09 09:42:48,1652089368000000000,MP_005,8,qc6,97.18,27.39,26.75,27.6,30.75,1299.5,7,,0.8167068,,,0.4720862,6.4,morning,1.25,,1.0208835,,0.59010775,,0.5780363283371707
2022-06-27 09:36:02,1656322562000000000,MP_001,8,qc6,96.96,26.47,27.42,25.13,27.58,1099.9,7,51.39,1.399524,19.93477,70.20518,6.167439,4.77,morning,1.6771488469601679,0.07122567206695543,2.347210062893082,0.11945605378105734,10.34371320754717,86.59011310138739,4.406811887470311
2022-07-27 08:38:32,1658911112000000000,MP_005,8,qc6,96.54,26.78,26.89,25.75,27.91,1699.9,7,33.91,0.7763906,24.9256,31.14832,4.450627,6.75,morning,1.1851851851851851,0.03134759036241581,0.920166637037037,0.0371526996887891,5.274817185185185,141.97668619965378,5.732458636155564
2022-08-17 09:36:03,1660728963000000000,MP_005,8,qc6,96.75,28.21,27.85,27.52,28.65,1249.3,7,63.29,1.710872,14.14879,120.9201,5.891268,4.77,morning,1.6771488469601679,0.12397961582521355,2.869387002096436,0.2079322697278215,9.880533333333334,47.518037225615444,3.443430016973801
2022-09-07 09:45:01,1662543901000000000,MP_005,8,qc6,96.972,27.42,30.14,26.52,29.59,1299.9,7,,0.6012893,,,2.785194,6.12,morning,1.3071895424836601,,0.7859990849673203,,3.6407764705882357,,4.632036525512761
2022-12-01 10:09:49,1669889389000000000,MP_001,8,qc6,97.75,23.79,23.79,22.62,23.83,698.8,7,38.93,1.34867,18.79711,71.74884,5.099305,12.88,morning,1.61,0.07281504303516803,2.1713587000000003,0.11723221928662053,8.209881050000002,70.03092750404818,3.7809879362631333
2023-01-11 10:41:48,1673433708000000000,MP_001,8,qc6,98.02,22.15,22.33,21.48,22.27,700.6,7,31.83,0.6853014,19.19016,35.71109,4.008191,3.99,morning,2.0050125313283207,0.035973262328285516,1.374037894736842,0.07212684176097346,8.036473182957392,111.42139301745752,5.84880025051751
2023-02-26 11:28:25,1677410905000000000,MP_001,8,qc6,97.82,20.79,20.97,20.2,20.84,797.6,7,54.7,0.8469234,11.86809,71.36142,7.781359,6.4,morning,1.25,0.07241605521032804,1.05865425,0.09052006901291004,9.72669875,107.45350568184799,9.18779549602715
2023-04-24 11:03:07,1682334187000000000,MP_001,8,qc6,97.37,24.92,25.71,23.87,24.77,1250.2,7,69.54,0.0877,11.7497,7.46577,0.7687805,8.25,morning,1.03125,0.007477162403010924,0.090440625,0.007710823728105015,0.7928048906249999,102.81714620648407,8.766026225769668
2023-05-22 11:17:09,1684754229000000000,MP_001,8,qc6,96.69,33.45,34.16,32.68,34.41,498.9,7,33.45,4.724096515,39.09537,0.000351,8.62,9.78,morning,1.2225,3.5100002514306306e-07,5.7752079895875,4.290975307373946e-07,10.537949999999999,24558402.79922088,1.8246875296958236
2023-06-28 10:57:00,1687949820000000000,MP_001,8,qc6,,,,,,,7,51.28,0.467,21.86744,21.3,1.81,11.8,morning,1.475,0.021392994035296285,0.6888250000000001,0.03155466620206202,2.66975,84.60713806649422,3.875802997858672
2023-07-26 09:24:44,1690363484000000000,MP_001,8,qc6,96.63,32.58,33.4,31.8,33.64,798.7,7,49.34,1.24425,29.30523,42.45828,3.27248,6.16,morning,1.2987012987012987,0.0428293947828409,1.615909090909091,0.05562259062706611,4.2499740259740255,76.40733698415652,2.630082378943138
