,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous,Area factor std,E_corrected_std,gs_corrected_std,A_corrected_std
2022-01-12 15:12:50,1642000370000000000,MP_001,8,ph3,97.42,18.88,16.8,20.29,20.2,198.5,7,27.56,0.4001586,13.64001,29.33712,2.326874,,afternoon,2.63,0.029513824204560838,1.052417118,0.07762135765799501,6.11967862,78.84013890820773,5.814879400317775,0.97,0.38815384199999997,0.028628409478424013,2.25706778
2022-02-13 14:05:41,1644761141000000000,MP_005,8,ph3,97.81,19.97,18.28,20.13,21.2,1199.8,7,68.75,0.144384,5.17137,27.91988,2.985929,,afternoon,2.63,0.028079877307107995,0.37972992,0.07385007731769402,7.85299327,106.33696747827874,20.680470135195034,0.97,0.14005248,0.027237480987894754,2.8963511299999998
2022-03-16 15:13:59,1647443639000000000,MP_005,8,ph3,98.246,11.64,11.14,10.65,12.29,998.3,7,47.59,0.2542454,6.920391,36.73859,2.439717,,afternoon,2.63,0.037016124740866026,0.668665402,0.09735240806847764,6.416455709999999,65.90957365416854,9.595914026369798,0.97,0.246618038,0.03590564099864004,2.36652549
2022-04-14 15:01:30,1649948490000000000,MP_005,8,ph3,97.24,19.91,19.18,18.54,19.31,0.1,7,45.98,-0.078,12.05608,-6.467212,0.3107422,,afternoon,2.63,-0.006458687571068599,0.20514,-0.016986348311910416,0.817251986,-48.11228234540338,3.9838743589743593,0.97,-0.07565999999999999,-0.0062649269439365406,0.301419934
2022-05-09 13:38:27,1652103507000000000,MP_005,8,ph3,96.906,27.49,26.78,27.74,29.67,1657.8,7,28.14,0.5728116,26.28798,21.78987,1.146287,4.5,afternoon,1.7777777777777777,0.021887200459730912,1.0183317333333333,0.038910578595077176,2.0378435555555554,52.372481446816,2.001158845246849,,,,
2022-06-27 14:35:29,1656340529000000000,MP_001,8,ph3,96.85,27.99,28.17,26.94,28.14,1401.3,7,45.7,0.6782249,22.22044,30.52256,1.184027,,afternoon,2.63,0.03071387963961899,1.783731487,0.08077750345219793,3.11399101,38.550225952981826,1.745773415278619,0.97,0.657878153,0.029792463250430418,1.14850619
2022-07-27 13:10:49,1658927449000000000,MP_005,8,ph3,96.49,30.45,31.67,29.1,31.28,1849.9,7,37.73,0.1921823,32.39138,5.933132,-0.2484251,6.81,afternoon,1.1747430249632893,0.005940324802280571,0.22576481644640237,0.006978355127495532,0.29183565345080764,41.82012066152111,1.2926533817110109,,,,
2022-08-17 13:54:50,1660744490000000000,MP_005,8,ph3,96.632,28.98,29.17,27.78,29.55,1329.9,7,54.15,0.097,20.09326,4.826712,-0.075,4.05,afternoon,1.9753086419753088,0.004831471208175133,0.19160493827160496,0.009543646830963226,0.14814814814814814,15.523221968723643,0.7731958762886596,,,,
2022-09-07 14:41:26,1662561686000000000,MP_005,8,ph3,96.85,27.23,27.14,26.16,27.74,1399.9,7,61.36,0.2092527,14.66981,14.26417,1.000557,5.1,afternoon,1.5686274509803924,0.01430581501579057,0.32823952941176476,0.022440494142416584,1.5695011764705884,69.94058002956129,4.781572710889751,,,,
2022-12-01 15:54:59,1669910099000000000,MP_001,8,ph3,97.64,20.66,20.72,19.75,20.64,296.4,7,46.6,0.4615608,13.66287,33.78214,-1.445131,4.25,afternoon,1.8823529411764706,0.03401666155571588,0.8688203294117647,0.06403136292840636,2.720246588235294,42.48303431049577,3.130965627930275,,,,
2023-01-11 14:04:13,1673445853000000000,MP_001,8,ph3,97.9,21.56,21.87,20.71,21.39,1201.8,7,27.56,0.1691292,19.86931,8.512081,0.9292832,2.51,afternoon,3.1872509960159365,0.008526893573219107,0.5390572111553785,0.027177350034164487,2.9618588047808765,108.98261975717062,5.494516618064769,,,,
2023-02-26 15:49:05,1677426545000000000,MP_001,8,ph3,97.85,19.61,20.03,19.68,19.77,596.4,7,63.14,0.2965359,9.382779,31.60427,1.437995,1.78,afternoon,4.49438202247191,0.03180943612404327,1.3327456179775283,0.14296375786086865,6.462898876404495,45.20655425617829,4.849311668502868,,,,
2023-04-24 15:54:38,1682351678000000000,MP_001,8,ph3,,,,,,1000.0,7,64.87,0.3,11.24,26.5,1.89,1.64,afternoon,4.878048780487805,0.026644095619164872,1.4634146341463414,0.12997119814226765,9.21951219512195,70.93504043126684,6.3,,,,
