,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 10:04:43,1634033083000000000,MP_005,8,qc5,97.118,29.29,28.87,28.51,28.44,200.1,7,45.05,0.3892728,22.71936,17.13397,0.7829967,,morning,,0.017194093076520475,,,,,
2022-01-12 10:46:21,1641984381000000000,MP_001,8,qc5,97.6,23.17,21.01,20.92,23.85,799.9,7,26.51,1.514177,18.07867,83.75491,11.09183,,morning,,0.08521141497805294,,,,,
2022-02-13 10:56:39,1644749799000000000,MP_005,8,qc5,97.946,25.73,26.27,23.75,25.76,1169.4,7,66.43,0.5252293,12.80052,41.03188,7.242023,,morning,,0.04137837644425623,,,,,
2022-03-16 11:28:08,1647430088000000000,MP_005,8,qc5,98.44,12.55,11.82,11.73,13.41,1250.1,7,70.92,0.8539047,3.642235,234.4453,5.523386,5.5,morning,1.4545454545454546,0.24622623543562785,1.2420432,0.3581472515427314,8.034016000000001,22.432158743067845,6.468386928892651
2022-04-14 08:47:24,1649926044000000000,MP_005,8,qc5,97.288,17.19,16.54,15.41,19.82,1192.6,7,59.26,0.4675788,7.507264,62.28352,1.613083,3.73,morning,2.1447721179624666,0.06308539354501404,1.0028499731903486,0.13530379312603547,3.4596954423592496,25.569833353722345,3.449863424090228
2022-05-09 09:34:38,1652088878000000000,MP_005,8,qc5,97.182,26.89,26.23,27.02,30.95,1299.2,7,,0.869837,,,1.777221,6.24,morning,1.282051282051282,,1.1151756410256408,,2.278488461538461,,2.043165558604658
2022-06-27 09:17:29,1656321449000000000,MP_001,8,qc5,96.96,26.94,27.07,26.26,27.32,1099.9,7,50.71,1.66353,18.85643,88.22083,6.530225,5.22,morning,1.5325670498084292,0.08983830132836292,2.549471264367816,0.13768322042660983,10.008007662835249,72.6886517603638,3.925522833973538
2022-07-27 08:36:20,1658910980000000000,MP_005,8,qc5,96.546,26.91,27.07,25.48,28.03,1699.9,7,34.81,1.057946,24.90526,42.47881,5.505033,6.01,morning,1.3311148086522464,0.04285028533246605,1.4082475873544096,0.057038649361019704,7.327830948419302,128.47132655681628,5.203510387108604
2022-08-17 09:23:07,1660728187000000000,MP_005,8,qc5,96.75,27.0,26.81,27.06,28.36,1249.7,7,66.53,0.9597307,12.29574,78.05393,6.778267,7.95,morning,1.0062893081761006,0.07931740659223091,0.9657667421383648,0.07981625820601852,6.820897610062893,85.45749654734585,7.0626760194292
2022-09-07 09:40:15,1662543615000000000,MP_005,8,qc5,96.96,28.48,30.96,27.28,29.95,1299.7,7,,0.9125726,,,3.68171,5.6,morning,1.4285714285714286,,1.303675142857143,,5.2595857142857145,,4.034429699072709
2022-12-01 10:00:39,1669888839000000000,MP_001,8,qc5,97.77,23.09,23.15,21.33,23.13,700.6,7,42.9,1.510601,16.95522,89.09358,5.7257,7.62,morning,1.0498687664041995,0.09074351148987844,1.5859328083989501,0.09526877846706398,6.011233595800524,63.09762434792537,3.7903456968451628
2023-01-11 10:31:28,1673433088000000000,MP_001,8,qc5,98.05,21.8,22.01,21.41,22.01,698.8,7,31.26,0.9796288,18.97966,51.61466,7.733016,6.13,morning,1.3050570962479608,0.0521641363596731,1.2784715171288743,0.06807717632583765,10.092027406199021,148.24391890015488,7.89382263975906
2023-02-26 11:19:08,1677410348000000000,MP_001,8,qc5,97.82,20.88,20.95,20.16,20.91,797.6,7,53.1,1.352124,12.16708,111.1297,8.162306,5.3,morning,1.509433962264151,0.11370855669237899,2.040941886792453,0.17163555727151547,12.320461886792453,71.78268933693234,6.036654922181693
2023-04-24 10:46:35,1682333195000000000,MP_001,8,qc5,97.38,25.68,25.8,24.41,25.81,1250.2,7,68.55,0.2051134,11.22234,18.27724,2.241376,5.61,morning,1.4260249554367201,0.01834567024859068,0.29249682709447417,0.026161383598703288,3.1962581105169336,122.17465863217414,10.927496692073749
2023-05-22 10:44:40,1684752280000000000,MP_001,8,qc5,96.69,31.97,33.17,30.6,32.91,499.9,7,38.59,4.528141414,34.83765,0.000402,8.76,13.35,morning,1.66875,4.020000329804109e-07,7.5563359846125,6.708375550360607e-07,14.61825,21791042.988364298,1.9345685567407502
2023-06-28 10:39:00,1687948740000000000,MP_001,8,qc5,,,,,,,7,55.04,1.57,20.8367,75.4,5.95,9.84,morning,1.23,0.07657836919122829,1.9311,0.0941913941052108,7.3185,77.69818112921561,3.789808917197452
2023-07-26 09:16:22,1690362982000000000,MP_001,8,qc5,96.63,32.21,32.95,31.85,32.87,799.6,7,50.77,2.014512,27.71398,72.68938,5.542293,7.65,morning,1.0457516339869282,0.07378393271904264,2.1066792156862744,0.07715966820292042,5.795861960784314,75.11517475090628,2.7511839095522888
