,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 11:25:59,1634037959000000000,MP_005,8,pl1,97.21,26.34,25.78,25.4,26.18,499.5,7,45.41,0.0625,18.57505,3.364754,0.4953947,,noon,,0.0033670661120752798,,,,,
2022-01-12 11:30:21,1641987021000000000,MP_001,8,pl1,97.56,20.15,18.07,19.78,21.24,898.6,7,28.02,0.7319936,14.66489,49.91469,6.035041,,noon,,0.0504283874132515,,,,,
2022-02-13 11:26:58,1644751618000000000,MP_005,8,pl1,97.938,24.28,26.0,23.47,24.84,1500.4,7,70.94,0.3932433,12.68919,30.9904,3.064142,,noon,,0.031187648510695075,,,,,
2022-03-16 12:05:02,1647432302000000000,MP_005,8,pl1,98.428,10.68,9.98,10.11,11.4,1248.5,7,69.48,0.7868845,3.424228,229.7991,4.19813,4.77,noon,1.6771488469601679,0.24110645646957074,1.3197224318658283,0.4043714154625925,7.040888888888889,17.411935215139426,5.335128598923984
2022-04-14 12:06:21,1649937981000000000,MP_005,8,pl1,97.268,21.61,20.88,20.03,25.11,1347.4,7,46.36,1.462417,13.32244,109.771,4.53463,5.02,noon,1.5936254980079683,0.11228646897674412,2.330545019920319,0.17894258004262012,7.226501992031873,40.38447411628178,3.1007776851609354
2022-05-09 11:13:54,1652094834000000000,MP_005,8,pl1,97.108,28.16,27.57,27.7,30.07,1640.1,7,26.05,0.5477133,28.41449,19.27585,1.763436,4.29,noon,1.8648018648018647,0.01935197771830641,1.021376783216783,0.03608760413670193,3.288458741258741,91.12432980593195,3.219633337368291
2022-06-27 10:47:49,1656326869000000000,MP_001,8,pl1,96.93,28.14,29.31,26.87,28.44,1699.7,7,43.93,0.7055099,25.56374,27.59807,1.486805,6.95,noon,1.1510791366906474,0.027754389917500094,0.812097726618705,0.03194749918561162,1.711430215827338,53.57008402705038,2.1074190454308295
2022-07-27 09:59:09,1658915949000000000,MP_005,8,pl1,96.526,31.45,32.04,30.36,32.18,1750.5,7,29.95,0.932197,36.23096,25.72929,0.9659052,5.72,noon,1.3986013986013988,0.0258651044434912,1.3037720279720282,0.03617497124963805,1.350916363636364,37.34395127266012,1.036159953314589
2022-08-17 10:42:17,1660732937000000000,MP_005,8,pl1,96.698,29.11,28.47,28.39,29.88,1699.5,7,54.95,0.2130062,17.81503,11.95654,0.0672,2.9,noon,2.7586206896551726,0.011985786640284905,0.5876033103448276,0.033064239007682496,0.18537931034482757,5.606640766834361,0.3154837746506909
2022-09-07 11:45:29,1662551129000000000,MP_005,8,pl1,96.894,27.26,27.54,27.04,28.48,1499.1,7,51.03,0.5083002,19.47119,26.10525,0.2539362,3.42,noon,2.3391812865497075,0.02624507330610699,1.1890063157894735,0.06139198434177073,0.5940028070175438,9.675575946702018,0.4995791856859392
2022-12-01 12:23:59,1669897439000000000,MP_001,8,pl1,97.6,24.58,24.66,23.74,24.49,1147.9,7,28.69,0.0333,23.19541,1.437057,0.441066,5.3,noon,1.509433962264151,0.0014374785793172975,0.05026415094339624,0.0021697789876487512,0.66576,306.8330939647641,13.245225225225223
2023-01-11 12:18:42,1673439522000000000,MP_001,8,pl1,97.93,21.73,21.94,21.0,21.76,1200.0,7,31.6,0.327927,18.82763,17.41733,1.815488,3.24,noon,2.4691358024691357,0.017479461745601124,0.8096962962962964,0.04315916480395339,4.482686419753086,103.86406780843151,5.536256544901761
2023-02-26 12:21:20,1677414080000000000,MP_001,8,pl1,97.78,20.59,20.89,20.56,20.65,1198.2,7,51.47,0.127161,12.73669,9.98383,2.701086,2.3,noon,3.4782608695652177,0.010004213748847378,0.44229913043478264,0.03479726521338219,9.395081739130436,269.99483095922477,21.241465543680846
2023-04-24 11:56:39,1682337399000000000,MP_001,8,pl1,97.34,26.01,25.96,25.09,25.99,1800.4,7,70.25,0.9232651,10.48483,88.05725,8.243817,4.99,noon,1.6032064128256511,0.08966867384280497,1.480184529058116,0.14375739293435666,13.216540280561121,91.93642156961023,8.928981502712494
2023-05-22 12:35:56,1684758956000000000,MP_001,8,pl1,96.73,31.66,32.66,30.41,32.63,999.8,7,32.15,1.283633177,36.73035,8.8e-05,2.04,2.94,noon,2.7210884353741496,8.800000158040819e-08,3.492879393197279,2.3945578661335563e-07,5.551020408163265,23181817.76549165,1.5892390727760068
2023-07-26 12:56:14,1690376174000000000,MP_001,8,pl1,96.63,40.33,41.61,38.8,41.84,1600.2,7,27.94,0.1511291,64.8426,2.330706,0.2189894,4.39,noon,1.8223234624145788,0.002331815137863818,0.2754061047835991,0.004249321435742722,0.39906952164009113,93.91370544091103,1.4490220612707942
