,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 15:32:52,1642001572000000000,MP_001,8,cse4,97.43,19.67,17.57,20.42,20.31,198.5,7,28.32,0.2651729,14.14896,18.74151,0.7287892,,afternoon,,0.01881346771291352,,,,,
2022-02-13 14:09:53,1644761393000000000,MP_005,8,cse4,97.804,19.94,17.87,19.86,20.66,1200.3,7,67.22,0.3504761,5.012827,69.91585,5.058116,,afternoon,,0.07092788745719886,,,,,
2022-03-16 15:22:23,1647444143000000000,MP_005,8,cse4,98.25,11.84,11.19,10.46,11.95,999.7,7,47.98,0.4376263,6.815581,64.20969,4.102879,4.12,afternoon,1.941747572815534,0.0650622671436719,0.8497598058252428,0.12633449930810078,7.966755339805824,63.060805903672765,9.375302626921643
2022-04-14 14:42:49,1649947369000000000,MP_005,8,cse4,97.222,19.73,18.97,18.89,19.72,1.1,7,48.25,0.1856127,11.34237,16.36453,-0.7661807,3.89,afternoon,2.056555269922879,0.01641936575581469,0.3817227763496144,0.03376733317391196,1.5756929562982005,46.66323361051067,4.127846316550538
2022-05-09 13:52:22,1652104342000000000,MP_005,8,cse4,96.854,27.72,27.35,27.76,29.61,1634.9,7,27.32,0.6105461,27.75796,21.99535,0.8878467,4.43,afternoon,1.8058690744920995,0.022094528958679856,1.1025663205417608,0.03989982656195008,1.6033348984198648,40.18400671317361,1.4541845406923408
2022-06-27 15:00:18,1656342018000000000,MP_001,8,cse4,96.83,28.22,28.19,26.92,28.49,1400.3,7,43.47,0.8710456,22.93042,37.98647,0.8489442,5.39,afternoon,1.4842300556586272,0.03828325483907075,1.2928320593692022,0.05682115746058739,1.2600284972170688,22.17534019948567,0.9746265867137153
2022-08-17 14:23:15,1660746195000000000,MP_005,8,cse4,96.642,28.74,28.76,27.06,29.3,1329.5,7,54.68,0.2459646,19.16539,12.83379,0.5144429,5.76,afternoon,1.3888888888888888,0.012867491772906164,0.3416175,0.01787151635125856,0.7145040277777778,39.98004499083596,2.0915322774090255
2022-09-07 14:59:41,1662562781000000000,MP_005,8,cse4,96.868,25.99,27.73,25.0,27.5,1399.9,7,64.84,0.1666786,16.4077,10.15856,1.248189,3.98,afternoon,2.0100502512562812,0.010179664230584947,0.3350323618090452,0.02046163664439185,2.5089226130653266,122.61593032212187,7.4885978163963465
2022-12-01 16:02:12,1669910532000000000,MP_001,8,cse4,97.65,20.42,20.45,19.33,20.32,300.0,7,47.79,0.5896273,13.114,44.96167,-3.072567,2.3,afternoon,3.4782608695652177,0.045378052247014904,2.0508775652173914,0.15783670346787795,10.687189565217391,67.71042051947308,5.211032460674734
2023-01-11 14:17:06,1673446626000000000,MP_001,8,cse4,97.89,19.5,19.71,18.12,19.59,1201.8,7,32.25,0.4050866,16.23502,24.9514,3.204071,4.52,afternoon,1.7699115044247788,0.025079105878041914,0.7169674336283186,0.04438779801423348,5.6709221238938055,127.75858180834643,7.909595133485038
2023-02-26 16:02:58,1677427378000000000,MP_001,8,cse4,97.85,18.05,18.29,17.06,18.16,598.2,7,65.46,0.1462767,7.760983,18.8477,1.402059,1.75,afternoon,4.571428571428571,0.018920477035719616,0.6686934857142858,0.08649360930614682,6.409412571428571,74.10272993397993,9.584978332160896
2023-04-24 16:13:32,1682352812000000000,MP_001,8,cse4,,,,,,998.0,7,67.45,0.63,10.35,61.1,4.24,4.13,afternoon,1.937046004842615,0.06187149972101098,1.2203389830508475,0.11984794134820528,8.213075060532688,68.52912922943318,6.73015873015873
