,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 14:53:17,1641999197000000000,MP_001,8,cse1,97.42,18.96,16.89,20.6,20.34,200.9,7,26.0,0.1274694,14.07873,9.054041,1.042511,,afternoon,,0.009070801696011951,,,,,
2022-02-13 13:39:33,1644759573000000000,MP_005,8,cse1,97.8,23.57,21.55,24.55,24.5,1199.8,7,71.0,0.3753728,5.316965,70.59908,4.574541,,afternoon,,0.07163113970666159,,,,,
2022-03-16 14:53:02,1647442382000000000,MP_005,8,cse1,98.272,12.41,11.61,11.66,12.61,999.9,7,42.04,0.8280638,7.816706,105.9351,6.43645,4.61,afternoon,1.7353579175704987,0.10827596222153772,1.436987071583514,0.1878975483237097,11.169544468546636,59.44486539709266,7.77289141247329
2022-04-14 14:11:42,1649945502000000000,MP_005,8,cse1,97.224,20.48,19.7,19.22,19.5,0.9,7,46.29,0.1348993,12.34964,10.92334,-0.2871253,2.64,afternoon,3.0303030303030303,0.010947745294711741,0.4087857575757576,0.03317498574155073,0.8700766666666667,26.226888941113256,2.128441733945247
2022-05-09 13:16:37,1652102197000000000,MP_005,8,cse1,96.874,28.84,28.23,28.36,30.15,1623.0,7,28.62,1.598374,28.54422,55.99642,3.030971,3.62,afternoon,2.2099447513812156,0.05664373559360582,3.532318232044199,0.12517952617371453,6.698278453038674,53.5093769546892,1.896283973588159
2022-06-27 14:00:35,1656338435000000000,MP_001,8,cse1,96.85,28.38,28.7,27.93,28.84,1401.3,7,42.32,0.3671321,24.45786,15.0108,0.9973091,2.82,afternoon,2.8368794326241136,0.015056925816744898,1.0415095035460993,0.04271468316807064,2.8292456737588654,66.23590446934968,2.7164857009234553
2022-07-27 12:39:34,1658925574000000000,MP_005,8,cse1,96.474,30.25,29.15,29.86,30.67,1849.7,7,35.2,0.2562771,26.94237,9.512051,0.5043521,3.08,afternoon,2.5974025974025974,0.009530552040217286,0.6656548051948051,0.024754680623941,1.3100054545454545,52.91950538349941,1.967995189581902
2022-08-17 13:20:20,1660742420000000000,MP_005,8,cse1,96.65,29.25,28.68,28.13,29.61,1329.7,7,52.56,0.0781,19.17993,4.074283,0.6073545,1.79,afternoon,4.4692737430167595,0.004077673529784071,0.3490502793296089,0.01822423923925842,2.7144335195530727,148.94632823441407,7.776626120358515
2022-09-07 14:19:48,1662560388000000000,MP_005,8,cse1,96.856,27.04,26.18,25.78,27.34,1400.9,7,60.63,0.4530985,13.08258,34.63374,2.103455,4.92,afternoon,1.6260162601626016,0.03488027764635339,0.7367455284552845,0.05671589861195673,3.4202520325203247,60.304995886978226,4.64237908534237
2022-12-01 15:19:12,1669907952000000000,MP_001,8,cse1,97.63,21.75,21.79,20.98,21.74,300.0,7,40.02,0.7566294,16.37378,46.20983,-0.9616697,2.72,afternoon,2.941176470588235,0.04664976421920603,2.225380588235294,0.13720518888001773,2.8284402941176467,20.614674395376127,1.2709917166845484
2023-01-11 13:48:48,1673444928000000000,MP_001,8,cse1,97.9,20.77,21.07,19.9,20.82,1200.0,7,28.86,0.400845,18.58677,21.56614,2.713443,3.35,afternoon,2.388059701492537,0.0216614776447948,0.957241791044776,0.05172890183831593,6.479863880597014,125.26583109864778,6.769307338247951
2023-02-26 14:59:02,1677423542000000000,MP_001,8,cse1,97.83,19.83,20.04,18.93,19.9,600.0,7,58.75,0.3695206,10.25262,36.04156,2.532757,3.85,afternoon,2.0779220779220777,0.03630862520280909,0.7678350129870128,0.075446493927915,5.262871688311688,69.75634538219992,6.85416997049691
2023-04-24 15:15:19,1682349319000000000,MP_001,8,cse1,,,,,,1000.0,7,71.62,0.74,9.23,80.5,2.0,2.45,afternoon,3.265306122448979,0.08184458968772695,2.4163265306122446,0.2672476397966594,6.530612244897958,24.436557231588285,2.7027027027027026
