,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 10:26:21,1641983181000000000,MP_001,8,cse3,97.63,22.4,22.77,20.64,22.61,798.7,7,26.34,1.264429,21.45254,58.94075,8.400612,,morning,,0.05965836402436099,,,,,
2022-02-13 10:33:35,1644748415000000000,MP_005,8,cse3,97.96,25.4,25.64,24.01,25.07,1169.6,7,61.13,0.4132918,13.71828,30.12708,2.570583,,morning,,0.030313458775018714,,,,,
2022-03-16 11:10:55,1647429055000000000,MP_005,8,cse3,98.436,14.57,15.74,12.44,15.66,1257.2,7,66.1,0.8782629,7.125185,123.2618,4.890593,5.18,morning,1.5444015444015444,0.12644252096545713,1.356390579150579,0.19527802465707667,7.553039382239382,38.67838890475825,5.568484106524369
2022-04-14 08:30:26,1649925026000000000,MP_005,8,cse3,97.288,16.32,15.64,15.54,18.86,1196.6,7,60.97,0.6544497,6.732569,97.20654,4.466077,3.68,morning,2.1739130434782608,0.09917395989791325,1.4227167391304347,0.21559556499546356,9.70886304347826,45.03275864548767,6.824171513868827
2022-05-09 08:47:30,1652086050000000000,MP_005,8,cse3,97.2,24.33,24.99,24.26,26.64,1300.6,7,,0.3016152,,,-1.436542,4.41,morning,1.8140589569160996,,0.5471477551020408,,2.6059718820861675,,4.762830255239125
2022-06-27 08:47:31,1656319651000000000,MP_001,8,cse3,96.96,25.56,25.56,24.47,25.77,1099.9,7,50.96,0.3287135,17.00019,19.33587,0.8399063,2.51,morning,3.1872509960159365,0.01941247348237421,1.0476924302788846,0.06187242544183016,2.67699219123506,43.26632053162123,2.5551317484678906
2022-07-27 08:05:05,1658909105000000000,MP_005,8,cse3,96.548,25.78,26.28,24.58,26.33,1699.5,7,38.17,0.1568258,22.82187,6.871735,2.516135,3.58,morning,2.2346368715083798,0.006881385419803624,0.3504487150837988,0.015377397586153347,5.6226480446927365,365.6436671544265,16.044139420937118
2022-08-17 08:51:42,1660726302000000000,MP_005,8,cse3,96.77,28.98,27.92,27.2,29.38,1249.9,7,58.9,0.1396922,14.99556,9.31557,2.08091,2.96,morning,2.7027027027027026,0.009333313905922978,0.3775464864864864,0.02522517271871075,5.624081081081081,222.95510694003784,14.89639364259422
2022-09-07 08:42:25,1662540145000000000,MP_005,8,cse3,96.99,25.04,24.89,23.81,25.35,1299.9,7,69.92,0.4455539,9.812334,45.40754,2.241931,4.65,morning,1.7204301075268815,0.04583226044890285,0.7665443440860215,0.07885120077230598,3.857085591397849,48.91600322658028,5.031784033312243
2022-12-01 09:31:29,1669887089000000000,MP_001,8,cse3,97.78,24.22,24.6,23.87,24.16,698.8,7,49.05,0.9260332,16.85665,54.93579,1.28262,8.71,morning,1.08875,0.055558679788889724,1.0082186465,0.060489512620153695,1.3964525250000002,23.085861738861734,1.385069131430709
2023-01-11 09:49:51,1673430591000000000,MP_001,8,cse3,98.11,23.85,23.99,23.48,23.67,698.8,7,35.43,0.9493988,20.12741,47.16945,2.712001,5.17,morning,1.5473887814313347,0.04762793644216569,1.4690890522243714,0.07369893453333183,4.196519922630561,56.9413920188032,2.856545637091599
2023-02-26 10:45:39,1677408339000000000,MP_001,8,cse3,97.82,20.37,20.54,19.42,20.43,799.4,7,48.56,0.4701354,13.078,35.94855,2.752299,2.33,morning,3.4334763948497855,0.03621423350692559,1.6141987982832617,0.12434071590360718,9.44995364806867,76.00047642796724,5.854268791501342
2023-04-24 10:14:42,1682331282000000000,MP_001,8,cse3,97.38,25.29,25.29,24.46,25.35,1249.3,7,71.58,0.8298001,9.675908,85.75941,6.464671,5.75,morning,1.391304347826087,0.0872871019102932,1.1545044869565217,0.12144292439692966,8.994324869565217,74.06215647580875,7.790636564155632
2023-05-22 10:08:03,1684750083000000000,MP_001,8,cse3,96.69,31.03,31.65,30.69,31.77,499.9,7,41.33,2.724659027,29.97997,0.000285,5.35,4.73,morning,1.6913319238900633,2.850000165765316e-07,4.608302794080338,4.82029626345085e-07,9.048625792811837,18771928.732724667,1.9635484466071502
2023-06-28 10:10:00,1687947000000000000,MP_001,8,cse3,,,,,,,7,53.41,0.413,21.03805,19.6,1.47,7.77,morning,1.0296010296010296,0.019678714859437754,0.4252252252252252,0.020261225080502192,1.5135135135135136,74.69999999999999,3.5593220338983054
2023-07-26 10:16:25,1690366585000000000,MP_001,8,cse3,96.66,34.98,35.83,34.14,35.92,798.7,7,44.26,0.1697891,36.77946,4.616411,0.1554205,3.73,morning,2.1447721179624666,0.00462076433618571,0.36415892761394103,0.009910486511926456,0.3333415549597855,33.63523622767019,0.9153738373075774
