,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:08:29,1641989309000000000,MP_001,8,pl4,97.52,23.24,24.0,22.39,23.65,899.7,7,23.54,0.410226,24.15779,16.98111,0.6566484,,noon,,0.017040163242129095,,,,,
2022-02-13 12:08:33,1644754113000000000,MP_005,8,pl4,97.91,24.12,22.17,23.56,24.56,1499.5,7,70.81,0.1614009,5.698336,28.32421,0.2424203,,noon,,0.028488888625324553,,,,,
2022-03-16 12:52:02,1647435122000000000,MP_005,8,pl4,98.408,11.06,10.37,10.18,13.24,1249.8,7,55.91,0.6369374,5.350246,119.0482,4.875093,11.27,noon,1.40875,0.12201256243578945,0.89728556225,0.17188519733141838,6.8677872637499995,39.95566442238745,7.653959400091751
2022-04-14 12:43:07,1649940187000000000,MP_005,8,pl4,97.256,21.05,20.31,20.32,23.81,1141.6,7,40.14,0.1664013,14.46228,11.50588,0.4761231,3.65,noon,2.191780821917808,0.011532960992903884,0.3647151780821918,0.025277722724172894,1.0435574794520548,41.283682507289654,2.8612943528686374
2022-05-09 11:48:22,1652096902000000000,MP_005,8,pl4,97.05,28.04,27.42,28.37,29.81,1535.4,7,26.15,0.817467,28.12135,29.06927,0.9358741,5.68,noon,1.4084507042253522,0.029242752750047833,1.151361971830986,0.04118697570429273,1.3181325352112678,32.003625240050944,1.1448463363047072
2022-06-27 11:27:52,1656329272000000000,MP_001,8,pl4,96.91,28.9,29.43,27.78,29.27,1700.7,7,40.68,0.1884902,26.42925,7.131878,0.4019757,6.33,noon,1.263823064770932,0.007142273474093853,0.23821826224328593,0.009026569951461425,0.5080261611374407,56.281196940726076,2.1326079552146475
2022-07-27 10:58:57,1658919537000000000,MP_005,8,pl4,96.512,32.73,32.25,32.05,32.91,1749.9,7,24.85,0.8113324,38.41432,21.12057,0.9930883,6.26,noon,1.2779552715654952,0.02121200051873387,1.0368465175718848,0.027107987883365967,1.269122428115016,46.81728623959494,1.2240214984635152
2022-08-17 11:33:14,1660735994000000000,MP_005,8,pl4,96.68,30.25,29.67,28.5,31.21,1699.1,7,52.06,0.0416,20.55738,2.02372,0.1004576,4.47,noon,1.789709172259508,0.0020245561499534254,0.07445190156599553,0.0036233667113260413,0.17978988814317673,49.619567233198744,2.414846153846154
2022-09-07 12:22:48,1662553368000000000,MP_005,8,pl4,96.878,27.99,27.67,26.88,28.78,1499.7,7,52.78,0.5708637,18.22231,31.32773,0.8337666,6.64,noon,1.2048192771084338,0.0315293099405929,0.6877875903614458,0.0379871204103529,1.0045380722891568,26.44417532673477,1.4605353256828209
2022-12-01 13:04:26,1669899866000000000,MP_001,8,pl4,97.6,24.33,24.48,23.32,24.36,1149.7,7,29.93,0.0508,22.59673,2.249907,-6.781023,5.94,noon,1.3468013468013467,0.0022509405524296926,0.0684175084175084,0.0030315697675820773,9.132690909090908,3012.5286928082046,133.48470472440945
2023-01-11 13:15:43,1673442943000000000,MP_001,8,pl4,97.91,20.33,20.35,19.61,20.43,1201.8,7,30.42,0.3568733,17.24991,20.68842,1.66564,5.31,noon,1.5065913370998119,0.020776139489743346,0.5376622222222223,0.03130115177362463,2.5094387947269308,80.17081329388861,4.667314702444818
2023-02-26 12:55:45,1677416145000000000,MP_001,8,pl4,97.77,21.53,21.84,20.53,21.52,1196.4,7,52.68,0.4079764,13.21046,30.88284,5.13894,3.42,noon,2.3391812865497075,0.03107871735828185,0.9543307602339182,0.07269875405446047,12.020912280701753,165.35238377946044,12.596169778447967
2023-04-24 12:41:45,1682340105000000000,MP_001,8,pl4,97.32,24.91,25.33,24.66,24.99,1800.4,7,69.01,0.3194133,11.16884,28.59861,3.16911,4.54,noon,1.7621145374449338,0.028766504293336423,0.5628428193832599,0.05068987540676021,5.584334801762114,110.16667050275218,9.92165949257592
2023-05-22 13:30:46,1684762246000000000,MP_001,8,pl4,96.73,32.06,33.35,30.69,33.07,999.8,7,29.91,1.062747268,39.61194,6.43e-05,1.61,3.64,noon,2.1978021978021975,6.430000084377349e-08,2.335708281318681,1.4131868317312852e-07,3.5384615384615383,25038879.920262165,1.5149415561706248
2023-07-26 13:02:24,1690376544000000000,MP_001,8,pl4,96.63,40.76,42.34,39.15,42.63,1600.2,7,26.3,0.0287,69.19582,0.4150478,0.0464,3.59,noon,2.2284122562674096,0.0004150829590344827,0.06395543175487466,0.0009249759532801843,0.1033983286908078,111.78488297358734,1.616724738675958
