,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 08:17:46,1634026666000000000,MP_005,8,pl1,97.14,23.69,23.12,22.44,23.27,200.4,7,59.5,0.0772469,11.4649,6.737687,0.5586258,,morning,,0.006746964333444677,,,,,
2022-01-12 10:02:09,1641981729000000000,MP_001,8,pl1,97.63,18.85,16.8,19.19,20.12,799.9,7,29.19,0.5380365,13.25169,40.60135,4.049609,,morning,,0.040940583255090625,,,,,
2022-02-13 10:06:02,1644746762000000000,MP_005,8,pl1,97.994,24.47,25.52,24.11,25.11,1169.6,7,56.9,0.8352593,15.9303,52.4321,4.606368,,morning,,0.052999214307034255,,,,,
2022-03-16 10:33:28,1647426808000000000,MP_005,8,pl1,98.44,13.54,16.42,12.29,14.42,1249.8,7,69.86,0.8560234,8.077403,105.9775,1.03274,4.36,morning,1.8348623853211008,0.1083202571535699,1.5706851376146789,0.1987527654193943,1.8949357798165136,9.534135416017742,1.2064389828595807
2022-04-14 08:06:23,1649923583000000000,MP_005,8,pl1,97.28,15.94,15.18,14.61,16.38,1201.3,7,57.04,0.3620727,7.20787,50.23296,0.8526156,4.81,morning,1.6632016632016633,0.05075326339798787,0.6021999168399169,0.08441291209644552,1.418071683991684,16.79922714159504,2.3548187974404033
2022-05-09 08:11:36,1652083896000000000,MP_005,8,pl1,97.24,22.67,21.96,22.61,23.46,1299.7,7,38.88,0.8369362,16.42025,50.96976,1.556172,4.29,morning,1.8648018648018647,0.051505519998571926,1.5607201864801865,0.09604758974092667,2.9019524475524476,30.213693601057663,1.8593675360200694
2022-06-27 08:09:09,1656317349000000000,MP_001,8,pl1,96.95,23.67,23.39,22.83,24.1,1099.9,7,55.54,0.2740267,13.21207,20.74063,0.455865,,morning,,0.02082879373555417,,,,,
2022-08-17 08:19:37,1660724377000000000,MP_005,8,pl1,96.768,26.98,25.97,25.79,27.31,1249.9,7,66.79,0.3456483,10.40489,33.21978,1.131768,3.59,morning,2.2284122562674096,0.03344653233591058,0.7702469080779946,0.07453266258698736,2.522045682451254,33.8381267341384,3.2743340557439455
2022-09-07 08:07:41,1662538061000000000,MP_005,8,pl1,96.952,25.72,26.42,24.22,26.54,1300.1,7,67.28,0.6600335,12.99212,50.80259,2.052772,8.0,morning,1.0,0.05133482305477022,0.6600335,0.05133482305477022,2.052772,39.987904464185135,3.1101027447849234
2022-12-01 08:56:15,1669884975000000000,MP_001,8,pl1,97.79,21.51,21.67,20.71,21.61,700.6,7,46.49,0.565917,14.57105,38.83844,2.805758,3.49,morning,2.292263610315186,0.039148741232126416,1.2972309455587392,0.08973923491604908,6.431536962750716,71.66917534752118,4.957896652689352
2023-01-11 09:09:44,1673428184000000000,MP_001,8,pl1,98.15,24.22,24.36,23.3,24.2,700.6,7,40.26,1.515958,19.07271,79.48312,8.854494,6.29,morning,1.2718600953895072,0.08079367787630275,1.9280864864864864,0.10275825485062352,11.26167758346582,109.59389685856937,5.840857068599527
2023-02-26 10:25:43,1677407143000000000,MP_001,8,pl1,97.83,19.26,19.5,18.23,19.35,797.6,7,51.45,0.6626183,11.62576,56.99572,4.515222,3.77,morning,2.1220159151193636,0.0576664838297438,1.406086578249337,0.12236919645568978,9.581372944297083,78.29889565195049,6.814212647009598
2023-04-24 09:32:00,1682328720000000000,MP_001,8,pl1,97.37,23.27,23.25,21.76,23.36,1249.3,7,71.39,0.543541,8.57282,63.40282,6.351752,3.4,morning,2.3529411764705883,0.06423396583132442,1.27892,0.15113874313252804,14.945298823529413,98.88463086148882,11.685874662628946
2023-05-22 09:48:29,1684748909000000000,MP_001,8,pl1,96.7,30.44,31.0,29.58,31.07,499.9,7,43.09,2.694838957,27.9747,0.000305,5.33,3.95,morning,2.0253164556962022,3.05000018984695e-07,5.45790168506329,6.177215574373569e-07,10.794936708860758,17475408.748310477,1.977854738278522
2023-06-28 09:24:00,1687944240000000000,MP_001,8,pl1,,,,,,,7,48.73,0.3848125,19.5,19.76261,1.09,4.83,morning,1.6563146997929605,0.019842639048343505,0.6373706004140787,0.03286565473845715,1.805383022774327,54.93220923609931,2.8325483189865195
2023-07-26 09:49:28,1690364968000000000,MP_001,8,pl1,96.64,33.37,34.18,32.46,34.23,799.6,7,46.68,0.00359,32.07592,0.1120515,0.1461456,2.65,morning,3.018867924528302,0.00011205406241342337,0.010837735849056604,0.0003382764148329762,0.44119426415094337,1304.241870864047,40.70908077994429
