,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 09:57:50,1634032670000000000,MP_005,8,pl5,97.118,25.89,25.46,25.2,25.63,200.4,7,56.57,0.4399945,14.44302,30.46416,1.051233,,morning,,0.03065474593570298,,,,,
2022-01-12 10:44:27,1641984267000000000,MP_001,8,pl5,97.6,23.3,21.15,23.4,24.59,798.7,7,25.45,1.263271,18.56621,68.04144,8.6409,,morning,,0.06899956857245894,,,,,
2022-02-13 10:55:08,1644749708000000000,MP_005,8,pl5,97.956,25.82,26.49,25.12,26.18,1169.9,7,66.08,0.6443496,13.26866,48.56178,4.945492,,morning,,0.049047872241069164,,,,,
2022-03-16 11:30:15,1647430215000000000,MP_005,8,pl5,98.442,13.03,12.31,12.34,13.88,1233.2,7,68.88,0.8672047,4.086382,212.2182,3.055388,4.07,morning,1.9656019656019654,0.2218254228471129,1.7045792628992629,0.43602048716877223,6.005676658476658,13.77384053091986,3.523260425133766
2022-04-14 08:43:59,1649925839000000000,MP_005,8,pl5,97.292,16.95,16.19,15.67,19.56,1199.4,7,61.22,0.7594028,6.870036,110.5384,4.267502,3.35,morning,2.388059701492537,0.11308957148753421,1.813499223880597,0.27006464832843985,10.191049552238805,37.73559262686219,5.619549993758254
2022-05-09 09:15:09,1652087709000000000,MP_005,8,pl5,97.196,26.26,25.57,25.62,30.12,1299.5,7,,0.5094913,,,23.32192,6.02,morning,1.3289036544850499,,0.6770648504983389,,30.992584717607972,,45.7749131339436
2022-06-27 09:15:37,1656321337000000000,MP_001,8,pl5,96.96,26.66,26.67,25.0,26.71,1100.9,7,49.7,1.140381,18.64176,61.17346,4.224031,8.98,morning,1.1225,0.0619468277116625,1.2800776725000003,0.06953531410634116,4.7414747975000004,68.18801149368231,3.7040524175692155
2022-07-27 08:33:12,1658910792000000000,MP_005,8,pl5,96.538,27.13,27.43,26.16,28.12,1699.3,7,33.58,0.5110962,26.03102,19.63412,3.614426,5.43,morning,1.4732965009208103,0.019713109706438647,0.7529962430939227,0.02904325555276412,5.3251211786372,183.35138665714751,7.071909358746944
2022-08-17 09:19:18,1660727958000000000,MP_005,8,pl5,96.754,27.39,26.93,26.34,27.91,1249.5,7,63.49,0.1442471,13.16488,10.95697,3.250896,2.91,morning,2.7491408934707904,0.010981525969510644,0.3965556013745704,0.03018976211549318,8.937171134020618,296.03317508202963,22.53699381131406
2022-09-07 09:37:37,1662543457000000000,MP_005,8,pl5,96.964,27.95,29.6,27.22,29.59,1300.5,7,,0.9039513,,,3.849569,5.7,morning,1.4035087719298245,,1.2687035789473684,,5.402903859649122,,4.25860220567192
2022-12-01 10:02:42,1669888962000000000,MP_001,8,pl5,97.76,23.28,23.55,22.54,23.41,700.6,7,39.17,0.6789809,18.63376,36.43822,1.60209,2.94,morning,2.7210884353741496,0.036711218254536084,1.847567074829932,0.09989447144091451,4.359428571428571,43.64033873493271,2.359550909311293
2023-01-11 10:23:30,1673432610000000000,MP_001,8,pl5,98.06,21.53,21.62,19.81,21.57,698.8,7,30.95,0.6759126,18.55254,36.43235,5.002062,4.86,morning,1.6460905349794237,0.03670525997515424,1.1126133333333332,0.06042018102906047,8.233846913580246,136.27643567668207,7.400456804622372
2023-02-26 11:12:45,1677409965000000000,MP_001,8,pl5,97.81,20.13,20.33,19.11,20.18,797.6,7,51.46,0.7405464,12.22589,60.57201,4.162216,4.2,morning,1.9047619047619047,0.06133015092141086,1.4105645714285715,0.11681933508840163,7.928030476190475,67.86573875113254,5.620466185508429
2023-04-24 10:40:34,1682332834000000000,MP_001,8,pl5,97.37,25.57,25.85,25.23,25.72,1236.7,7,69.17,0.5008525,11.26656,44.45477,4.457421,3.25,morning,2.4615384615384617,0.04486177405044994,1.2328676923076924,0.11042898227803064,10.972113230769232,99.35899982437931,8.899668065947559
2023-05-22 10:41:04,1684752064000000000,MP_001,8,pl5,96.7,31.77,32.53,30.62,32.54,498.9,7,37.94,1.554101325,33.39789,0.00014,2.92,3.46,morning,2.3121387283236996,1.400000040000001e-07,3.5932978612716764,3.236994312138731e-07,6.7514450867052025,20857142.26122449,1.878899369704868
2023-06-28 10:44:00,1687949040000000000,ZPc001,8,pl5,,,,,,,7,51.5,0.498,23.25994,21.4,1.27,2.96,morning,2.7027027027027026,0.02149387119255524,1.345945945945946,0.05809154376366281,3.4324324324324325,59.08661071905398,2.5502008032128516
2023-07-26 09:39:41,1690364381000000000,MP_001,8,pl5,96.64,33.19,33.85,32.48,34.14,798.7,7,46.95,0.3389339,31.13012,10.88765,1.099438,3.24,morning,2.4691358024691357,0.010911895898649169,0.8368738271604939,0.026942952836170785,2.7146617283950616,100.75590989977317,3.2438124365842422
