,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 08:58:52,1634029132000000000,MP_005,8,csi2,97.15,24.3,23.64,23.18,22.77,200.4,7,72.65,1.711468,7.544723,226.843,5.452401,,morning,,0.23785434557409474,,,,,
2022-01-12 10:04:39,1641981879000000000,MP_001,8,csi2,97.63,19.56,20.5,19.52,20.58,798.7,7,30.01,0.9650863,17.9929,53.63706,9.290756,,morning,,0.05423068747715375,,,,,
2022-03-16 10:21:05,1647426065000000000,MP_005,8,csi2,98.45,13.51,16.19,12.14,17.0,1250.3,7,69.86,0.5996469,7.819851,76.68266,3.062519,8.59,morning,1.07375,0.0779017857448293,0.643870858875,0.08364704244351046,3.2883797762499998,39.312564798339984,5.107203922841926
2022-04-14 08:16:33,1649924193000000000,MP_005,8,csi2,97.27,14.62,13.92,13.22,16.9,1196.1,7,,0.4172198,,,5.146292,5.42,morning,1.4760147601476015,,0.6158225830258303,,7.5960029520295205,,12.334726204269309
2022-05-09 08:28:06,1652084886000000000,MP_005,8,csi2,97.21,23.22,22.48,23.09,24.37,1300.2,7,37.36,1.848637,17.39412,106.2794,6.06055,7.85,morning,1.019108280254777,0.10863567225841239,1.8839612738853504,0.11071151312959225,6.176356687898089,55.787844581876655,3.278388347739442
2022-06-27 08:26:55,1656318415000000000,MP_001,8,csi2,96.95,24.06,24.33,23.21,25.05,1099.9,7,54.21,0.523825,15.00624,34.90715,2.940875,11.4,morning,1.425,0.0351576095819014,0.746450625,0.0500995936542095,4.190746875,83.6483206615366,5.61423185224073
2022-08-17 08:37:41,1660725461000000000,MP_005,8,csi2,96.77,27.31,27.22,26.54,28.43,1249.7,7,66.11,0.7959597,12.92345,61.59032,5.301385,7.76,morning,1.0309278350515465,0.0623743312286032,0.8205770103092785,0.06430343425629197,5.465345360824743,84.99305556592367,6.660368609114254
2022-09-07 08:26:05,1662539165000000000,MP_005,8,csi2,96.96,25.3,27.63,24.51,28.27,1300.1,7,70.3,0.7993079,15.23383,52.46926,4.534462,13.03,morning,1.62875,0.053037182802888216,1.3018727421249998,0.08638431149020417,7.3855049825000005,85.4959060863442,5.672985341443518
2022-12-01 09:03:20,1669885400000000000,MP_001,8,csi2,97.79,21.67,21.77,20.31,21.54,700.6,7,51.91,1.03533,13.16279,78.65582,4.851532,5.71,morning,1.4010507880910683,0.07993901775334365,1.450549912434326,0.11199862382254802,6.797242732049036,60.69041297166892,4.685976451952516
2023-01-11 09:20:28,1673428828000000000,MP_001,8,csi2,98.15,24.73,24.99,24.69,24.66,700.6,7,35.19,0.6551718,21.5331,30.42627,2.191944,6.24,morning,1.282051282051282,0.030616380666239548,0.839963846153846,0.03925177008492249,2.810184615384615,71.59383154707898,3.3456018711428057
2023-02-26 10:35:14,1677407714000000000,MP_001,8,csi2,97.83,19.45,19.67,18.47,19.5,799.4,7,52.63,1.004429,11.46146,87.63539,4.799417,7.92,morning,1.0101010101010102,0.08923127106946288,1.0145747474747475,0.0901325970398615,4.84789595959596,53.78626733069679,4.77825411253558
2023-04-24 09:48:07,1682329687000000000,MP_001,8,csi2,97.38,23.95,24.23,23.47,24.02,1248.3,7,76.01,0.9212989,8.070053,114.1627,7.270296,8.2,morning,1.025,0.11688596894006405,0.9443313725,0.11980811816356564,7.4520534,62.199903597736444,7.8913542608158975
2023-05-22 09:34:16,1684748056000000000,MP_001,8,csi2,96.7,30.41,31.02,29.53,31.2,498.9,7,44.25,3.2756822,27.55998,0.000386,6.64,8.75,morning,1.09375,3.860000304073493e-07,3.58277740625,4.221875332580383e-07,7.262499999999999,17202071.18375806,2.0270586688781957
2023-06-28 09:32:00,1687944720000000000,MP_003,8,csi2,,,,,,,7,50.67,0.635,18.91265,33.6,2.45,9.63,morning,1.20375,0.033831990794016116,0.7643812500000001,0.040725258918296904,2.9491875000000003,72.41666666666666,3.858267716535433
2023-07-26 09:00:07,1690362007000000000,MP_001,8,csi2,96.62,31.0,31.3,30.38,31.64,499.9,7,48.82,1.055701,25.48045,41.43179,4.388277,8.75,morning,1.09375,0.041785102570372275,1.15467296875,0.04570245593634468,4.79967796875,105.02013229737786,4.1567422972981936
