,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 15:46:02,1642002362000000000,MP_001,8,qc6,97.44,19.65,17.54,20.36,20.6,199.7,7,30.87,0.8712173,13.50652,64.50346,6.729171,,afternoon,,0.06536390862560724,,,,,
2022-02-13 14:39:04,1644763144000000000,MP_005,8,qc6,97.8,19.45,17.47,19.43,20.53,1200.0,7,62.13,0.5350624,6.158949,86.87561,3.855668,,afternoon,,0.08844369156227022,,,,,
2022-03-16 15:32:17,1647444737000000000,MP_005,8,qc6,98.234,11.41,10.62,10.15,11.91,983.1,7,53.1,0.8253213,5.798399,142.3361,6.524342,7.81,afternoon,1.0243277848911652,0.14659440108831565,0.8453995390524969,0.15016071814424137,6.683064788732394,44.50607902868962,7.905214611570062
2022-04-14 15:09:55,1649948995000000000,MP_005,8,qc6,97.242,19.01,18.21,18.24,19.16,0.8,7,47.36,-0.00456,10.96709,-0.4156596,-0.1200326,7.47,afternoon,1.07095046854083,-0.0004156243432146427,0.004883534136546184,-0.00044511308510269634,0.12854896921017403,-288.800696974602,26.32293859649123
2022-05-09 14:11:25,1652105485000000000,MP_005,8,qc6,96.834,27.31,26.64,27.55,30.0,1622.9,7,28.33,0.8017287,26.02697,30.80377,1.120371,6.4,afternoon,1.25,0.030998642459722763,1.002160875,0.038748303074653455,1.4004637500000001,36.142582742316,1.397444048092578
2022-06-27 15:19:38,1656343178000000000,MP_001,8,qc6,96.82,28.15,28.55,27.0,28.39,1401.3,7,45.31,1.692076,23.13651,73.13448,4.795911,6.11,afternoon,1.3093289689034369,0.07424258051423814,2.2154841243862515,0.09720796139343782,6.279425204582651,64.59784892687354,2.8343354553814373
2022-08-17 15:01:33,1660748493000000000,MP_005,8,qc6,96.64,27.54,27.71,26.31,28.21,1330.3,7,61.92,2.319999,15.35637,151.0773,8.086596,6.83,afternoon,1.171303074670571,0.15588351648680238,2.7174219619326503,0.18258684215145227,9.471854758418742,51.87588901155331,3.4856032265531147
2022-09-07 15:19:15,1662563955000000000,MP_005,8,qc6,96.86,26.54,26.97,25.94,27.35,1400.3,7,68.47,1.94243,12.61014,154.0372,8.884809,10.6,afternoon,1.325,0.15903670378537313,2.57371975,0.2107236325156194,11.772371925,55.8664056065349,4.574069078422388
2022-12-01 16:25:53,1669911953000000000,MP_001,8,qc6,97.66,18.75,18.97,17.77,18.91,298.2,7,49.8,0.1022208,11.6192,8.797578,-84.12491,1.47,afternoon,5.442176870748299,0.008813401793821733,0.5563036734693877,0.0479640913949482,457.8226394557823,9545.112315084994,822.9725261394941
2023-01-11 14:47:00,1673448420000000000,MP_001,8,qc6,97.91,19.06,19.27,18.29,19.09,1200.0,7,39.96,1.201849,14.03422,85.63707,7.287906,5.34,afternoon,1.4981273408239701,0.08716036765429314,1.8005228464419476,0.13057732981916575,10.918211235955058,83.6149065927102,6.063911522994986
2023-02-26 16:17:41,1677428261000000000,MP_001,8,qc6,97.84,17.52,17.55,16.82,17.59,600.0,7,69.25,0.188007,6.440441,29.19163,4.705841,7.61,afternoon,1.0512483574244416,0.029366580685250814,0.197642049934297,0.03087156970854225,4.947007621550592,160.24477110348363,25.030137175743455
2023-04-24 16:40:48,1682354448000000000,MP_001,8,qc6,,,,,,,7,63.8,0.25,11.29,22.5,2.68,5.84,afternoon,1.36986301369863,0.022603792926704256,0.3424657534246575,0.03096409989959487,3.671232876712329,118.5641723356009,10.72
