,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2021-10-12 09:09:57,1634029797000000000,MP_005,8,pl2,97.148,23.6,23.01,24.08,23.32,199.9,7,69.23,0.1265136,8.381489,15.09441,0.5339798,,morning,,0.015141051886736668,,,,,
2022-01-12 10:10:06,1641982206000000000,MP_001,8,pl2,97.63,20.31,18.28,21.17,21.81,801.1,7,28.95,0.905867,14.64703,61.84647,7.041739,,morning,,0.0626370579438805,,,,,
2022-02-13 10:20:19,1644747619000000000,MP_005,8,pl2,97.98,25.4,26.29,24.89,25.57,1170.3,7,59.9,0.7949077,15.49298,51.30761,4.397999,,morning,,0.051850533871463024,,,,,
2022-03-16 10:29:35,1647426575000000000,MP_005,8,pl2,98.442,12.99,12.44,10.94,14.32,1249.9,7,73.28,0.8611319,3.562701,241.7076,2.928669,4.43,morning,1.8058690744920995,0.2542492266050109,1.5550914672686231,0.4591408155395232,5.288792776523703,11.518890496173803,3.400952862157354
2022-04-14 08:18:13,1649924293000000000,MP_005,8,pl2,97.276,15.36,14.69,13.62,16.79,1199.6,7,,0.582195,,,3.287394,4.38,morning,1.8264840182648403,,1.0633698630136987,,6.004372602739727,,5.6465514131863035
2022-05-09 08:23:14,1652084594000000000,MP_005,8,pl2,97.208,23.28,22.55,23.03,23.54,1299.4,7,36.72,1.073263,17.66693,60.74984,1.167539,4.75,morning,1.6842105263157894,0.06151246704716749,1.8076008421052632,0.10359994450049262,1.9663814736842107,18.98052632330185,1.0878405386191456
2022-06-27 08:35:35,1656318935000000000,MP_001,8,pl2,96.95,25.38,25.09,24.42,25.64,1098.8,7,50.43,0.269675,16.38699,16.45665,0.1636747,9.32,morning,1.165,0.01651210590769098,0.31417137500000003,0.019236603382459992,0.19068102550000002,9.91240614098556,0.6069331602855289
2022-08-17 08:40:18,1660725618000000000,MP_005,8,pl2,96.766,27.64,27.15,26.36,28.04,1249.3,7,63.33,0.1727133,13.35142,12.93596,2.167955,3.64,morning,2.1978021978021975,0.012970201225355745,0.3795896703296703,0.028505936759023614,4.764736263736263,167.14891020825604,12.552333838795276
2022-09-07 08:32:37,1662539557000000000,MP_005,8,pl2,96.98,25.03,23.74,23.93,25.58,1300.7,7,67.76,0.1382488,8.333997,16.58854,1.185474,4.54,morning,1.7621145374449338,0.01664488988195969,0.24361022026431717,0.029330202435171256,2.088940969162995,71.22149851437935,8.574931572642944
2022-12-01 09:01:54,1669885314000000000,MP_001,8,pl2,97.79,21.43,21.78,20.51,21.5,700.6,7,49.0,0.1632122,14.15984,11.52642,0.2881518,3.45,morning,2.318840579710145,0.011553597881979348,0.37846307246376815,0.026790951610386894,0.6681780869565218,24.940438722507643,1.7655040493296457
2023-01-11 09:34:01,1673429641000000000,MP_001,8,pl2,98.14,24.71,25.05,24.33,24.97,700.6,7,36.22,1.67164,21.33898,78.33737,5.690515,8.17,morning,1.02125,0.07961011428126402,1.70716235,0.08130182920974088,5.81143844375,71.47979941211118,3.404151013376086
2023-02-26 10:37:22,1677407842000000000,MP_001,8,pl2,97.82,19.41,19.57,18.76,19.48,799.4,7,51.07,0.6379319,11.70436,54.50376,4.541848,3.63,morning,2.203856749311295,0.05511683649557429,1.4059105234159779,0.1214696121114585,10.009582369146006,82.40400372696818,7.119643961996571
2023-04-24 09:57:00,1682330220000000000,MP_001,8,pl2,97.38,23.95,24.06,22.97,23.98,1243.5,7,75.8,0.5441375,7.800319,69.75837,5.444478,3.87,morning,2.0671834625322996,0.0707658206738614,1.1248320413436692,0.14628593420953262,11.25473488372093,76.93654857889626,10.005702602742874
2023-05-22 09:36:21,1684748181000000000,MP_001,8,pl2,96.7,30.43,30.9,28.96,30.98,499.9,7,42.94,0.821614437,27.79704,9.31e-05,1.62,2.84,morning,2.8169014084507045,9.310000176890003e-08,2.3144068647887326,2.6225352610957757e-07,4.563380281690142,17400644.1377014,1.9717277679725098
2023-06-28 09:44:00,1687945440000000000,MP,8,pl2,,,,,,,7,52.11,0.128,18.97418,6.77,0.189,5.21,morning,1.5355086372360844,0.006779366594253693,0.19654510556621882,0.010409775960466324,0.29021113243762,27.878710698459592,1.4765625
2023-07-26 10:53:57,1690368837000000000,MP_001,8,pl2,96.66,35.83,36.69,35.67,36.82,798.7,7,42.18,0.1608037,39.9656,4.023552,0.5986472,2.81,morning,2.8469750889679717,0.004026858586718429,0.457804128113879,0.011464366083184142,1.7043336654804273,148.6635766089442,3.7228446857877033
