,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous
2022-01-12 12:36:56,1641991016000000000,MP_001,8,csi6,97.5,23.54,21.42,22.42,23.95,898.6,7,20.66,0.2615537,20.35034,12.85254,1.854681,,noon,,0.01288634045022247,,,,,
2022-02-13 12:37:06,1644755826000000000,MP_005,8,csi6,97.856,24.43,22.51,24.44,25.19,1499.5,7,68.67,0.4375526,6.536828,66.93654,2.019791,,noon,,0.0678635918428433,,,,,
2022-03-16 13:24:00,1647437040000000000,MP_005,8,csi6,98.356,10.8,10.09,9.8,12.0,1249.8,7,56.14,0.7265199,5.216265,139.2797,4.462987,8.64,noon,1.08,0.14335446886052094,0.784641492,0.15482282636936262,4.820025960000001,31.132527890304807,6.1429659394051015
2022-04-14 12:59:54,1649941194000000000,MP_005,8,csi6,97.24,21.69,21.01,20.44,23.21,1056.8,7,41.72,1.205661,14.72408,81.88361,6.551657,6.26,noon,1.2779552715654952,0.08327521722653944,1.5407808306709265,0.1064220028454178,8.372724600638977,78.6747512429426,5.434078899458471
2022-05-09 12:26:56,1652099216000000000,MP_005,8,csi6,97.012,28.53,28.46,28.25,30.12,1611.2,7,25.01,0.6526678,30.73074,21.23827,1.405562,11.4,noon,1.425,0.021330724630407395,0.9300516150000001,0.030396282598330538,2.00292585,65.89377643534631,2.153564186865048
2022-06-27 11:58:08,1656331088000000000,MP_001,8,csi6,96.89,28.25,29.14,27.3,29.21,1698.7,7,45.0,0.2096177,24.59193,8.523842,1.205202,6.35,noon,1.2598425196850394,0.008538695569780184,0.26408529133858266,0.01075741174145535,1.518364724409449,141.14591510504295,5.749524014431988
2022-07-27 11:20:07,1658920807000000000,MP_005,8,csi6,96.52,31.25,30.97,30.0,32.97,1750.1,7,26.08,0.0967,35.20143,2.746449,0.6067758,9.88,noon,1.235,0.0027479892474123603,0.1194245,0.0033937667205542654,0.7493681130000001,220.80719586925946,6.274827300930714
2022-08-17 12:01:27,1660737687000000000,MP_005,8,csi6,96.688,29.85,29.57,29.07,31.56,1698.9,7,54.23,0.8449017,19.88361,42.49236,2.827418,8.43,noon,1.05375,0.04286407339546665,0.890315166375,0.04516801734047298,2.9793917175,65.96241971485217,3.346446101363034
2022-09-07 13:16:12,1662556572000000000,MP_005,8,csi6,96.854,27.22,27.79,26.39,28.81,1499.7,7,61.9,0.8176473,15.96504,51.21485,1.84133,13.49,noon,1.68625,0.051755802172426625,1.378757759625,0.0872732214132544,3.1049427124999998,35.57726714128653,2.2519856666804867
2023-01-11 13:29:33,1673443773000000000,MP_001,8,csi6,97.91,20.62,20.88,19.75,20.69,1200.0,7,32.15,0.7443039,17.51793,42.48811,4.037713,10.3,noon,1.2875,0.04285974871797998,0.9582912712500001,0.05518192647439923,5.1985554875,94.20757519061584,5.424817739098236
2023-02-26 13:14:46,1677417286000000000,MP_001,8,csi6,97.79,21.38,21.73,20.71,21.59,1200.0,7,52.14,1.277152,13.28506,96.1345,7.034832,8.8,noon,1.1,0.09805833448084672,1.4048672000000002,0.1078641679289314,7.738315200000001,71.74129600757273,5.5082182856856505
2023-04-24 13:17:19,1682342239000000000,MP_001,8,csi6,97.3,25.57,26.25,24.83,25.48,1799.4,7,69.7,1.44661,11.93084,121.2496,8.507124,8.05,noon,1.00625,0.12432602464443424,1.4556513125000001,0.12510306229846196,8.560293525,68.42593113010665,5.880730812036416
2023-05-22 14:11:17,1684764677000000000,MP_001,8,csi6,96.72,32.34,32.81,30.87,33.44,1000.8,7,32.94,7.304369336,36.19131,0.000542,12.4,10.7,noon,1.3375,5.420000599518434e-07,9.769593986899999,7.249250801855905e-07,16.585,22878226.25167558,1.6976140484690303
2023-07-26 12:19:19,1690373959000000000,MP_001,8,csi6,96.64,39.24,39.95,36.32,40.7,1600.2,7,34.07,0.403749,53.8923,7.491775,1.207609,11.46,noon,1.4325,0.007503246966948124,0.5783704425,0.010748401280153188,1.7298998925,160.9448556497646,2.990989451367062
