,Date_Time,Code,Area,Label,Pamb,Tcuv,Tleaf,Tamb,Ttop,PARtop,Impeller speed,RH,E,VPD,GH2O,A,LA,Time of day,Area factor,gs,E_corrected,gs_corrected,A_corrected,WUE_intrinsic,WUE_instantaneous,Area factor std,E_corrected_std,gs_corrected_std,A_corrected_std
2022-01-12 15:38:02,1642001882000000000,MP_001,8,ph5,97.42,19.36,17.26,20.2,20.49,198.5,7,28.32,0.1876178,13.86875,13.5281,1.865437,,afternoon,2.93,0.013565552275047361,0.5497201540000001,0.03974706816588877,5.46573041,137.51279433210448,9.942750634534676,0.89,0.16697984200000002,0.012073341524792152,1.66023893
2022-02-13 14:29:47,1644762587000000000,MP_005,8,ph5,97.8,18.43,16.38,18.93,20.04,1199.6,7,68.32,0.3331203,4.311067,77.27095,2.866441,,afternoon,2.93,0.07850900414983919,0.976042479,0.23003138215902885,8.398672130000001,36.51098407170245,8.604822341958748,0.89,0.296477067,0.06987301369335688,2.55113249
2022-03-16 15:30:54,1647444654000000000,MP_005,8,ph5,98.246,11.42,10.71,10.33,11.86,961.7,7,55.28,0.9809108,5.564135,176.2917,6.758395,,afternoon,2.93,0.18287101470681413,2.8740686440000003,0.5358120730909655,19.80209735,36.957169023397825,6.889918023127077,0.89,0.873010612,0.16275520308906458,6.01497155
2022-04-14 15:20:42,1649949642000000000,MP_005,8,ph5,97.24,19.3,18.59,18.35,18.96,0.6,7,44.88,-0.0757,11.88211,-6.368206,0.2788086,,afternoon,2.93,-0.00635994040598917,0.22180100000000003,-0.01863462538954827,0.8169091980000001,-43.83824095858592,3.6830726552179653,0.89,-0.067373,-0.005660346961330361,0.24813965400000002
2022-05-09 14:01:56,1652104916000000000,MP_005,8,ph5,96.854,27.39,28.64,27.22,29.43,1635.8,7,28.45,0.8351279,30.57899,27.31051,2.411895,3.28,afternoon,2.4390243902439024,0.027463580282436593,2.0368973170731706,0.06698434215228437,5.882670731707317,87.82157953172792,2.8880546321108422,,,,
2022-06-27 15:09:50,1656342590000000000,MP_001,8,ph5,96.85,28.1,28.63,26.71,28.49,1400.3,7,43.28,0.4942493,24.18208,20.43866,0.6670845,,afternoon,2.93,0.020524269913163955,1.4481504490000001,0.06013611084557039,1.954557585,32.502227987761074,1.3496923516128398,0.89,0.43988187700000003,0.01826660022271592,0.593705205
2022-08-17 14:38:07,1660747087000000000,MP_005,8,ph5,96.638,27.73,27.57,26.76,28.29,1330.1,7,55.96,0.0526,17.11236,3.071319,0.6362726,3.96,afternoon,2.0202020202020203,0.003073245309532822,0.10626262626262627,0.0062085763828945905,1.2853991919191918,207.03605990265794,12.096437262357414,,,,
2022-09-07 15:11:49,1662563509000000000,MP_005,8,ph5,96.856,25.94,26.85,24.63,26.88,1400.5,7,65.87,0.1569052,14.11914,11.11294,0.8272098,4.44,afternoon,1.8018018018018016,0.011138200848517863,0.28271207207207205,0.020068830357689842,1.490468108108108,74.2678114042157,5.272035598565248,,,,
2022-12-01 16:23:04,1669911784000000000,MP_001,8,ph5,97.66,18.88,19.0,18.2,18.86,298.2,7,49.18,-0.0249949,11.7169,-2.133234,-84.87866,4.44,afternoon,1.8018018018018016,-0.0021323056924486684,0.04503585585585585,-0.003841992238646249,152.9345225225225,-39806.04671299648,3395.839151186842,,,,
2023-01-11 14:29:11,1673447351000000000,MP_001,8,ph5,97.89,22.8,23.24,21.81,22.67,1201.8,7,28.29,0.3519942,21.49613,16.37477,2.378066,2.27,afternoon,3.5242290748898677,0.016429674518656706,1.240508193832599,0.05790193662962716,8.380849339207048,144.74212482417644,6.755980638317336,,,,
2023-02-26 16:14:26,1677428066000000000,MP_001,8,ph5,97.84,18.29,18.42,16.62,18.25,600.0,7,66.3,0.0775,7.542409,10.26941,1.015913,2.04,afternoon,3.9215686274509802,0.010290977810292817,0.30392156862745096,0.0403567757266385,3.983972549019608,98.71880191830805,13.10855483870968,,,,
2023-04-24 16:22:27,1682353347000000000,MP_001,8,ph5,,,,,,,7,66.06,0.26,10.25,25.5,2.48,2.1,afternoon,3.8095238095238093,0.02563339829726126,0.9904761904761905,0.09765104113242384,9.447619047619048,96.74877951180471,9.538461538461538,,,,
