,max,mean,median,min,stdev,band
1,0.716490805149078,0.036462036310673,0.0,0.0,0.05077227925701,1
2,1.95994508266449,0.032038713960507,5.115215e-09,0.0,0.050785613916614,2
3,0.276175558567047,0.026159897119173,0.014738873578608,0.0,0.031202274448394,3
4,0.285890728235245,0.023979133734576,0.015790054574609,0.0,0.027916130700277,4
5,3.67209815979004,0.024821615346123,0.01962224021554,0.0,0.054947416952259,5
6,0.156018257141113,0.02343019720117,0.017685037106276,0.0,0.025604258919789,6
7,0.126565963029861,0.022256290560686,0.019656628370285,0.0,0.022623936747431,7
8,0.270769387483597,0.020672173754596,0.018564283847809,0.0,0.021572715627704,8
9,0.11903228610754,0.020542611959528,0.020063985139132,0.0,0.020236998637096,9
10,0.115718901157379,0.01996410584241,0.019313212484121,0.0,0.019681130780027,10
11,0.085451036691666,0.017707144920873,0.018469816073775,0.0,0.016905965693646,11
12,0.133337169885635,0.017562695287659,0.017759455367923,0.0,0.017209859766492,12
13,0.11579841375351,0.017235227237694,0.018466277047992,0.0,0.016270209208628,13
14,0.089072413742542,0.018654408866514,0.019487643614411,0.0,0.017639627693436,14
15,0.085001014173031,0.018222668281007,0.02033656463027,0.0,0.016697255040692,15
16,0.090416923165321,0.018054679935193,0.019417610019445,0.0,0.016909960750322,16
17,0.082074977457523,0.018143475709102,0.0198222566396,0.0,0.016752866543873,17
18,0.093508414924145,0.021663373734407,0.024086153134704,0.0,0.019787372297819,18
19,0.094417668879032,0.021979916775967,0.025020979344845,0.0,0.019777944756995,19
20,0.100123330950737,0.022045337715867,0.024616239592433,0.0,0.020005925661809,20
21,0.096337795257568,0.021031751432156,0.024069828912616,0.0,0.018951406613477,21
22,0.090100467205048,0.022327805425929,0.025519043207169,0.0,0.020065217411598,22
23,0.091440543532372,0.022211120612622,0.026318579912186,0.0,0.019446788884544,23
24,0.104253739118576,0.024610908611967,0.029248632490635,0.0,0.021507091450609,24
25,0.101835779845715,0.025095844457939,0.030158516019583,0.0,0.021900190442916,25
26,0.092349074780941,0.024279728546531,0.029029123485088,0.0,0.021191263550514,26
27,0.091721057891846,0.023761525975283,0.028886958956718,0.0,0.020530949996101,27
28,0.097848854959011,0.025221468410454,0.030516814440489,0.0,0.021812072783522,28
29,0.098239898681641,0.024173573962712,0.029276564717293,0.0,0.020952984905009,29
30,0.098917201161385,0.026519200578325,0.032208453863859,0.0,0.022925975992428,30
31,0.095067344605923,0.025828286433634,0.031362868845463,0.0,0.022256463218636,31
32,0.108849391341209,0.027929202128624,0.033810921013355,0.0,0.024129724515648,32
33,0.097226560115814,0.026037108873277,0.031647060066462,0.0,0.022419603148597,33
34,0.103478938341141,0.0262778085704,0.031977407634258,0.0,0.022618580979025,34
35,0.096164837479591,0.025605965132745,0.030968079343438,0.0,0.022099311303775,35
36,0.092241302132607,0.0258069230134,0.031495053321123,0.0,0.022181477907578,36
37,0.100107446312904,0.026691315567926,0.032088845968246,0.0,0.023072519279798,37
38,0.103080503642559,0.027744957118649,0.033934831619263,0.0,0.02382489300387,38
39,0.103877924382687,0.027259283231401,0.033090189099312,0.0,0.023470985571169,39
40,0.10127516835928,0.026756653235334,0.032893266528845,0.0,0.022925488121831,40
41,0.101011723279953,0.025935365196524,0.031591404229403,0.0,0.022347687435851,41
42,0.097365602850914,0.026392926054814,0.032311394810677,0.0,0.022680153113091,42
43,0.101058505475521,0.026697692345054,0.032267697155476,0.0,0.023067867283343,43
44,0.107518158853054,0.028420736024305,0.03493482246995,0.0,0.024340950018843,44
45,0.104481525719166,0.028121645776384,0.034379325807095,0.0,0.024137280040758,45
46,0.101042546331882,0.028445402018781,0.034983184188604,0.0,0.024298925007016,46
47,0.101346381008625,0.027544619733934,0.033904366195202,0.0,0.023586415966336,47
48,0.100626230239868,0.02820340761427,0.034727659076452,0.0,0.024092415999038,48
49,0.098794654011726,0.027327599467465,0.033285733312368,0.0,0.023438295718746,49
50,0.110813543200493,0.029289043470839,0.035875324159861,0.0,0.025022801859907,50
51,0.10394436866045,0.029788726753259,0.03628807887435,0.0,0.025516886623984,51
52,0.107979975640774,0.030126228831863,0.036935087293386,0.0,0.025713704082911,52
53,0.108932755887508,0.030681208794854,0.037537213414907,0.0,0.026269594811964,53
54,0.109322473406792,0.030966703192901,0.038161221891642,0.0,0.026385490282689,54
55,0.106780864298344,0.030926488101987,0.037954516708851,0.0,0.026420078469329,55
56,0.115975633263588,0.032096273124864,0.039816629141569,0.0,0.027305574757266,56
57,0.113730274140835,0.032543529026953,0.040382888168097,0.0,0.027703085792445,57
58,0.123320043087006,0.035204891224699,0.044325016438961,0.0,0.02973328145652,58
59,0.118141882121563,0.034914614208503,0.044150095432997,0.0,0.029494785039677,59
60,0.127939626574516,0.037121136052283,0.047070812433958,0.0,0.03127854696786,60
61,0.130379408597946,0.038224134277921,0.048418253660202,0.0,0.032239727914238,61
62,0.135202750563622,0.039696657950306,0.050126392394304,0.0,0.033443297698848,62
63,0.133279547095299,0.039092210010037,0.049426548182964,0.0,0.032949010568374,63
64,0.136045277118683,0.040362665418917,0.051240686327219,0.0,0.033955067333697,64
65,0.138829201459885,0.039921489581696,0.050550378859043,0.0,0.033648121854345,65
66,0.139244541525841,0.041598388853628,0.05256899818778,0.0,0.035031865981563,66
