band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.12157291347498,0.094833602612609,0.7800553585657547,0.103475205600262,9.2e-14,1.73003101348877
2,400.292,0.084058361426153,0.093932277954952,1.117465013132256,0.070511735975742,3.03e-12,4.45606374740601
3,402.503,0.063834615953703,0.044207820064456,0.6925367906422178,0.056016551330686,6e-15,0.349162459373474
4,404.715,0.055959019183039,0.035761629662051,0.6390681999817867,0.049887970089912,2.38e-13,0.402500748634338
5,406.927,0.047976378588764,0.078042145570083,1.6266785419348087,0.04005878046155,1.08e-13,3.37838745117188
6,409.139,0.04467243627485,0.027270452519965,0.6104536666006262,0.04076624289155,1.67e-12,0.180865317583084
7,411.351,0.036687791269961,0.021485338786218,0.5856263907554891,0.034246139228344,3.04e-13,0.152047336101532
8,413.563,0.044605686738092,0.026110653203446,0.5853660174936447,0.041192214936018,7e-15,0.436851531267166
9,415.775,0.037878722843889,0.020968904968441,0.553580041620224,0.035262554883957,2.058e-12,0.149749964475632
10,417.986,0.036233355146932,0.020306036500911,0.560423853064857,0.033758226782084,7e-14,0.139936834573746
11,420.198,0.032741697880909,0.017617318636737,0.5380697940838703,0.030814524739981,5.46e-13,0.127332776784897
12,422.41,0.032491722376893,0.018636678730446,0.5735823578161485,0.030165938660502,1.82e-13,0.428074181079865
13,424.622,0.030108164146604,0.015809220071812,0.525080838367728,0.028419239446521,1.029e-12,0.131009846925735
14,426.834,0.034504641193587,0.017865324550791,0.5177658405591951,0.032389247789979,5.44e-13,0.122520878911018
15,429.046,0.032747684540252,0.016665572591575,0.5089084259099423,0.030935139395297,8.04e-13,0.113357312977314
16,431.258,0.031088117255158,0.016524452687649,0.5315359740837099,0.029049881733954,6.7e-14,0.115239575505257
17,433.469,0.032633903856473,0.016659095950791,0.5104843117776924,0.030778089538217,2.0727e-11,0.12210301309824
18,435.681,0.039165607422661,0.019783754571166,0.5051307990111557,0.036812826991081,7.547e-12,0.137650713324547
19,437.893,0.038298177553251,0.018694637213396,0.4881338593044638,0.036322630941868,1.977e-12,0.116658933460712
20,440.105,0.04226855258562,0.020310125626994,0.48050203720256135,0.039868906140327,5.478e-12,0.12967586517334
21,442.317,0.041678153185033,0.019670938365241,0.47197240909189353,0.03968770056963,3.4e-14,0.123488269746304
22,444.529,0.039978327522963,0.018606477515991,0.465414104812256,0.037967937067151,1.426e-12,0.120199464261532
23,446.741,0.040059927276614,0.018268070168431,0.4560185554579239,0.038217555731535,1.327e-12,0.117572285234928
24,448.952,0.045192237964081,0.020041291142505,0.4434675520702009,0.042877025902271,8.4e-14,0.139003321528435
25,451.164,0.045117518146857,0.020124494600868,0.4460461352364951,0.043038606643677,9.11e-13,0.125520646572113
26,453.376,0.046507980756825,0.020232589885326,0.4350347952347272,0.044198662042618,1.39e-12,0.131585881114006
27,455.588,0.043748490596417,0.019176690419043,0.4383394754335495,0.041520889848471,3.318e-12,0.123950898647308
28,457.8,0.044564730206455,0.019199540412387,0.4308236653389642,0.04242204874754,1.546e-12,0.125045716762543
29,460.012,0.046449539685516,0.020216347746724,0.43523246696517653,0.044347295537591,1.03897e-10,0.129371911287308
30,462.224,0.046236200078075,0.019448193228306,0.4206269804928941,0.044051595032215,2.294e-11,0.123894907534122
31,464.435,0.045935570942138,0.019733642438909,0.42959392980586136,0.043723301962018,0.001416251412593,0.122610777616501
32,466.647,0.048974895033077,0.02065635301062,0.4217743192031136,0.046680144965649,3.058e-12,0.140285402536392
33,468.859,0.045512339625182,0.019464816521819,0.42768217767141786,0.04331611841917,3.0789e-11,0.132216349244118
34,471.071,0.047889808915866,0.01988930901004,0.415314019001037,0.045794690027833,4.99e-13,0.132906749844551
35,473.283,0.046359146253703,0.019803834021747,0.42718288886014893,0.044110778719187,3.8088e-11,0.129849180579185
36,475.495,0.048723347490202,0.020164238468997,0.413851664708627,0.046318750828505,1.464e-11,0.140052258968353
37,477.707,0.048542493835285,0.020682655937048,0.42607320520508585,0.046177558600903,4.4739e-11,0.136737689375877
38,479.918,0.049580691039391,0.020242173346318,0.4082672694141343,0.047513522207737,0.002530722413212,0.127899721264839
39,482.13,0.047636891831621,0.019956348207748,0.4189263287429918,0.045351732522249,2.4457e-11,0.132048949599266
40,484.342,0.050862308847969,0.020695585577235,0.40689433975747247,0.048728678375483,0.004229187965393,0.13932666182518
41,486.554,0.046450525441842,0.019602322229431,0.4220043162692299,0.044219639152288,0.001292260829359,0.127934142947197
