band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.054325525929464,0.060937565473582,1.1217114686142762,0.037927977740765,0.0,0.889268219470978
2,400.292,0.05371855321806,0.084775076972512,1.5781340318005976,0.040421854704618,0.0,4.89052104949951
3,402.503,0.046340423131348,0.320389469847084,6.9138227102278975,0.029717735014856,0.0,24.9417915344238
4,404.715,0.034351302016667,0.033388430258084,0.9719698613427864,0.029756384901702,0.0,0.389476865530014
5,406.927,0.031799162193061,0.062561706653588,1.967401099241533,0.028063567355275,0.0,4.3484206199646
6,409.139,0.029173898686896,0.031812240880895,1.0904350228371795,0.02611618489027,0.0,1.93355667591095
7,411.351,0.023900918224913,0.020699720414316,0.8660638147675745,0.023106651380658,0.0,0.158646523952484
8,413.563,0.022859153942598,0.020645651908647,0.9031678057941531,0.020768884569407,0.0,0.31957945227623
9,415.775,0.022140040204102,0.018921284471336,0.8546183429165751,0.021235300228,0.0,0.150753766298294
10,417.986,0.021473832396641,0.018724932279005,0.8719883779075228,0.020072225481272,0.0,0.165201008319855
11,420.198,0.019770004016665,0.016612342744125,0.8402801906424364,0.019038431346416,0.0,0.135307043790817
12,422.41,0.018153456997742,0.015853710268587,0.87331632044293,0.016822224482894,0.0,0.308759272098541
13,424.622,0.016886673579524,0.014112668005057,0.8357281224509112,0.016137041151524,0.0,0.128958955407143
14,426.834,0.017481980444731,0.014979896123901,0.8568763802968262,0.016183705069125,0.0,0.118654862046242
15,429.046,0.018050371245334,0.014780078186987,0.8188240555333528,0.017241302877665,0.0,0.110142193734646
16,431.258,0.017401176301838,0.014874352498424,0.8547900578912528,0.01608141604811,0.0,0.117728672921658
17,433.469,0.017657466857174,0.014710445955538,0.8331005842755603,0.016535503789783,0.0,0.118278704583645
18,435.681,0.02027788478183,0.017205396656952,0.8484808372305626,0.018561730161309,0.0,0.13110625743866
19,437.893,0.02097257064575,0.017308679303452,0.8253007986390799,0.019560523331165,0.0,0.124485686421394
20,440.105,0.021065981734744,0.0174764494027,0.8296052670489216,0.019359102472663,0.0,0.124165840446949
21,442.317,0.019665451624289,0.016042623806702,0.8157770344255706,0.018247006461024,0.0,0.107236862182617
22,444.529,0.020367156023233,0.016790068932901,0.8243698292362673,0.018590196967125,0.0,0.108235858380795
23,446.741,0.021018090293602,0.017005828764654,0.8091043728092961,0.019426880404353,0.0,0.114447697997093
24,448.952,0.021344299714998,0.01725324096397,0.8083301487678543,0.019560493528843,0.0,0.113913908600807
25,451.164,0.0206996475057,0.016749318012683,0.8091595766580465,0.018946274183691,0.0,0.107123695313931
26,453.376,0.022055715974293,0.017914565601777,0.8122413991301525,0.019964352250099,0.0,0.12300768494606
27,455.588,0.02054813764552,0.016547481300098,0.8053032146057169,0.018808404915035,0.0,0.1058669090271
28,457.8,0.021386216687226,0.017214677386872,0.8049426244312926,0.019413302652538,0.0,0.114602863788605
29,460.012,0.020905568672049,0.016790385430405,0.8031537287408953,0.019184057600796,0.0,0.106653794646263
30,462.224,0.021285850059204,0.01706862767681,0.8018767222984137,0.019438549876213,0.0,0.098413661122322
31,464.435,0.020520327123577,0.016535511121616,0.8058112827361991,0.018660840578377,0.0,0.114085763692856
32,466.647,0.022084074463804,0.017776700381924,0.8049556439895261,0.020061878487468,0.0,0.107502579689026
33,468.859,0.020532459481081,0.016520313227704,0.8045949508838008,0.01869242079556,0.0,0.102255523204803
34,471.071,0.021120783806188,0.016892274560841,0.7997939241199883,0.019293060526252,0.0,0.104322388768196
35,473.283,0.019772367884496,0.015934160007831,0.8058802112581248,0.017939683049917,0.0,0.098174028098583
36,475.495,0.021796132751734,0.01741616640248,0.7990484642783454,0.019778409972787,0.0,0.111355125904083
37,477.707,0.0203623610765,0.016489805095755,0.8098179299445644,0.018302228301764,0.0,0.103702418506145
38,479.918,0.021884882275419,0.017491662066424,0.7992577637061614,0.019844325259328,0.0,0.109026297926903
39,482.13,0.020457550227931,0.016501594032845,0.8066261037607096,0.018471833318472,0.0,0.103120744228363
40,484.342,0.021119881720193,0.016807696209395,0.7958234062137259,0.019189078360796,0.0,0.108663015067577
41,486.554,0.020216140670019,0.016295208107672,0.8060494024874968,0.018280351534486,0.0,0.105607829988003
42,488.766,0.020659901227812,0.016546534215677,0.800900935257248,0.018723094835877,0.0,0.105739183723927
43,490.978,0.019836394518242,0.016127622659501,0.8130319572273917,0.017876587808132,0.0,0.10520988702774
44,493.189,0.020970320482561,0.016751967179545,0.7988417341297193,0.019011824391782,0.0,0.108979754149914
45,495.401,0.020683425669529,0.016725107742618,0.8086236781974455,0.018609991297126,0.0,0.104232802987099
46,497.613,0.022118567191872,0.017598517903014,0.795644570932289,0.020103435963392,0.0,0.107590891420841
47,499.825,0.020988559330316,0.016858586353502,0.803227419671028,0.018897930160165,0.0,0.102648176252842
48,502.037,0.022125133357416,0.017501709693758,0.791032958356913,0.020117143169045,0.0,0.112388528883457
49,504.249,0.021276036628689,0.017034232258294,0.8006299554553656,0.019215414300561,0.0,0.103988483548164
50,506.461,0.023360338680084,0.018587807375979,0.7956993959092789,0.021202139556408,0.0,0.105656407773495
51,508.672,0.023072304620002,0.018517226199073,0.802573756893792,0.020800270140171,0.0,0.107231438159943
52,510.884,0.024467688539336,0.01934655091362,0.7906979395506488,0.02233378123492,0.0,0.111355774104595
53,513.096,0.023894246760532,0.019146764369934,0.801312741172499,0.021512342616916,0.0,0.109371028840542
54,515.308,0.025224198256713,0.019908372176941,0.7892568863568427,0.022986148484051,0.0,0.10742075741291
55,517.52,0.02674087614604,0.021271783572339,0.7954781831443132,0.024160474538803,0.0,0.117727287113667
56,519.732,0.027314407526619,0.02148537019958,0.7865947734228403,0.024900955148041,0.0,0.1143698990345
57,521.944,0.029158647612901,0.023361796956546,0.8011961757173459,0.026173931546509,0.0,0.118992850184441
58,524.155,0.031559832919275,0.024647043013382,0.7809624048525603,0.028987104073167,0.0,0.120163559913635
59,526.367,0.033068315698965,0.026059489660865,0.7880501050641848,0.030055947601795,0.0,0.131391286849976
60,528.579,0.035721453557114,0.027652410603977,0.7741121329165499,0.032976167276502,0.0,0.138078525662422
61,530.791,0.036649512417866,0.028674289053345,0.782392101876007,0.033496461808681,0.0,0.143402621150017
62,533.003,0.038793135630377,0.030015028652486,0.773720096732338,0.035838201642036,0.0,0.151700973510742
63,535.215,0.039238252906759,0.030632965568529,0.7806913738315884,0.03588355705142,0.0,0.155592650175095
64,537.427,0.041717356598571,0.032329698414436,0.7749699657514597,0.038434647023678,0.0,0.161799892783165
65,539.638,0.041845831728889,0.03278053171507,0.7833643247300874,0.038157850503922,0.0,0.167388200759888
66,541.85,0.042730230287115,0.033216645257499,0.777357038197738,0.039206892251968,0.0,0.161494359374046
67,544.062,0.043855662763108,0.03464746174848,0.7900339332604028,0.039694460108876,0.0,0.170145466923714
68,546.274,0.045608114732049,0.035694519854008,0.7826352846136242,0.041533380746841,0.0,0.176379665732384
69,548.486,0.044974083608048,0.035619796728001,0.7920071710283149,0.040510760620236,0.0,0.179648622870445
70,550.698,0.045961140837461,0.036170360552422,0.7869769960744981,0.041656939312816,0.0,0.180642753839493
71,552.91,0.046360501107022,0.036840452908587,0.7946517407898974,0.041638040915132,0.0,0.182417705655098
72,555.121,0.047340457516287,0.037336236305762,0.7886750205765723,0.042740773409605,0.0,0.185859218239784
73,557.333,0.04695951641387,0.037432210043512,0.7971165996176228,0.04203587770462,0.0,0.188403561711311
74,559.545,0.047645471585296,0.03768514277565,0.7909490980309682,0.042894521728158,0.0,0.187474682927132
75,561.757,0.046642026203302,0.037352896678919,0.8008420671114544,0.041538655757904,0.0,0.191630661487579
76,563.969,0.047163365412591,0.037488072434931,0.7948557552452135,0.042208904400468,0.0,0.186536967754364
77,566.181,0.044890358752868,0.036208663203087,0.8066022239301811,0.039668222889304,0.0,0.180608734488487
78,568.393,0.046299782547042,0.036989054404192,0.7989034152937973,0.04136835411191,0.0,0.185276061296463
79,570.604,0.042897233375124,0.034654158970669,0.8078413511572721,0.037980563938618,0.0,0.179569199681282
80,572.816,0.042550073083688,0.034081828722665,0.8009816729487736,0.038154495880008,0.0,0.174667611718178
81,575.028,0.040614126651315,0.032780323825156,0.8071163047918116,0.036159886047244,0.0,0.170686647295952
82,577.24,0.0408911585166,0.032697126580798,0.7996136027186516,0.036667058244348,0.0,0.170499414205551
83,579.452,0.038653349777473,0.031193504349883,0.8070064956714939,0.03440578840673,0.0,0.167971104383469
84,581.664,0.038598701442982,0.030922815564467,0.8011361628355862,0.034622022882104,0.0,0.160064965486526
85,583.876,0.037053592278842,0.029984004616512,0.8092064162327707,0.032914342358708,0.0,0.160014912486076
86,586.087,0.037476540372303,0.030110925590357,0.8034606527503924,0.033587254583836,0.0,0.156645134091377
87,588.299,0.03569092096046,0.029029606151952,0.8133610837364578,0.031598491594195,0.0,0.157534092664719
88,590.511,0.035143450753854,0.028381192690729,0.8075812728098871,0.031231828965247,0.0,0.151598319411278
89,592.723,0.035629952273732,0.029105916766519,0.8168946324403916,0.031381506472826,0.0,0.158229172229767
90,594.935,0.035410197375265,0.028680726204763,0.8099566884876298,0.031372943893075,0.0,0.159696683287621
91,597.147,0.033836982200018,0.027662600586656,0.817525641711668,0.029709075577557,0.0,0.160111367702484
92,599.359,0.034328683437964,0.027828008974011,0.8106343205471167,0.030433913692832,0.0,0.163303256034851
93,601.57,0.033477766013994,0.027450062830737,0.8199490616925464,0.029266569763422,0.0,0.158027946949005
94,603.782,0.034133328222334,0.02768188630143,0.8109928841722877,0.030226008035243,0.0,0.164234265685081
95,605.994,0.032992314984792,0.027036768473438,0.8194868558299336,0.028957551345229,0.0,0.161142915487289
96,608.206,0.034326064312851,0.027928816107079,0.8136329248973354,0.030335055664182,0.0,0.169808283448219
97,610.418,0.033201541228113,0.02731580206923,0.8227269294987029,0.029000838287175,0.0,0.16593661904335
98,612.63,0.032378087783826,0.026408275066101,0.8156218255511949,0.028451123274863,0.0,0.166765600442886
99,614.842,0.031725395062072,0.026193810074304,0.8256417303253362,0.027591095305979,0.0,0.172052428126335
100,617.053,0.031623892075563,0.025818579392719,0.8164263693737436,0.027881531044841,0.0,0.166482746601105
101,619.265,0.030184408891126,0.025048695994368,0.8298554424145818,0.026203491725028,0.0,0.162972196936607
102,621.477,0.03011219055136,0.02464404597782,0.8184076125510226,0.026515375822783,0.0,0.166747480630875
103,623.689,0.029578037477079,0.02449244483183,0.8280618634961838,0.025772788561881,0.0,0.166827827692032
104,625.901,0.029699144340353,0.024314327415812,0.8186878092233617,0.026145996525884,0.0,0.172810241580009
105,628.113,0.028458037911636,0.023605174315925,0.8294730082664361,0.024719260632992,0.0,0.167269691824913
106,630.325,0.029709489809617,0.024361820234078,0.8200012989180328,0.026080126874149,0.0,0.174933165311813
107,632.536,0.028493094646815,0.023666257841956,0.8305962597362674,0.024671699851751,0.0,0.173666775226593
108,634.748,0.029525188872696,0.024268092017134,0.8219453606807032,0.025934187695384,0.0,0.175355046987534
109,636.96,0.028265545701282,0.023517518536614,0.8320206793512339,0.024490749463439,0.0,0.175575166940689
110,639.172,0.029296418220154,0.024118915867095,0.8232718309060314,0.025744266808033,0.0,0.182937428355217
111,641.384,0.028193660638839,0.023487678239239,0.8330836687053991,0.02442664373666,0.0,0.183571666479111
112,643.596,0.028299872506446,0.023332914661232,0.8244883313844381,0.024771773256361,0.0,0.182251587510109
113,645.808,0.026673711106302,0.022212122241404,0.8327346034784078,0.023114593699574,0.0,0.174585729837418
114,648.019,0.026707221318485,0.022112234646592,0.8279496538746003,0.023310085758567,0.0,0.183105289936066
115,650.231,0.02514449469979,0.020976545649039,0.8342400950779174,0.021764445118606,0.0,0.17421218752861
116,652.443,0.024922205127273,0.020605978784435,0.8268120208145369,0.021797412075102,0.0,0.178569793701172
117,654.655,0.02423249422315,0.02031448481357,0.8383158838912664,0.020927812904119,0.0,0.185143306851387
118,656.867,0.025009938128594,0.020693335257209,0.8274044961970617,0.021799951791763,0.0,0.185970425605774
