band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.05129871136507,0.034385960639846,0.6703084682797681,0.04670737311244,1.5428e-11,0.892330288887024
2,400.292,0.055597515464472,0.060126945309305,1.081468206033908,0.050698071718216,4.386e-12,3.89081621170044
3,402.503,0.053452639308977,0.044629762171177,0.8349402900986732,0.049612823873758,2.454e-12,4.59349250793457
4,404.715,0.056311447048801,0.035445232462651,0.6294498600246096,0.052520155906677,1.052e-12,2.49079084396362
5,406.927,0.056537115474319,0.033480910666149,0.5921934712314271,0.052179649472237,8.307e-12,0.984695613384247
6,409.139,0.048664633328424,0.025407329754375,0.5220902330221628,0.045302085578442,7.5e-14,0.535819113254547
7,411.351,0.049798002483348,0.026390162751613,0.5299442032928455,0.046066854149103,1.55e-13,0.228782624006271
8,413.563,0.046710725643817,0.022895242992043,0.49014958933898717,0.043180763721466,7.54e-13,0.211537644267082
9,415.775,0.039550756857903,0.020058471251976,0.5071577093718229,0.036373671144247,4.73e-13,0.352918684482574
10,417.986,0.043042665462501,0.01998359745473,0.4642741623921924,0.039744317531586,1.0815e-11,0.205090552568436
11,420.198,0.038348230708637,0.018363073323333,0.4788506010316968,0.03544944524765,4.3e-12,0.175785005092621
12,422.41,0.038502047562934,0.017047855873005,0.4427779027891754,0.035748783499002,1.375e-12,0.155158996582031
13,424.622,0.035154083478083,0.015822876115205,0.45010065829393214,0.032701853662729,2.55e-12,0.169097155332565
14,426.834,0.038996430728805,0.016342365238386,0.4190733596117193,0.036437064409256,2.7606e-11,0.162781357765198
15,429.046,0.038059029415925,0.015943833448155,0.4189238058047702,0.035695761442184,2.116e-11,0.180391535162926
16,431.258,0.042534168685708,0.017033943318124,0.4004766954302227,0.039792062714696,1.30295e-10,0.154867649078369
17,433.469,0.041613673766762,0.016940211423689,0.4070828141402795,0.038931865245104,3.4032e-11,0.222737058997154
18,435.681,0.046042710910589,0.017379563645069,0.3774661244169272,0.04370978474617,0.000914352480322,0.153943940997124
19,437.893,0.044500345409087,0.016618141000391,0.37343847216515236,0.043125845491886,3.165735e-09,0.16729448735714
20,440.105,0.050665188888731,0.016612160306088,0.3278811481897562,0.049168352037668,0.002627816516906,0.155313059687614
21,442.317,0.048446418215863,0.016309244659186,0.3366450041057071,0.047130666673183,7.59912e-10,0.147781357169151
22,444.529,0.050915797216811,0.015700199578377,0.30835615735371863,0.049399863928556,1.52863e-10,0.142730429768562
23,446.741,0.048715477309936,0.015183589275099,0.31167895940952134,0.04738350212574,0.002943398430943,0.133960083127022
24,448.952,0.052359309407569,0.01542409807295,0.2945817706052538,0.050905166193843,2.99549e-10,0.148343116044998
25,451.164,0.051654206847669,0.015101810196366,0.292363606335144,0.050265204161406,0.002535575535148,0.138113617897034
26,453.376,0.054063466391347,0.015177922467972,0.2807426804286687,0.052661813795567,0.001180465449579,0.148254618048668
27,455.588,0.054148986042202,0.015350623075087,0.28348865227362174,0.052784876897931,0.004461572971195,0.137001812458038
28,457.8,0.055823886842878,0.015216249574251,0.27257596048585225,0.05448754504323,0.00717112980783,0.142121836543083
29,460.012,0.055380316165451,0.015320513313839,0.27664185354356463,0.054114846512675,0.00296204793267,0.143219470977783
30,462.224,0.057536560042956,0.015462398734119,0.26874040996846155,0.056298684328794,0.003839680925012,0.14313068985939
31,464.435,0.056249147957327,0.015208319460766,0.2703742192202392,0.055067822337151,0.006514124106616,0.142601862549782
32,466.647,0.058040128137033,0.015351234764514,0.2644934678343519,0.056810740381479,0.010076850652695,0.149842202663422
33,468.859,0.055345054087448,0.014881275072527,0.26888175136686704,0.054270636290312,0.006397268269211,0.136732220649719
34,471.071,0.058062531123848,0.015269422078735,0.2629823706129028,0.056993834674358,0.008208083920181,0.141466304659843
35,473.283,0.057024274935975,0.015279068482533,0.2679397239103494,0.05611664056778,0.006660682614893,0.141832396388054
36,475.495,0.058182735015009,0.015185870567501,0.26100303747466674,0.057196293026209,0.009926695376635,0.143415689468384
37,477.707,0.058389387137451,0.015513175244623,0.26568484454382696,0.057501085102558,0.010682890191674,0.148213803768158
38,479.918,0.060555859242344,0.015727782525313,0.25972354652537516,0.05962241999805,0.005395758431405,0.139152020215988
39,482.13,0.058894334482838,0.015552157264908,0.2640688175097717,0.058014459908009,0.00817253626883,0.140394747257233
40,484.342,0.05948029493395,0.015369801834249,0.25840157402239555,0.058535303920507,0.009976455010474,0.142822831869125
41,486.554,0.059122199934757,0.015599246465996,0.26384753076188305,0.05844609066844,0.010023047216237,0.140272408723831
42,488.766,0.060377893192965,0.015784034305991,0.2614207530485693,0.059576142579317,0.011245415546,0.143188014626503
43,490.978,0.060058834645302,0.016049626631402,0.2672317357835623,0.059228856116533,0.00999646820128,0.147109881043434
44,493.189,0.061770992441731,0.015942819586249,0.25809557133614086,0.060969725251198,0.008918382227421,0.151212051510811
45,495.401,0.060655726226685,0.015890721884263,0.2619822211818149,0.059792470186949,0.005598853807896,0.146252945065498
46,497.613,0.061120957396703,0.015429204530583,0.25243721937207886,0.060112860053778,0.00787140801549,0.141993552446365
47,499.825,0.062475157345183,0.015824032331,0.25328519372220637,0.061370711773634,0.006724849808961,0.155207276344299
48,502.037,0.06164964612389,0.015179649041417,0.2462244310520819,0.060688193887472,0.009921059012413,0.142608508467674
49,504.249,0.061145347164404,0.015166550805786,0.24804096319883626,0.060262180864811,0.010347009636462,0.144066914916039
50,506.461,0.065825967765122,0.015786009325807,0.23981431434679554,0.064931757748127,0.011406768113375,0.149094805121422
51,508.672,0.065079232556805,0.015605607096629,0.2397939631972074,0.064290545880795,0.012085271067917,0.151339948177338
52,510.884,0.069053791622319,0.015970629504211,0.23127809681415237,0.068447537720203,0.011594706214964,0.153661474585533
53,513.096,0.069626616427923,0.01609933978925,0.23122392865257105,0.069083675742149,0.014485816471279,0.150399595499039
54,515.308,0.071089994607766,0.015823416957905,0.22258289714621,0.070833131670952,0.01621919311583,0.152065977454185
55,517.52,0.072020061457746,0.015963591714354,0.22165479161274806,0.071930628269911,0.014249834232032,0.16010893881321
56,519.732,0.076267053687722,0.016328836463396,0.21410079023446962,0.076272744685411,0.016867585480213,0.15692700445652
57,521.944,0.077707246211017,0.016649199404599,0.2142554294021366,0.077845185995102,0.01507786475122,0.160274282097816
58,524.155,0.082397549268996,0.016997685717358,0.20628872907211301,0.082711536437273,0.014823691919446,0.165290892124176
59,526.367,0.083458238567721,0.0173421709879,0.20779459626179314,0.083856113255024,0.018870256841183,0.167963117361069
60,528.579,0.086640207124009,0.017587912387649,0.20299942684203473,0.087122909724712,0.019899845123291,0.171560034155846
61,530.791,0.086862552905323,0.017864303437509,0.2056617361566662,0.087415091693401,0.018964387476444,0.172332361340523
