band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.057787014640121,0.04198443601116,0.7265375495277894,0.050458744168282,3.657e-11,1.01734054088593
2,400.292,0.051429897793922,0.040608405811551,0.789587526972494,0.045089457184076,1.593e-11,1.21512603759766
3,402.503,0.045251709055416,0.044853724672604,0.9912050971970003,0.039970591664314,3.71e-12,2.38007998466492
4,404.715,0.032789602270245,0.020797044232994,0.634257288685271,0.03003366664052,1.1152e-11,0.246949940919876
5,406.927,0.035538768856641,0.024109675864477,0.678404926229506,0.03254335001111,2.155e-12,0.947169005870819
6,409.139,0.032387540745688,0.021354788463275,0.6593519597846629,0.029796581715345,4.32e-12,0.537316739559174
7,411.351,0.028631119398271,0.01764660155147,0.6163434026451532,0.026502374559641,6.513e-12,0.200633257627487
8,413.563,0.028673741260327,0.018232813795747,0.6358714626812207,0.026461958885193,1.362e-12,0.598372519016266
9,415.775,0.025962903978219,0.015650028200779,0.6027841960170651,0.024184476584196,3.5e-14,0.189228802919388
10,417.986,0.026780770483865,0.01593222896252,0.5949130168648031,0.025054726749659,3.535e-12,0.201781019568443
11,420.198,0.022447495941906,0.013405075056627,0.5971746288013267,0.021058231592178,1.01e-13,0.178063541650772
12,422.41,0.026103157872206,0.0153190315918,0.5868650707626194,0.024390669539571,7.99e-13,0.193689033389091
13,424.622,0.0227729701487,0.027137840359782,1.191668903203264,0.021036315709352,5.41e-13,2.80786108970642
14,426.834,0.023199829069357,0.013088598726306,0.5641678948227165,0.021894125267863,1.09e-13,0.163553342223167
15,429.046,0.023739712560158,0.013468752637537,0.567351125394054,0.022405391559005,2.18e-12,0.20193238556385
16,431.258,0.024633583747923,0.013891275644651,0.5639161474351962,0.023306546732783,4.57e-13,0.172916993498802
17,433.469,0.022878797381973,0.012833757828155,0.5609454733956936,0.021776933223009,3.6e-13,0.186841949820518
18,435.681,0.025665193795875,0.013842224555944,0.5393383999371464,0.02452770806849,1.38e-13,0.153436124324799
19,437.893,0.024694650079999,0.014024163301649,0.5679028962231631,0.023733612149954,1.843e-12,0.930807173252106
20,440.105,0.02739146084968,0.014118497753575,0.5154342746104372,0.026305770501494,1.16e-12,0.15992483496666
21,442.317,0.027472357088444,0.014163671344283,0.5155608344302143,0.026505434885621,1.17e-13,0.156828284263611
22,444.529,0.029340431963406,0.014710051185462,0.5013576897507399,0.028375390917063,2.396e-12,0.165680602192879
23,446.741,0.027919753895615,0.014025599308898,0.5023539735105195,0.027009155601263,1.871e-12,0.150058075785637
24,448.952,0.03074958485407,0.014823858924784,0.4820832214527255,0.029818767681718,8.557e-12,0.174667969346046
25,451.164,0.027995422417288,0.013691462974365,0.4890607746611502,0.027230743318796,2.053e-12,0.152039214968681
26,453.376,0.031391770969543,0.014816002134207,0.4719708916257645,0.030542705208063,1.2075e-11,0.166172325611115
27,455.588,0.028710167496825,0.013878860367133,0.4834127271694892,0.027902672067285,1.259e-12,0.162955895066261
28,457.8,0.03194435106136,0.015031044434847,0.4705384187011582,0.030977591872215,7.322e-12,0.174483343958855
29,460.012,0.030930907895957,0.014784484343186,0.477984170167811,0.030105616897345,5.879e-12,0.167434096336365
30,462.224,0.032763662059171,0.015137833224018,0.4620311733370694,0.031867623329163,4.845e-12,0.177221149206161
31,464.435,0.030927559032922,0.014559815847398,0.4707715805149465,0.03010493144393,2.698e-12,0.166044995188713
32,466.647,0.031088917480522,0.014298842821098,0.4599337635366876,0.030251458287239,3.5659e-11,0.174528762698174
33,468.859,0.030164191965954,0.014312523874546,0.47448722945074717,0.02931347116828,2.135e-12,0.169256642460823
34,471.071,0.032973833874108,0.015194148263144,0.46079410483944,0.031971219927073,2.729e-12,0.167746230959892
35,473.283,0.031352230635405,0.014901792852776,0.47530247611625803,0.030422743409872,2.553e-12,0.174604341387749
36,475.495,0.033014378955132,0.015132708801283,0.4583672109007115,0.032014079391956,2.519e-12,0.182607978582382
37,477.707,0.031622929584956,0.014846584143523,0.4694879424006932,0.030726216733456,1.155e-12,0.181580871343613
38,479.918,0.03283065516562,0.014871226181644,0.4529676945715366,0.031899381428957,2.823e-12,0.173311904072762
39,482.13,0.031954185667332,0.014972762408853,0.4685696754951335,0.030988356098533,2.07e-12,0.183115541934967
40,484.342,0.033156312834359,0.015060941548768,0.4542405430908092,0.032119307667017,1.021e-12,0.188575267791748
41,486.554,0.032419746060965,0.015415471489525,0.475496367569825,0.031335432082415,9.67e-13,0.191938653588295
42,488.766,0.034373712307291,0.015918566479732,0.46310291822496913,0.033136818557978,6.336e-12,0.190850853919983
43,490.978,0.032699165095953,0.015499089066384,0.4739903609435655,0.031667161732912,3.097e-12,0.190553903579712
44,493.189,0.033635705163666,0.015163157649778,0.45080540384084367,0.032623846083879,1.4785e-11,0.18856443464756
45,495.401,0.033323994683784,0.015388959879847,0.46179817353456487,0.032326437532902,1.968e-12,0.186221614480019
46,497.613,0.03460203413828,0.015252011364366,0.4407836632787088,0.033610958606005,1.65e-12,0.191078528761864
47,499.825,0.034350569010213,0.015703375547071,0.45715037623982663,0.033317748457193,1.216e-12,0.191727861762047
48,502.037,0.036564506800629,0.01616287768944,0.44203734997902283,0.03543271869421,5.895e-12,0.192850396037102
49,504.249,0.035044447650489,0.015853417978813,0.4523803067728415,0.034013163298368,1.3551e-11,0.190668374300003
50,506.461,0.037266734564684,0.016147931153561,0.433306844352917,0.036311332136393,8.4e-12,0.191996619105339
51,508.672,0.036422237988679,0.01612314381463,0.44267306747162266,0.035509705543518,8.891e-12,0.202938795089722
52,510.884,0.038796967782208,0.016319882296745,0.42064839676025345,0.037948936223984,1.7414e-11,0.192544728517532
53,513.096,0.038557503549749,0.016581204514409,0.4300383320464465,0.037819836288691,1.0214e-11,0.195705085992813
54,515.308,0.040846516546852,0.016764930436199,0.41043721358635804,0.040130916982889,3.4315e-11,0.205370038747787
55,517.52,0.040524100309528,0.016856318104864,0.41595786152223974,0.039923023432493,3.2025e-11,0.200364470481873
56,519.732,0.045036108345462,0.017804112664315,0.395329732483624,0.044516198337078,8.8376e-11,0.206386014819145
57,521.944,0.045522709908916,0.018194752966582,0.39968519016084336,0.045259896665812,9.9e-14,0.207144886255264
58,524.155,0.050210666373797,0.01870299337918,0.3724904433640492,0.050107449293137,2.513e-12,0.216421261429787
59,526.367,0.050232835048007,0.018728204934092,0.37282795040721173,0.050341133028269,3.2114e-11,0.198965921998024
60,528.579,0.054450402431763,0.019218661045892,0.3529571901691037,0.054696127772331,0.000508585420903,0.214284271001816
61,530.791,0.055084094939127,0.019545979688555,0.35483890059653533,0.055479511618614,3.4963e-11,0.211209803819656
62,533.003,0.058310766369237,0.019858574388023,0.34056445532329316,0.058720055967569,2.3846e-11,0.212486177682877
63,535.215,0.059748504922416,0.020745822375548,0.3472191045196302,0.060103483498096,0.00068095093593,0.221471816301346
64,537.427,0.063147653929542,0.021306300885602,0.3374044728466848,0.063555888831615,1.37374e-10,0.22517241537571
65,539.638,0.062736612036818,0.021595507945372,0.34422496281275633,0.063167132437229,0.001126540475525,0.225871369242668
66,541.85,0.065160258669842,0.021893260358381,0.33599099827566853,0.06556148827076,0.000656165822875,0.223545104265213
67,544.062,0.065794929431731,0.022600179633838,0.3434942453626006,0.066250655800104,0.000875500729308,0.226462855935097
68,546.274,0.067383806839842,0.022452098744483,0.33319724422585983,0.067863754928112,0.000367964297766,0.225899919867516
69,548.486,0.065575122206787,0.022387975660122,0.341409591117847,0.066065207123756,0.001198423909955,0.221447750926018
70,550.698,0.067979513287287,0.022633946643995,0.3329524668460347,0.068476676940918,0.002638875506818,0.230759173631668
71,552.91,0.067920729784355,0.02315935584049,0.3409762514922885,0.068452376872301,0.001611072919331,0.22224934399128
72,555.121,0.069906405297839,0.023346264641023,0.33396459940337825,0.070380985736847,0.004106448031962,0.228211671113968
73,557.333,0.070245043845392,0.024063494829985,0.3425650197179504,0.070741504430771,0.001306111225858,0.247034788131714
74,559.545,0.072754343158946,0.024507367188558,0.33685091672145123,0.073169030249119,0.004021291155368,0.234227567911148
75,561.757,0.069575551784795,0.024150030578618,0.3471051247041023,0.070107318460941,0.000365875952411,0.239433452486992
76,563.969,0.071698655104616,0.024393350742999,0.3402204784372384,0.072159588336945,0.004028055816889,0.241214603185654
77,566.181,0.068266339020489,0.024004896039976,0.3516359070137236,0.068783320486546,0.000692118017469,0.23265340924263
78,568.393,0.069587923501629,0.024034968158911,0.3453899318945529,0.06995652616024,0.002295803977177,0.237741246819496
79,570.604,0.065506437527333,0.023465956667356,0.35822367317051357,0.065862126648426,0.000770855520386,0.238533079624176
80,572.816,0.066886790792036,0.023606708229385,0.35293527989379603,0.067014053463936,0.000474056403618,0.235171794891357
81,575.028,0.063096081968326,0.02306284970416,0.36551952173096053,0.063170537352562,0.000992247485556,0.235864147543907
82,577.24,0.063770847899712,0.022992608324009,0.3605504565372548,0.063629664480686,0.002505600219592,0.232826128602028
83,579.452,0.061419083481954,0.023048886233831,0.37527238973865784,0.061158433556557,0.000296540209092,0.236565589904785
84,581.664,0.062165547415938,0.023029084965117,0.3704477145682273,0.061829600483179,0.000406027073041,0.239365041255951
85,583.876,0.060221036975982,0.023194328241928,0.3851532521962152,0.05972919985652,0.000306497444399,0.246171250939369
86,586.087,0.057807977037595,0.021897112124945,0.3787904930612668,0.057289499789476,0.001390975434333,0.229151487350464
87,588.299,0.056823738815082,0.02235591760739,0.39342567162188125,0.056255463510752,3.676e-11,0.231014281511307
88,590.511,0.058711537412122,0.022741706286365,0.3873464618500961,0.057998720556498,4.065e-12,0.236170902848244
89,592.723,0.056068713152198,0.022490115234319,0.401117021774154,0.055388836190104,4.227e-12,0.229890778660774
90,594.935,0.058557458602523,0.022939708492844,0.39174699586186656,0.057839248329401,0.000404444319429,0.236195862293243
91,597.147,0.056318168781758,0.022918567421815,0.40694802259335083,0.055476363748312,0.000283497589407,0.237326547503471
92,599.359,0.058639498070393,0.023375879729396,0.3986371046582755,0.057747270911932,0.000427127466537,0.243158459663391
93,601.57,0.055906486634434,0.023187919477186,0.414762595060017,0.054951168596745,1.30993e-10,0.233537018299103
94,603.782,0.057794867287523,0.023447204208783,0.4056969988725086,0.056726854294538,0.000353691924829,0.238136887550354
95,605.994,0.056532546938334,0.023849908051413,0.4218792420130762,0.055405426770449,0.000288871029625,0.243121907114983
96,608.206,0.056153863223486,0.023162374621722,0.4124805185626923,0.054974209517241,0.000317660276778,0.238432914018631
97,610.418,0.054607560377419,0.023516813445565,0.4306512373566781,0.053357189521194,4.4561e-11,0.230696842074394
98,612.63,0.055349338132918,0.023326781909629,0.4214464471754148,0.054015781730413,7.6609e-11,0.238439500331879
99,614.842,0.051717038037369,0.022782707822132,0.44052615321221567,0.050381992012262,3.042e-11,0.22725336253643
100,617.053,0.053649090637792,0.023112666136823,0.4308118900442603,0.052096240222454,0.000301391817629,0.226058974862099
101,619.265,0.052060644253805,0.023541105720284,0.45218621585850677,0.050586614757776,1.14657e-10,0.238067775964737
102,621.477,0.053162916793638,0.023421923066541,0.4405688114792057,0.051453445106745,0.00027246310492,0.240648180246353
103,623.689,0.050965197398756,0.023520323871467,0.4614977488940542,0.049112189561129,5.475e-12,0.233365207910538
104,625.901,0.05139731495828,0.023217356540301,0.45172314077392733,0.049381095916033,8.5841e-11,0.228394359350204
105,628.113,0.05071733484291,0.023890347661454,0.471048956642755,0.048588506877422,3.842e-12,0.243935987353325
106,630.325,0.052500653888531,0.02404544906666,0.4580028492161854,0.050218172371387,1.35705e-10,0.243390426039696
107,632.536,0.049951188871676,0.023852890014636,0.47752396996823804,0.047669183462858,4.3241e-11,0.245233371853828
108,634.748,0.051443769921249,0.023790253023822,0.46245158665938607,0.049114976078272,3.8629e-11,0.248098835349083
109,636.96,0.049907682860515,0.023999014592916,0.4808681392800762,0.047535557299852,1.5745e-11,0.249663934111595
110,639.172,0.050904229878647,0.023778819290891,0.46712855390560765,0.048500582575798,4.0792e-11,0.236383780837059
111,641.384,0.048565908675585,0.023774908852499,0.48953905117502916,0.046063333749771,2.1113e-11,0.243637457489967
112,643.596,0.050102062082662,0.024021967413329,0.4794606532101578,0.04737925156951,1.1377e-11,0.241301849484444
113,645.808,0.047817012812892,0.024226356306119,0.5066472136374713,0.044992413371801,3.614e-12,0.253548294305801
114,648.019,0.047828591854005,0.02387879023641,0.4992576471684368,0.044808957725763,1.2717e-11,0.239658772945404
115,650.231,0.045039695170314,0.023751777534001,0.5273520933964042,0.041960280388594,1.369e-11,0.251469910144806
116,652.443,0.045848269723675,0.023662060129837,0.5160949425670137,0.042608547955751,7.38e-13,0.240345314145088
117,654.655,0.043886922788032,0.023818596655356,0.5427265149210085,0.040548264980316,3.3206e-11,0.249595075845718
118,656.867,0.04582336026274,0.024301691388272,0.5303341188627813,0.042177733033895,5.52e-13,0.250223457813263
119,659.079,0.042276893500878,0.023504875303243,0.555974513660869,0.038758285343647,6.526e-12,0.242800444364548
120,661.291,0.044281518356142,0.023964237508106,0.5411792187288916,0.040500611066818,3.282e-12,0.24588531255722
