band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.057390027066526,0.03768271010347,0.6566072892732484,0.051807701587677,3.657e-11,0.451359570026398
2,400.292,0.052320956645355,0.032978435022667,0.6303102453994367,0.04808072000742,1.96981e-10,0.407823443412781
3,402.503,0.047851509998076,0.026596344128731,0.5558099238623897,0.045369904488325,1.23234e-10,0.228884279727936
4,404.715,0.036362993395308,0.019932082910565,0.5481419720835436,0.03427442163229,1.1152e-11,0.22637078166008
5,406.927,0.039894166493037,0.019510153173323,0.48904777034828484,0.038873698562384,1.4863e-11,0.171420186758041
6,409.139,0.037327851256559,0.018410970263587,0.4932234147914408,0.036262683570385,1.2687e-11,0.143948614597321
7,411.351,0.034482570004086,0.015621894174747,0.45303740912860874,0.033905670046806,1.7833e-11,0.131409093737602
8,413.563,0.035485199557377,0.02864720538413,0.8073001065644154,0.033393021672964,1.362e-12,1.04715180397034
9,415.775,0.031893650836027,0.013493413237082,0.4230752166459372,0.031161298975348,1.162e-12,0.113938942551613
10,417.986,0.032587082573015,0.014017978733522,0.4301697981742659,0.031810775399208,1.7575e-11,0.139026492834091
11,420.198,0.027674832983643,0.011024208308598,0.3983477810006577,0.027271687984467,9.956e-12,0.107499785721302
12,422.41,0.031353880034484,0.013056716824201,0.4164306557861676,0.030657440423965,9.999e-12,0.122618302702904
13,424.622,0.029286247213634,0.04220673927772,1.4411795055144845,0.027036689221859,6.807e-12,2.33988428115845
14,426.834,0.029051270102586,0.011055763336504,0.3805604125900117,0.028453264385462,7.512e-11,0.12008473277092
15,429.046,0.029794923470254,0.010857940878389,0.36442251275554083,0.029485309496522,4.036e-12,0.120520897209644
16,431.258,0.030433145826975,0.011521722379576,0.37859123881184514,0.029875334352255,3.56e-11,0.121732287108898
17,433.469,0.028842746103391,0.010479393934034,0.3633285782313894,0.028586976230145,5.1439e-11,0.114033944904804
18,435.681,0.035630652342195,0.012642724979635,0.35482721052129224,0.035041932016611,8.2472e-11,0.128675669431686
19,437.893,0.033347794215359,0.011235106998702,0.336907050767617,0.033216241747141,1.41497e-10,0.120600357651711
20,440.105,0.03565895191363,0.011973253513272,0.33577132447057245,0.035541612654924,1.67293e-10,0.127117514610291
21,442.317,0.035776673255508,0.011910170072985,0.33290322965261643,0.035669784992933,7.9896e-11,0.139575257897377
22,444.529,0.037049275633348,0.012151547613647,0.3279834060428812,0.036909237504005,1.51585e-10,0.119123786687851
23,446.741,0.035989271763884,0.011035638307208,0.30663688833744335,0.035852931439877,4.2028e-11,0.120586320757866
24,448.952,0.039819306563998,0.01180426099315,0.29644566949396944,0.039919927716255,0.003222682513297,0.120845079421997
25,451.164,0.037465428383651,0.01128519440142,0.3012162115392916,0.037624578922987,0.000694125948939,0.125431388616562
26,453.376,0.041378239267071,0.012157386343919,0.29381110842949537,0.041428778320551,0.001403436297551,0.121068492531776
27,455.588,0.037599199405714,0.010922245525016,0.29049143858515597,0.0377460680902,0.000893940334208,0.116133563220501
28,457.8,0.040961354550695,0.011897702909047,0.29046165683612946,0.04106429964304,0.000627034401987,0.123457543551922
29,460.012,0.040056445283424,0.011625660328175,0.2902319525838176,0.040140822529793,1.72339e-10,0.11420289427042
30,462.224,0.042790313146464,0.012296037780637,0.28735563908003536,0.042958922684193,1.818e-10,0.11778774112463
31,464.435,0.041850411428481,0.011910936618858,0.28460739601599466,0.042016211897135,0.001855492009781,0.118716090917587
32,466.647,0.041947934772617,0.011754867369929,0.28022517517602336,0.042132563889027,2.80857e-10,0.113397136330605
33,468.859,0.040658713485694,0.011443214175876,0.28144555483543177,0.040857784450054,0.002036645077169,0.110296078026295
34,471.071,0.043398039763929,0.01224151926803,0.28207539636858764,0.043602459132671,0.001494031515904,0.116783015429974
35,473.283,0.041546038793158,0.011793278602591,0.2838604821341758,0.041754456236959,0.002365636872128,0.109884336590767
36,475.495,0.043771511749619,0.012240755092499,0.27965118414274437,0.043979788199067,0.00220112176612,0.109305828809738
37,477.707,0.04327893148395,0.012292869550234,0.28403819430691846,0.043514331802726,0.002283542882651,0.110917255282402
38,479.918,0.044854690667187,0.012323809315023,0.27474962220703397,0.045179348438978,0.003026488004252,0.112778954207897
