band,wavelength,mean,stdev,stdev/mean,median,min,max
1,398.08,0.023486823661117,0.017943598564669,0.7639857489276023,0.019985252991319,2.1929e-11,0.308349519968033
2,400.292,0.020842523273149,0.017582755469681,0.8436001360896886,0.017847964540124,1.9006e-11,0.501102209091187
3,402.503,0.013582010029461,0.017105957246593,1.2594569735619499,0.011144319549203,3.094e-12,0.939690709114075
4,404.715,0.00909372165262,0.00700143464953,0.7699196123418633,0.007606688886881,5.863e-12,0.095348753035069
5,406.927,0.010466810349428,0.009595553822268,0.9167600732148917,0.008417554199696,4.148e-12,0.358358860015869
6,409.139,0.009131574611326,0.007791654797864,0.8532651957089545,0.007258338388056,3.866e-12,0.135102450847626
7,411.351,0.008818752429696,0.007305355282415,0.8283887478023725,0.007068851031363,2.822e-12,0.069937847554684
8,413.563,0.007295631660649,0.006246100574981,0.8561425337124768,0.005654345965013,2.216e-12,0.052889872342348
9,415.775,0.007324975293895,0.006392954907963,0.8727612929003606,0.005617581773549,3.73e-13,0.056191448122263
10,417.986,0.006932228065628,0.006135829759201,0.8851165456636122,0.005215424112976,9.33e-13,0.055766139179468
11,420.198,0.005827785931325,0.005214023175363,0.8946833732064596,0.004361103754491,1.17e-12,0.04582367837429
12,422.41,0.006382777574585,0.005732847355322,0.8981743901196091,0.004767676815391,1.9e-13,0.049443379044533
13,424.622,0.005506132223772,0.004924979371883,0.8944535241307958,0.00410043168813,1.3e-13,0.046440202742815
14,426.834,0.005902618644641,0.005333505009479,0.9035828554367644,0.004359343089163,1.76e-13,0.048495247960091
15,429.046,0.005484035200942,0.004990525104703,0.9100096775173454,0.004060733132064,5.83e-13,0.06687493622303
16,431.258,0.006089114641798,0.005558660670171,0.9128848768939639,0.004467368125916,1.35e-13,0.048590462654829
17,433.469,0.005735780217151,0.005346303682541,0.9320970260601346,0.004210092592984,8.8e-14,0.097026064991951
18,435.681,0.006268159656279,0.005741740425304,0.9160169396056034,0.00458879256621,6.72e-13,0.044974640011787
19,437.893,0.006262836554829,0.00623805085611,0.996042416483009,0.004585554357618,4.77e-13,0.227589502930641
20,440.105,0.006427856356792,0.005767649974704,0.8972898046499761,0.004758894909173,1.008e-12,0.048566207289696
21,442.317,0.006392267837104,0.005816963268929,0.9099999275944545,0.004736111499369,2.3e-14,0.046783752739429
22,444.529,0.006913918595055,0.006241876845946,0.9027987182855088,0.005141724366695,5.97e-13,0.047711137682199
23,446.741,0.00713073163729,0.006503817803973,0.9120828176959335,0.005260818637908,3.6e-13,0.049960177391768
24,448.952,0.006962879633414,0.006227311012523,0.89435856145479,0.005214179400355,1.037e-12,0.045440208166838
25,451.164,0.006383622772694,0.005835107687204,0.9140746398994192,0.004716930445284,3.79e-13,0.043874926865101
26,453.376,0.007066327417006,0.006319878475964,0.8943653616664327,0.005336980568245,2.46e-13,0.045989371836185
27,455.588,0.00682970487673,0.006276806281915,0.9190450239367118,0.005086208228022,5.39e-13,0.046529769897461
28,457.8,0.007288365773931,0.006592326220101,0.9044999146009395,0.005466442089528,6.3e-13,0.049637842923403
29,460.012,0.007200797409331,0.00662880983442,0.9205660786720924,0.005329613108188,5.4e-14,0.048041898757219
30,462.224,0.0072842885921,0.0065719455897,0.9022082948261337,0.00546652963385,2.36e-13,0.050570793449879
31,464.435,0.006970715388728,0.006457063763087,0.9263129252886151,0.005138118052855,1.47e-13,0.047832138836384
32,466.647,0.006923399784507,0.006268208299791,0.905365643309784,0.005179158877581,3e-15,0.045518331229687
33,468.859,0.006796451974408,0.006367272146366,0.9368523709638391,0.004989149980247,3.84e-13,0.04781636968255
34,471.071,0.007441281161567,0.006827534434234,0.917521363054671,0.005517961457372,2.028e-12,0.048996493220329
35,473.283,0.007255033543133,0.006828476647903,0.9412053862061407,0.00529685523361,6.73e-13,0.052725400775671
36,475.495,0.007564527145171,0.006963745530803,0.920579092012179,0.005597833544016,7.27e-13,0.049710243940353
37,477.707,0.007149338162162,0.006764874379267,0.9462238637794781,0.005194401368499,2e-14,0.047278918325901
38,479.918,0.007328524050228,0.006762016209845,0.922698235483668,0.005386741831899,4.1e-13,0.048375185579062
39,482.13,0.007149937024053,0.00680662262576,0.9519835773185049,0.005151366814971,1e-13,0.047203168272972
40,484.342,0.007293576846844,0.006778103430926,0.9293250175130396,0.005360112059861,1.26e-13,0.047966316342354
41,486.554,0.007670724685563,0.007338054751354,0.9566312248391453,0.005498456768692,7.43e-13,0.051828794181347
42,488.766,0.007674199966449,0.007204278252665,0.9387660321807535,0.005588052328676,6.85e-13,0.049334648996592
43,490.978,0.007431188105844,0.007165765187382,0.9642825730311863,0.005311381304637,1.9e-14,0.048910684883595
44,493.189,0.007572945321985,0.0070640345982,0.9327988382132403,0.005530019523576,1.543e-12,0.047344889491796
45,495.401,0.007337543614027,0.007014865098074,0.9560236323043936,0.005256939912215,6.34e-13,0.047348067164421
46,497.613,0.00755908589219,0.006937110631089,0.917718191065454,0.005604428239167,1.05e-12,0.047273457050323
47,499.825,0.007597657290283,0.007129617536832,0.9383968326592464,0.005530554335564,4.1e-14,0.049550708383322
48,502.037,0.007841416409597,0.007156865709804,0.9127006316160957,0.005826238542795,2.176e-12,0.049145013093948
49,504.249,0.007970233251517,0.007428733881629,0.9320597838482412,0.005843416554853,5.61e-13,0.051122691482306
50,506.461,0.008028265681008,0.007240733893247,0.9019051163660393,0.006027538795024,4.54e-13,0.048173490911722
51,508.672,0.00802641577505,0.007351973973685,0.91597223215604,0.005967861041427,2.018e-12,0.049753811210394
52,510.884,0.008047289265003,0.007091486453346,0.881226736086932,0.006162850186229,3.84e-13,0.048310969024897
53,513.096,0.007983580134953,0.007143369757014,0.894757694701345,0.006077868398279,7e-14,0.049644123762846
54,515.308,0.008596457327166,0.00734710890904,0.8546670598622197,0.006742413621396,1.372e-12,0.048815976828337
55,517.52,0.008823433711574,0.007574757565712,0.8584818352265663,0.006942655658349,1.546e-12,0.052647147327662
56,519.732,0.009255587665942,0.007572217635678,0.8181239170303215,0.007506731664762,3.55e-13,0.050032213330269
57,521.944,0.009365451340949,0.007641532992465,0.815927894372113,0.007641091011465,2.4e-14,0.052276659756899
58,524.155,0.01003128860676,0.007664135251438,0.7640230036122383,0.008454728871584,3.622e-12,0.050630137324333
59,526.367,0.009903420787442,0.007500257549568,0.7573400858699932,0.008483916986734,2.218e-12,0.050609968602657
60,528.579,0.010626623864399,0.007578765178463,0.7131865468442102,0.00938362814486,2.63e-12,0.050777345895767
61,530.791,0.010625095882894,0.007533193841435,0.7090000809840367,0.009503612294793,5.123e-12,0.050383269786835
62,533.003,0.011374999361923,0.007704089894414,0.6772826660723069,0.010334104299545,4.311e-12,0.051455527544022
63,535.215,0.011446482831478,0.007791433313162,0.6806836150346062,0.010445174295455,1.5924e-11,0.052738152444363
64,537.427,0.012334830171288,0.00809696219211,0.656430780130029,0.01137658348307,2.4362e-11,0.054755188524723
65,539.638,0.012213240098964,0.008143018460143,0.6667369505684032,0.011299632489681,8.26e-12,0.054300133138895
66,541.85,0.012479006686266,0.008067187939956,0.6464607434528016,0.011572451330721,2.1272e-11,0.052695713937283
67,544.062,0.01215273439571,0.008015392874576,0.6595546823935764,0.011276001110673,1.752e-12,0.052966140210629
68,546.274,0.012720125933975,0.008163028627674,0.6417411800830402,0.011838514357805,8.047526353e-05,0.054304491728544
69,548.486,0.012054110310743,0.007887527862348,0.6543434280104761,0.011212110519409,4.613e-12,0.053068481385708
70,550.698,0.012720772298894,0.008110355309436,0.6375678393473917,0.011838978156447,0.00012256433547,0.05339029058814
71,552.91,0.012504636350994,0.008156404824818,0.6522704536041659,0.01164641790092,8.75e-13,0.054701212793589
72,555.121,0.013347088233005,0.008489982209275,0.636092461596288,0.012427851557732,1.0754e-11,0.055767226964235
73,557.333,0.013253387690255,0.008655796150519,0.6531006526643348,0.012330437079072,7.183845446e-05,0.056494727730751
74,559.545,0.013493847745817,0.008648175024832,0.6408976288851989,0.012529209256172,0.000198146895855,0.055477935820818
75,561.757,0.013192027484723,0.008758490265415,0.6639229849663179,0.012168407440186,8.257e-12,0.059429198503494
76,563.969,0.013281923198259,0.008674289421906,0.6530898645041878,0.012198176234961,1.906e-12,0.055953599512577
77,566.181,0.012746045748401,0.008668072341261,0.6800597230202484,0.011619167868048,5.4e-13,0.055983401834965
78,568.393,0.012982355969047,0.00871314317246,0.671152693180975,0.011783942580223,6.8403634941e-05,0.056260261684656
79,570.604,0.012492108381785,0.008734506086521,0.6992019136863208,0.011164675466716,6.642806693e-05,0.056782085448503
80,572.816,0.012468766387233,0.008661744761233,0.6946753585905595,0.011105876415968,2.2724e-11,0.054742868989706
81,575.028,0.012469447880672,0.009036587229682,0.7246982638011558,0.010939522646368,9.057e-12,0.057168163359165
82,577.24,0.012666568445331,0.009102335015867,0.7186109683260105,0.011051170527935,2.584e-12,0.058657880872488
83,579.452,0.012083193511019,0.009073959348836,0.7509570496045771,0.010399827267975,7.621e-12,0.058246966451406
84,581.664,0.012197626586023,0.009083809704441,0.7447194452443677,0.010455656796694,1.884e-12,0.058438308537006
85,583.876,0.01182742374835,0.00917884264832,0.7760644112882575,0.009988768491894,6.126e-12,0.0588050596416
86,586.087,0.011757356372241,0.009012717093481,0.7665598292793042,0.009903761558235,1.4095e-11,0.056628413498402
87,588.299,0.011457022946268,0.009143507050817,0.7980700652952255,0.009562542196363,5.21e-13,0.05730989202857
88,590.511,0.011585424751223,0.009120857335124,0.7872699992428994,0.009644345846027,4.4e-13,0.058022025972605
