,max,mean,median,min,stdev,band
1,0.868837773799896,0.090003989220575,0.082151748239994,0.0,0.080612279804372,1
2,13.6664800643921,0.061653265699143,0.055091336369514,0.0,0.0851157474467,2
3,13.3006401062012,0.050346665458757,0.044908694922924,0.0,0.11809719038219,3
4,0.431359618902206,0.063147925998014,0.058909319341183,0.0,0.046839618886298,4
5,2.40855097770691,0.047548071861948,0.042963702231646,0.0,0.055484123824373,5
6,0.741415560245514,0.050837658686252,0.046288970857859,0.0,0.037957378960252,6
7,0.294101864099503,0.051606922295469,0.048168525099754,0.0,0.035416948956655,7
8,0.545156598091125,0.046881858498138,0.04269091412425,0.0,0.033653896518659,8
9,0.251091748476028,0.042352877932222,0.038912139832973,0.0,0.028727365839894,9
10,0.226265981793404,0.041000056732399,0.037085190415382,0.0,0.027966978034438,10
11,0.216606020927429,0.036847527847334,0.033681031316519,0.0,0.024562186216962,11
12,0.208591476082802,0.03638516342875,0.032894998788834,0.0,0.024607499180877,12
13,0.340561240911484,0.036314346249168,0.03323382884264,0.0,0.023631945982697,13
14,0.226665034890175,0.040865197097417,0.037238676100969,0.0,0.026052480573823,14
15,0.207543015480042,0.037912107086682,0.034777421504259,0.0,0.02335302887999,15
16,0.199692592024803,0.039453711284904,0.035911161452532,0.0,0.024745935982453,16
17,0.210706993937492,0.03878246746352,0.035892143845558,0.0,0.023840594795228,17
18,0.202376931905746,0.042559096003546,0.03926545381546,0.0,0.025194606773545,18
19,0.22012285888195,0.045429158967583,0.042413115501404,0.0,0.025748462560585,19
20,0.210944399237633,0.048102623459218,0.045006275177002,0.0,0.026621625806865,20
21,0.217632547020912,0.047102550515454,0.044255461543798,0.0,0.025488757489991,21
22,0.197789892554283,0.048352790481819,0.045591007918119,0.0,0.025565102593266,22
23,0.195737540721893,0.046518391105404,0.043994784355164,0.0,0.023849005284699,23
24,0.190532028675079,0.048452848956359,0.045943327248096,0.0,0.023908119199111,24
25,0.202138319611549,0.050279773305251,0.047950264066458,0.0,0.024932589117947,25
26,0.197338819503784,0.049864826573671,0.047505088150501,0.0,0.024213016227721,26
27,0.190400585532188,0.049788845583384,0.047534126788378,0.0,0.023953286684082,27
28,0.189192578196526,0.049655813750403,0.047499358654022,0.0,0.023568241843448,28
29,0.203379809856415,0.050831616012525,0.048638120293617,0.0,0.024203886674962,29
30,0.200678557157516,0.052133132934412,0.049921285361052,0.0,0.024414810950317,30
31,0.198530480265617,0.051764325210368,0.04957877472043,0.0,0.024330132211339,31
32,0.199265211820602,0.052457113271086,0.050216384232044,0.0,0.024319843865615,32
33,0.198289826512337,0.051358396281356,0.049241699278355,0.0,0.024012485540011,33
34,0.193245723843575,0.050711234264904,0.048637077212334,0.0,0.023331434406389,34
35,0.200283631682396,0.049338456614321,0.047280926257372,0.0,0.023015629649667,35
36,0.196196675300598,0.051253952056424,0.049216229468584,0.0,0.023468663933175,36
37,0.19506961107254,0.050773805264572,0.048716690391302,0.0,0.023625578651735,37
38,0.19419127702713,0.051718088149996,0.049665290862322,0.0,0.023558084168206,38
39,0.198681816458702,0.051149568381616,0.049054723232985,0.0,0.023519441988338,39
40,0.197819977998734,0.051858777415354,0.049872968345881,0.0,0.023431807891378,40
41,0.192412689328194,0.050383982827823,0.048336993902922,0.0,0.023280918215826,41
42,0.191123217344284,0.051829700119224,0.049756981432438,0.0,0.023633147067137,42
43,0.208293542265892,0.050535771816717,0.048411093652248,0.0,0.023545094834795,43
44,0.2035231590271,0.052928839645693,0.051044553518295,0.0,0.023793293970825,44
45,0.207664042711258,0.051626466315367,0.049868043512106,0.0,0.023294690702087,45
46,0.194181933999062,0.052758122256076,0.051178134977818,0.0,0.023145495392029,46
47,0.195244193077087,0.052574966976801,0.050967421382666,0.0,0.023199447025579,47
48,0.19869190454483,0.053617861553289,0.052071772515774,0.0,0.023306865328381,48
49,0.198525592684746,0.051829431599317,0.050378926098347,0.0,0.02270902339108,49
50,0.211927309632301,0.056596674506954,0.055085670202971,0.0,0.024290787134689,50
51,0.198697715997696,0.054158666857359,0.05286930128932,0.0,0.023146545056476,51
52,0.197969064116478,0.055731151940393,0.054699938744307,0.0,0.023226732866972,52
53,0.204373925924301,0.057626025290725,0.056775934994221,0.0,0.023809056909608,53
54,0.201477527618408,0.059705065392875,0.059185236692429,0.0,0.023897759389293,54
55,0.194896772503853,0.058570651470171,0.058360453695059,0.0,0.023195227448511,55
56,0.204713180661201,0.062301434482884,0.062466494739056,0.0,0.023930193659699,56
57,0.202342361211777,0.064229677584308,0.064898364245892,0.0,0.024308358476797,57
58,0.198953166604042,0.067060545082965,0.068235717713833,0.0,0.024398821048152,58
59,0.209038585424423,0.070675751749737,0.072354443371296,0.0,0.025295887684696,59
60,0.213156178593636,0.073541181756197,0.07556489109993,0.0,0.025624231358874,60
61,0.208756059408188,0.074010615518521,0.076351091265678,0.0,0.025549188232442,61
62,0.214716956019402,0.076589450637294,0.079355135560036,0.0,0.026028496861623,62
63,0.212455853819847,0.07901835206924,0.081979796290398,0.0,0.026853608651715,63
64,0.212317526340485,0.080750730575995,0.083984360098839,0.0,0.027205765587251,64
65,0.215549364686012,0.08190937424114,0.085301294922829,0.0,0.027695491867503,65
66,0.205298081040382,0.082403147070341,0.085931144654751,0.0,0.027668038032764,66
67,0.21324248611927,0.084701062666261,0.088336832821369,0.0,0.028521742726029,67
68,0.221843987703323,0.086720287014282,0.090507365763187,0.0,0.029001162169224,68
69,0.212630286812782,0.086385321690163,0.090282052755356,0.0,0.029002369584865,69
70,0.222533002495766,0.088505389168099,0.092580258846283,0.0,0.029584315028539,70
71,0.217977106571198,0.087113067754649,0.091062530875206,0.0,0.029315698628852,71
72,0.221410319209099,0.088256664792737,0.092315010726452,0.0,0.029607628533993,72
73,0.223293006420135,0.089080245977174,0.093153476715088,0.0,0.030116099342538,73
74,0.22493003308773,0.09240868245378,0.096596658229828,0.0,0.031205154844706,74
75,0.210235834121704,0.086927406869597,0.090829461812973,0.0,0.029551557256629,75
76,0.211182340979576,0.087526947682487,0.091453455388546,0.0,0.029657086701847,76
77,0.221973404288292,0.08682685525481,0.090654112398624,0.0,0.029631879816488,77
78,0.226518169045448,0.089617873504825,0.093516431748867,0.0,0.030524412965208,78
79,0.219041854143143,0.08637943832611,0.090059831738472,0.0,0.029719734426464,79
80,0.22527851164341,0.085044841415212,0.088595256209373,0.0,0.029261442912847,80
81,0.22405669093132,0.083830416342322,0.08719240128994,0.0,0.029190877389808,81
82,0.214553937315941,0.081253877426367,0.084308832883835,0.0,0.028343064266405,82
83,0.211485624313354,0.079915800035409,0.082819782197475,0.0,0.028239653434344,83
84,0.203783094882965,0.078305621116113,0.081042759120464,0.0,0.027674590069964,84
85,0.215243920683861,0.077423738026811,0.080037079751492,0.0,0.027661250855496,85
86,0.220705911517143,0.078907986192341,0.081493578851223,0.0,0.028151335711374,86
87,0.219229534268379,0.075626068462768,0.07793764770031,0.0,0.027224930023545,87
88,0.222449421882629,0.076668324851966,0.078956604003906,0.0,0.027533555091936,88
89,0.214461892843246,0.075536495320866,0.077763393521309,0.0,0.02742806233744,89
90,0.209077537059784,0.075143287814656,0.077328644692898,0.0,0.027193394424305,90
91,0.213880568742752,0.073254895835279,0.075308792293072,0.0,0.026775569051588,91
92,0.213717073202133,0.074731711151939,0.076824821531773,0.0,0.027220800139676,92
93,0.215293362736702,0.07364911203646,0.075557701289654,0.0,0.027083785963294,93
94,0.208090290427208,0.073384122822526,0.075333215296268,0.0,0.026874249197571,94
95,0.217097669839859,0.075333080730948,0.077219322323799,0.0,0.027861682891123,95
96,0.211597353219986,0.07269134990075,0.074493922293186,0.0,0.02683136247147,96
97,0.217771619558334,0.072076566616445,0.073728576302528,0.0,0.026905821589293,97
98,0.214401498436928,0.072247336827647,0.073766298592091,0.0,0.026928254697094,98
99,0.218432739377022,0.070369782914928,0.07162269204855,0.0,0.026628359141478,99
100,0.215033933520317,0.070130709552826,0.07131989300251,0.0,0.026541406556536,100
101,0.208114013075829,0.067628802097976,0.068553127348423,0.0,0.026024797268589,101
102,0.212952598929405,0.067302240232969,0.068106070160866,0.0,0.025905925356238,102
103,0.214352563023567,0.06683975334509,0.067482896149158,0.0,0.026115607601452,103
104,0.208272978663445,0.067222373248815,0.067732281982899,0.0,0.026207478020752,104
105,0.208904877305031,0.065470624630498,0.065879732370377,0.0,0.025853723007981,105
106,0.213490575551987,0.066046989224042,0.066421307623386,0.0,0.025979283956014,106
107,0.211871549487114,0.064390773840123,0.06472223252058,0.0,0.02556690631806,107
108,0.215595945715904,0.066783168375746,0.067108534276485,0.0,0.026352796065705,108
109,0.214690610766411,0.066027566500015,0.066373184323311,0.0,0.026242501083396,109
110,0.217791020870209,0.066369011856484,0.06664039939642,0.0,0.026226893063454,110
111,0.213909700512886,0.06587530244133,0.066080160439014,0.0,0.026322643496864,111
112,0.216978311538696,0.066210044801322,0.066416628658772,0.0,0.026368116130133,112
113,0.221234157681465,0.064092271452592,0.064105398952961,0.0,0.025915460024637,113
114,0.218693196773529,0.065452396780225,0.065297648310661,0.0,0.02652217610639,114
115,0.219372063875198,0.062312073051627,0.062026545405388,0.0,0.025681639474682,115
116,0.213516220450401,0.063032630535352,0.062629818916321,0.0,0.026024323885484,116
117,0.216524243354797,0.061213644737809,0.06060029193759,0.0,0.025742958299907,117
118,0.217760652303696,0.061868838888112,0.061030376702547,0.0,0.026105890437131,118
119,0.214542865753174,0.060336849979864,0.059317220002413,0.0,0.026047227919133,119
120,0.215466126799583,0.060525827229109,0.059222873300314,0.0,0.026225174701225,120
121,0.212843224406242,0.0565451764515,0.054931860417128,0.0,0.025189016858602,121
122,0.218878507614136,0.057720404574472,0.055816747248173,0.0,0.025933280285421,122
123,0.208764016628265,0.054596763299034,0.052507158368826,0.0,0.025237540007995,123
124,0.214212387800217,0.055575167259522,0.053164016455412,0.0,0.025838859683359,124
125,0.213908195495605,0.053318143893754,0.050753805786371,0.0,0.025397235394521,125
126,0.228238806128502,0.054802868902786,0.05206922441721,0.0,0.026091492269223,126
127,0.213502869009972,0.052352503652966,0.049640081822872,0.0,0.025418747822511,127
128,0.212771132588387,0.053250665459055,0.050402946770191,0.0,0.025682571374031,128
129,0.212339848279953,0.052499675775587,0.049745786935091,0.0,0.025688470743066,129
130,0.206430658698082,0.052457330672047,0.049610730260611,0.0,0.025322091822954,130
131,0.215623185038567,0.052968283572152,0.050227265805006,0.0,0.025704829933409,131
132,0.220506086945534,0.055975741755794,0.053241532295942,0.0,0.02652405663337,132
133,0.214970141649246,0.05530996916656,0.053014703094959,0.0,0.025790429075376,133
134,0.2261912971735,0.060240554906883,0.058525625616312,0.0,0.026650607086352,134
135,0.226924106478691,0.063099330027754,0.062393270432949,0.0,0.026732467511562,135
136,0.229904472827911,0.070261134480956,0.070499390363693,0.0,0.028013437038232,136
137,0.244001165032387,0.075925523013464,0.077230766415596,0.0,0.029102060949328,137
138,0.244809493422508,0.083801383385898,0.086233399808407,0.0,0.03066593063974,138
139,0.263710826635361,0.090756950081265,0.094052702188492,0.0,0.032528242566555,139
140,0.278991788625717,0.102478480420374,0.106887139379978,0.0,0.035670083246995,140
141,0.282474607229233,0.108866418919024,0.113894149661064,0.0,0.037618309585356,141
142,0.282950401306152,0.117020486203254,0.12275005877018,0.0,0.039850237406569,142
143,0.298968195915222,0.125286068503614,0.131439670920372,0.0,0.042699020026103,143
144,0.281218707561493,0.130034311260202,0.136716932058334,0.0,0.043906723331166,144
145,0.308163046836853,0.142806783230814,0.150082468986511,0.0,0.048517252718205,145
146,0.336649715900421,0.152528240203598,0.160440728068352,0.0,0.051553446549496,146
147,0.331917375326157,0.157255366599881,0.165382668375969,0.0,0.053462473041391,147
148,0.339067369699478,0.170441854843385,0.179289147257805,0.0,0.057520525723325,148
149,0.347685724496841,0.177337231946727,0.186232730746269,0.0,0.060392718944295,149
150,0.346420377492905,0.182087666705287,0.191321939229965,0.0,0.06159878366813,150
151,0.363932490348816,0.188894012991043,0.197963550686836,0.0,0.064494365850058,151
152,0.369210064411163,0.200296465370097,0.210405498743057,0.0,0.06778875008723,152
153,0.403548628091812,0.211363765506564,0.221406489610672,0.0,0.072263872172285,153
154,0.404393434524536,0.221143075537407,0.231758162379265,0.0,0.074840045033384,154
155,0.421378254890442,0.225262124451755,0.235576629638672,0.0,0.077196332251048,155
156,0.431649744510651,0.234462308050492,0.245580643415451,0.0,0.079447423194402,156
157,0.434983104467392,0.231644872301838,0.242051035165787,0.0,0.07943504656474,157
158,0.445472925901413,0.240879244758517,0.252330094575882,0.0,0.081586998363621,158
159,0.467068016529083,0.247987281939148,0.259015083312988,0.0,0.085081648246185,159
160,0.46093612909317,0.251091971659146,0.263106256723404,0.0,0.085060688620319,160
161,0.462953925132751,0.247132756995409,0.258183032274246,0.0,0.084727286549074,161
162,0.461432605981827,0.253014468198,0.264926761388779,0.0,0.085590619669759,162
163,0.466036021709442,0.250392524437496,0.26148647069931,0.0,0.085752962838535,163
164,0.455978572368622,0.250639420786144,0.262366265058517,0.0,0.085001778301427,164
165,0.458762317895889,0.248024348457252,0.25917175412178,0.0,0.08579052491238,165
166,0.458568632602692,0.246480921627189,0.257656425237656,0.0,0.084757614971653,166
167,0.515556335449219,0.262474755214175,0.275273203849792,0.0,0.089192794624352,167
