,max,mean,median,min,stdev,band
1,0.690495133399963,0.051728308193382,0.036423571407795,0.0,0.057411023206659,1
2,2.1820924282074,0.044487715580527,0.034939859062433,0.0,0.052929104722703,2
3,0.247917681932449,0.030532777408838,0.027680564671755,0.0,0.029142711504442,3
4,0.443013787269592,0.030110618930067,0.027387434616685,0.0,0.027781355717919,4
5,8.7058219909668,0.033094533446823,0.029275728389621,0.0,0.084972931757352,5
6,0.163680031895638,0.03094495727392,0.028410438448191,0.0,0.026544576131064,6
7,0.146406725049019,0.02767532028959,0.026767490431666,0.0,0.022439305363022,7
8,0.299921482801437,0.026941172801685,0.025140276178718,0.0,0.02264139513949,8
9,0.137349188327789,0.024115652255877,0.023027000948787,0.0,0.019092535295457,9
10,0.146084278821945,0.025835064152892,0.024176202714443,0.0,0.020724792335847,10
11,0.146145910024643,0.025025535658181,0.023766497150064,0.0,0.019413691635533,11
12,0.106551565229893,0.018400594404819,0.017108647152781,0.0,0.014657642404644,12
13,0.126540005207062,0.022146575942635,0.02093817293644,0.0,0.017118246472355,13
14,0.125003129243851,0.023445143887197,0.022002402693033,0.0,0.018183477761864,14
15,0.135595887899399,0.02305227136606,0.021915419027209,0.0,0.017420291309509,15
16,0.140016183257103,0.024072365416203,0.022594280540943,0.0,0.018740452351222,16
17,0.128747031092644,0.023084263026509,0.021687237545848,0.0,0.017707571964187,17
18,0.134500563144684,0.027346323790848,0.025522349402308,0.0,0.020966065258455,18
19,0.130056574940681,0.026015450212044,0.024560185149312,0.0,0.019394482932247,19
20,0.116499111056328,0.025517722160364,0.023817902430892,0.0,0.019189997256125,20
21,0.11806171387434,0.025120894456733,0.023713648319244,0.0,0.018668024105179,21
22,0.121829137206078,0.02666627262224,0.025112498551607,0.0,0.019712211431288,22
23,0.114108130335808,0.026153375960259,0.025003558024764,0.0,0.018913447581409,23
24,0.114598654210567,0.026300150436609,0.02508357167244,0.0,0.018843921907425,24
25,0.113329939544201,0.025882446487363,0.024591237306595,0.0,0.018788029652461,25
26,0.109971411526203,0.026515828736007,0.025206379592419,0.0,0.019019116326764,26
27,0.106560237705708,0.025809819396378,0.024826047942042,0.0,0.018397511491387,27
28,0.115786448121071,0.026680664127244,0.025474362075329,0.0,0.01891342584605,28
29,0.11895077675581,0.025992621849007,0.024833498522639,0.0,0.018545483426854,29
30,0.108369633555412,0.026233268579184,0.025284714996815,0.0,0.018551635815415,30
31,0.112838566303253,0.026164244605151,0.025243194773793,0.0,0.018484378525411,31
32,0.112303271889687,0.026577716566847,0.025608429685235,0.0,0.018767029172291,32
33,0.101024009287357,0.02546396748385,0.024560295045376,0.0,0.018060843667091,33
34,0.108663350343704,0.02631793670257,0.025389326736331,0.0,0.018506984216581,34
35,0.10572824627161,0.025158352208137,0.024157157167792,0.0,0.017835111488183,35
36,0.110851019620895,0.026426192089752,0.025454197078943,0.0,0.018571995291168,36
37,0.106974497437477,0.026030009286777,0.024884371086955,0.0,0.018654902480005,37
38,0.109866835176945,0.027110247816896,0.026138858869672,0.0,0.019008641883298,38
