,max,mean,median,min,stdev,band
1,0.907037794589996,0.044903354184978,0.031780794262886,0.0,0.052198796616273,1
2,2.66700196266174,0.039857086350349,0.031819328665733,0.0,0.049502776411615,2
3,0.311457574367523,0.026892162169584,0.02170629799366,0.0,0.027291408745579,3
4,0.25315073132515,0.026328381706535,0.022240480408072,0.0,0.025417922491116,4
5,6.8402886390686,0.029274383235021,0.026036383584142,0.0,0.073407980620546,5
6,0.194824412465096,0.026917272905788,0.024212913587689,0.0,0.023929520370877,6
7,0.163541927933693,0.024565782299823,0.023078260943294,0.0,0.020902252406758,7
8,0.299921482801437,0.023786280166373,0.022123388946056,0.0,0.020897594449768,8
9,0.139353141188622,0.021532336546381,0.020222244784236,0.0,0.017578331570756,9
10,0.175461053848267,0.022619528369512,0.020991679280996,0.0,0.018589948819221,10
11,0.156496673822403,0.021713894643893,0.020630670711398,0.0,0.017443925123921,11
12,0.124242037534714,0.015880498789004,0.014964078553021,0.0,0.013008829678161,12
13,0.155379742383957,0.019847439137965,0.018806984648108,0.0,0.015637376675533,13
14,0.149386659264565,0.021023910491157,0.020095948129892,0.0,0.016229399055037,14
15,0.146111011505127,0.020490840261336,0.019348626956344,0.0,0.015721950510233,15
16,0.15692164003849,0.021464492097402,0.020323419943452,0.0,0.016608229142696,16
17,0.141658872365952,0.020434794477736,0.019258413463831,0.0,0.016014120382783,17
18,0.164577230811119,0.024761997007347,0.023420887067914,0.0,0.018716110366417,18
19,0.151918038725853,0.023529197208167,0.022338865324855,0.0,0.017549109988629,19
20,0.149812594056129,0.02318763463271,0.021841950714588,0.0,0.017274128862186,20
21,0.143343165516853,0.022438224916457,0.021121134981513,0.0,0.016983879404609,21
22,0.156249478459358,0.024021894447256,0.02291202172637,0.0,0.017526337209423,22
23,0.155671358108521,0.023241387851128,0.021969173103571,0.0,0.016889633348054,23
24,0.150864079594612,0.023915855785456,0.022786099463701,0.0,0.016755999113909,24
